postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
SW156BY,SW15 6BY,SW,107,128.9,331,,13,116.6,143.4,331,20,18.6,36,,1,18.7,20.9,36,0,0,0,1,7,1,8,792,493,,121,889,876,781
SW156BZ,SW15 6BZ,SW,79.7,95.3,205,9,,104,104,,20,15.6,30,1,,17.1,17.1,,0,0,1,0,10,0,10,330,307,123,,351,351,
SW156DA,SW15 6DA,SW,107,112.9,331,,21.5,109.9,126.9,331,19.5,17.7,36,,5.5,18.3,19.6,36,0,0,0,2,12,1,13,667,602,,46,740,762,1027
SW156DB,SW15 6DB,SW,78.1,123.2,593,,,80.5,123.2,593,14.9,16.6,39,,,14.5,16.6,39,0,0,0,0,11,1,12,673,417,,,612,561,0
SW156DD,SW15 6DD,SW,107,115.5,205,,,115.5,115.5,,19.6,18.8,29.97,,,18.8,18.8,,0,0,0,0,12,0,12,596,413,,,596,596,
SW156DE,SW15 6DE,SW,79.7,84,107,,27,88.8,88.8,,19.5,15.1,20,,8,15.8,15.8,,0,0,0,1,12,0,12,299,222,,521,281,281,
SW156DG,SW15 6DG,SW,73.5,82.4,205,,17,87.5,87.5,,14.3,14.6,28.64,,1,15.5,15.5,,0,0,0,1,13,0,13,619,379,,262,599,599,
SW156DJ,SW15 6DJ,SW,63.4,138.7,1000,10,16.3,138.6,243.8,875,1.1,1.8,20,1,1,0.8,0.7,0,0,0,1,23,24,4,28,190,146,146,183,1,1,0
SW156DL,SW15 6DL,SW,78.1,77.3,78.12,,,77.2,77.2,,19.5,19.6,20,,,19.6,19.6,,0,0,0,0,5,0,5,895,542,,,895,895,
SW156DP,SW15 6DP,SW,150,178.8,1000,,16,135.5,245.1,875,1.1,3.6,19,,1.1,1.7,1.4,0,0,0,0,11,23,4,27,315,128,,324,23,20,0
SW156DR,SW15 6DR,SW,107,195.5,460,,19,112.9,203.9,385.9,20,25.7,49.96,,1,21.4,26.9,38,0,0,0,1,14,7,21,455,297,,237,497,401,209
SW156DS,SW15 6DS,SW,76.6,81.5,331,,16.3,86.3,94.2,331,18.3,14.2,36,,1.2,16.1,16.8,36,0,0,0,6,30,1,31,481,376,,54,544,549,676
SW156DT,SW15 6DT,SW,74.5,61.5,79.75,,19,70,70,,19.1,14.3,20,,1,16.8,16.8,,0,0,0,1,5,0,5,432,420,,420,348,348,
SW156DU,SW15 6DU,SW,56,127.3,1096,,16.5,83.4,139.6,1096,11.9,14.8,49,,1,14.4,16.3,49,0,0,0,2,17,1,18,480,265,,138,492,465,0
SW156DX,SW15 6DX,SW,78.1,147,1096,,14.5,94.3,158.5,586,12.9,16.6,49,,1,14.6,18,40.3,0,0,0,2,20,3,23,368,301,,111,337,374,618
SW156DY,SW15 6DY,SW,71.1,95.9,331,,20.3,99.5,111.1,331,17.3,15.3,36,,5.5,16.3,17.3,36,0,0,0,4,19,1,20,271,124,,40,289,304,583
SW156DZ,SW15 6DZ,SW,74.7,95.5,331,,14,80.2,103,331,17.3,16.1,36,,1,15.6,17.5,36,0,0,0,1,10,1,11,393,301,,71,422,423,428
SW156EA,SW15 6EA,SW,47,89.3,331,,20,68.1,103.1,331,10,12.6,36,,4.3,10.8,14.2,36,0,0,0,3,13,2,15,548,342,,233,556,575,695
SW156ED,SW15 6ED,SW,65.4,58.6,78.87,,19,64.1,64.1,,14.2,13.3,20,,1,15,15,,0,0,0,1,7,0,7,250,263,,0,250,250,
SW156EH,SW15 6EH,SW,69.7,114.7,460,,12.5,82.3,130.5,395.5,10,13.6,36,,1,11.7,15.5,36,0,0,0,2,11,2,13,574,475,,123,565,643,1074
SW156EJ,SW15 6EJ,SW,52,45.7,62.81,,14,52.2,52.2,,7.9,7,10.09,,1,8.2,8.2,,0,0,0,1,5,0,5,206,105,,49,237,237,
SW156EL,SW15 6EL,SW,76.3,74.3,205,,18.3,80,80,,16.6,13.9,21,,1,15.3,15.3,,0,0,0,4,39,0,39,402,259,,92,393,393,
SW156EN,SW15 6EN,SW,76.6,123.6,320.36,,,99,123.6,320,20,25.3,49.36,,,22.4,25.3,49,0,0,0,0,8,1,9,320,334,,,318,320,334
SW156EP,SW15 6EP,SW,107,130.8,460,8,19.3,108.7,147.7,460,19.5,16.5,36,1,1.3,16.6,18.8,36,0,0,1,3,24,3,27,560,419,37,210,541,556,673
SW156ES,SW15 6ES,SW,52.6,54.7,80,,,54.8,54.8,,12.8,13.7,20,,,13.8,13.8,,0,0,0,0,8,0,8,306,340,,,306,306,
SW156ET,SW15 6ET,SW,79.7,143.4,331,,,80.8,143.3,331,20,22.8,36,,,18.3,22.8,36,0,0,0,0,9,3,12,479,462,,,464,399,205
SW156EU,SW15 6EU,SW,79.7,110.1,331,8,,98.3,119.5,331,19.8,16.7,36,1,,16.4,18.2,36,0,0,1,0,10,1,11,321,370,210,,210,244,579
SW156EW,SW15 6EW,SW,65,79.8,460,,20.1,78.2,88.6,395.5,10,12.6,36,,1.8,13.5,14.2,36,0,0,0,9,59,2,61,364,262,,161,368,364,235
SW156EX,SW15 6EX,SW,79.4,116,460,,19,104.3,120.5,460,12.5,14.6,36,,1,14.2,15.2,36,0,0,0,1,21,1,22,578,487,,261,526,540,837
SW156EZ,SW15 6EZ,SW,79.7,65.1,79.91,,15.5,79.3,79.3,,20,15.7,20,,1,19.9,19.9,,0,0,0,2,7,0,7,830,801,,369,843,843,
SW156FF,SW15 6FF,SW,78.1,71.6,79.67,,,71.6,71.6,,19.5,17.7,20,,,17.7,17.7,,0,0,0,0,11,0,11,792,914,,,792,792,
SW156HE,SW15 6HE,SW,75.7,63.8,79.91,,14,68.3,68.3,,20,15.8,20,,0,17.3,17.3,,0,0,0,1,11,0,11,263,236,,65,281,281,
SW156HF,SW15 6HF,SW,54.8,50.7,79.91,,16,62.2,62.2,,10,11.7,20,,1,15.2,15.2,,0,0,0,3,9,0,9,600,454,,112,763,763,
SW156HG,SW15 6HG,SW,76.6,129.9,331,,26,100,138.5,331,17.9,19.2,36,,10,16.8,20,36,0,0,0,1,10,2,12,410,420,,110,449,435,364
SW156HH,SW15 6HH,SW,73.2,126,331,,30,73.7,138,331,19.5,18.6,36,,7,14.7,20,36,0,0,0,1,6,2,8,603,440,,440,595,623,709
SW156HJ,SW15 6HJ,SW,65,103.4,593,,28,85.4,106.5,593,10,12.7,39,,10,11.7,12.8,39,0,0,0,1,23,1,24,302,182,,33,324,313,64
SW156HL,SW15 6HL,SW,65.9,100.5,593,,13,66.8,107.2,593,10,14.1,39,,6,12.8,14.8,39,0,0,0,1,12,1,13,354,187,,14,382,353,0
SW156HP,SW15 6HP,SW,19.4,34.9,107,,16,72.5,72.5,,9.1,7.3,10,,6,10,10,,0,0,0,4,2,0,2,299,257,,245,410,410,
SW156HQ,SW15 6HQ,SW,55.2,89.5,205,7,11,96.9,96.9,,10,11.4,21,1,1,12.4,12.4,,0,0,1,1,22,0,22,414,338,500,72,388,388,
SW156HR,SW15 6HR,SW,79.7,67,159.96,8,,106.3,106.3,,20,14.3,30.01,1,,23.3,23.3,,0,0,2,0,3,0,3,99,53,9,,160,160,
SW156HY,SW15 6HY,SW,17.8,16.5,21.52,1,17.8,,,,1.1,1,1.25,1,1.1,,,,1,0,0,12,0,0,0,119,58,0,109,,,
SW156HZ,SW15 6HZ,SW,17.3,20.1,54.76,,17,55,55,,1.1,1.8,10,,1.1,10,10,,0,0,0,11,1,0,1,295,324,,243,570,570,
SW156JB,SW15 6JB,SW,40,48.5,78.91,,17,60.3,60.3,,10,10.7,20,,1,14.4,14.4,,0,0,0,3,8,0,8,465,280,,82,608,608,
SW156JD,SW15 6JD,SW,39.9,41.6,78.12,,16,57,57,,10,9,19.53,,1,13.8,13.8,,0,0,0,3,5,0,5,255,278,,111,290,290,
SW156JE,SW15 6JE,SW,47.3,43.8,79.66,,17,57.3,57.3,,10,8.7,20,,1,12.5,12.5,,0,0,0,2,4,0,4,172,158,,106,205,205,
SW156JF,SW15 6JF,SW,54.8,59.2,154.09,,16.5,68.8,68.8,,10,13.5,29.71,,1,16.2,16.2,,0,0,0,2,9,0,9,376,362,,177,421,421,
SW156JG,SW15 6JG,SW,74.5,59.5,79.26,,19,73.1,73.1,,19.5,14.3,20,,1.3,18.7,18.7,,0,0,0,3,9,0,9,511,484,,72,600,600,
SW156JH,SW15 6JH,SW,77.2,65.6,159.16,,20.5,73.2,73.2,,19.5,15.8,29.97,,5,17.6,17.6,,0,0,0,2,12,0,12,432,447,,230,466,466,
SW156JJ,SW15 6JJ,SW,76,79,159.09,,,79,79,,19.8,18.2,29.97,,,18.2,18.2,,0,0,0,0,6,0,6,694,502,,,578,578,
SW156JL,SW15 6JL,SW,79.7,73,159.07,,14,84.8,84.8,,19.8,16.7,29.99,,1,19.8,19.8,,0,0,0,2,10,0,10,443,268,,29,526,526,
SW156JN,SW15 6JN,SW,76.3,77,159.89,,19.3,92.4,92.4,,19.5,17.3,30.05,,3.5,20.9,20.9,,0,0,0,4,15,0,15,412,440,,356,427,427,
SW156JP,SW15 6JP,SW,72.5,82.4,156.17,,,82.4,82.4,,19.1,16.3,22.49,,,16.4,16.4,,0,0,0,0,5,0,5,682,602,,,682,682,
SW156JR,SW15 6JR,SW,72.9,63.2,156.21,,14.7,72.4,72.4,,19.5,14.8,29.35,,1,17.4,17.4,,0,0,0,3,16,0,16,471,397,,173,527,527,
SW156JS,SW15 6JS,SW,56.8,51.4,76.33,,15,63.5,63.5,,18.6,13.7,20,,1,17.8,17.8,,0,0,0,2,6,0,6,115,107,,141,107,107,
SW156JT,SW15 6JT,SW,52.4,49.6,79.91,,17.7,54.4,54.4,,12.5,11.7,20,,1.3,13.3,13.3,,0,0,0,3,20,0,20,640,335,,173,710,710,
SW156JU,SW15 6JU,SW,43.2,45,79.66,10,16,58.9,58.9,,11.1,11.6,20,1,5.2,14.9,14.9,,0,0,1,6,15,0,15,329,268,199,209,385,385,
SW156JW,SW15 6JW,SW,69.9,68.3,159.21,6.5,,72.8,72.8,,19.5,16.5,29.97,1,,17.6,17.6,,0,1,1,0,28,0,28,554,317,33,,591,591,
SW156JY,SW15 6JY,SW,54.8,54.8,151.08,1,17.2,68.2,68.2,,10.2,12.7,29.97,1,2.5,16.2,16.2,,1,0,0,6,21,0,21,341,229,0,104,424,424,
SW156LB,SW15 6LB,SW,58.7,158.3,1096,,,72.7,158.3,586,9.5,14.3,49,,,9.1,14.3,40.3,0,0,0,0,15,3,18,369,285,,,316,328,388
SW156LD,SW15 6LD,SW,49.6,47,65.97,,19,52.3,52.3,,9.8,9.8,16.84,,4.3,10.8,10.8,,0,0,0,3,16,0,16,301,200,,273,307,307,
SW156LE,SW15 6LE,SW,38.7,34.9,64.08,7,20.4,41.4,41.4,,6.9,6.7,13.1,1,4.6,7.8,7.8,,0,1,2,10,35,0,35,369,313,11,437,360,360,
SW156LF,SW15 6LF,SW,40,40.8,54.78,10,,44.8,44.8,,10,10.5,17.97,1,,11.8,11.8,,0,0,1,0,8,0,8,201,210,48,,220,220,
SW156LG,SW15 6LG,SW,51.5,44,67.09,9,21.5,50.8,50.8,,10,10.2,16.4,1,4.5,12,12,,0,0,1,2,12,0,12,365,223,0,55,386,386,
SW156LH,SW15 6LH,SW,79.9,201.1,1096,,14,109.9,212.8,521.5,20,27.1,49.95,,1,24.1,28.8,42.8,0,0,0,1,12,4,16,681,430,,35,640,637,628
SW156LJ,SW15 6LJ,SW,132.7,184.3,460,,10.5,114.9,203.6,434.2,20.5,24.1,49.94,,1,23.1,26.7,36,0,0,0,2,13,5,18,383,228,,61,372,397,463
SW156LL,SW15 6LL,SW,80,156.6,1096,,15,111,168,586,20,22.6,49.95,,1,22.2,24.4,40.3,0,0,0,2,22,3,25,513,432,,436,531,499,269
SW156LN,SW15 6LN,SW,76.3,100.7,460,,14,84.9,103.2,395.5,19.5,17.5,36,,1,16.9,18,36,0,0,0,1,32,2,34,504,428,,40,544,518,106
SW156LP,SW15 6LP,SW,66.4,61.3,107,,22.5,65,65,,13.9,13.9,20,,7.5,14.5,14.5,,0,0,0,2,21,0,21,177,116,,57,189,189,
SW156LR,SW15 6LR,SW,60.6,98.3,460,,12.5,70.1,108.4,395.5,10,13.8,36,,1,12.5,15.3,36,0,0,0,2,15,2,17,481,340,,146,464,492,699
SW156LS,SW15 6LS,SW,77.6,94.6,205,,15,114.5,114.5,,20,18,28.56,,1,22.5,22.5,,0,0,0,1,4,0,4,384,343,,0,384,384,
SW156LT,SW15 6LT,SW,76.3,74.7,127.65,,16,84.3,84.3,,19.5,18.3,29.29,,1,21.2,21.2,,0,0,0,1,6,0,6,748,715,,33,867,867,
SW156LU,SW15 6LU,SW,79.7,115,331,,24,97.1,126.4,331,20,18.6,36,,1,18.6,20.8,36,0,0,0,1,7,1,8,403,349,,328,382,412,624
SW156LW,SW15 6LW,SW,74.4,80.9,331,,16,67.7,85.3,331,15.9,15.4,36,,1,15,16.4,36,0,0,0,1,14,1,15,495,430,,138,505,518,700
SW156NE,SW15 6NE,SW,76.6,73.7,237.16,5.5,18.5,80.4,80.4,,19.5,18.8,49.9,0.5,1.5,20.7,20.7,,0,1,1,2,37,0,37,395,372,10,260,423,423,
SW156NF,SW15 6NF,SW,71,63.6,78.12,,16,66.4,66.4,,18.6,15.5,20,,1,16.4,16.4,,0,0,0,1,17,0,17,515,513,,50,542,542,
SW156NG,SW15 6NG,SW,69.8,64,81.58,,13,66.8,66.8,,18.7,15.5,20,,1,16.3,16.3,,0,0,0,1,18,0,18,461,424,,8,486,486,
SW156NH,SW15 6NH,SW,54.8,52.5,79.66,,13.3,58.1,58.1,,10,11.6,20,,1,13.1,13.1,,0,0,0,3,21,0,21,303,190,,107,331,331,
SW156NJ,SW15 6NJ,SW,57.7,51.7,81.44,,18.5,68.3,68.3,,10.8,9.7,16.25,,4,12.5,12.5,,0,0,0,2,4,0,4,398,354,,57,568,568,
SW156NL,SW15 6NL,SW,78.1,104.2,327.7,,15.5,97.3,108.7,320.5,20,22,49.96,,1,21.6,23.1,50,0,0,0,2,37,2,39,411,285,,43,424,420,330
SW156NN,SW15 6NN,SW,76.1,168.4,1096,,,87.1,168.4,778,19.5,19.9,49,,,16.9,19.9,42.5,0,0,0,0,15,2,17,469,401,,,493,469,285
SW156NQ,SW15 6NQ,SW,52.4,49.5,60.59,,,49.5,49.5,,8.9,8.7,11.97,,,8.6,8.6,,0,0,0,0,8,0,8,459,245,,,459,459,
SW156NW,SW15 6NW,SW,59.5,58.7,107,6,19,67.2,67.2,,10,11,19.03,1,8,12.3,12.3,,0,0,1,1,11,0,11,427,392,3,292,477,477,
SW156NX,SW15 6NX,SW,57.2,128.4,460,,18.5,63.3,140.1,427.8,15.8,18.1,36,,4.5,15.1,19.5,36,0,0,0,2,15,4,19,401,300,,423,372,399,500
SW156NY,SW15 6NY,SW,78.1,109.4,331,7,20,79.9,119.5,331,17.7,18.3,36,1,1,17.1,20.1,36,0,0,1,1,16,3,19,326,323,0,148,298,335,535
SW156NZ,SW15 6NZ,SW,57.5,65.6,205,9,14,85.8,85.8,,16,12.9,21,1,2.3,17.1,17.1,,0,0,1,4,13,0,13,315,285,0,40,351,351,
SW156PA,SW15 6PA,SW,52.9,48.8,73.79,4,,56.3,56.3,,7.6,8.7,19.53,1,,10,10,,0,1,0,0,6,0,6,293,208,23,,338,338,
SW156PB,SW15 6PB,SW,76.9,61.7,107,1,,71.8,71.8,,19.5,15,20,1,,17.5,17.5,,1,0,0,0,6,0,6,417,104,16,,483,483,
SW156PD,SW15 6PD,SW,92,104.5,205,,,104.5,104.5,,10,13.9,21,,,14,14,,0,0,0,0,8,0,8,397,201,,,397,397,
SW156PE,SW15 6PE,SW,69.9,116.2,593,,28,80.8,123.5,593,18,17,39,,9,15.6,17.6,39,0,0,0,1,11,1,12,360,295,,3,392,360,0
SW156PF,SW15 6PF,SW,78.1,110.3,460,,,88.5,110.4,460,20,18.4,36,,,17.3,18.4,36,0,0,0,0,16,1,17,396,157,,,373,373,369
SW156PG,SW15 6PG,SW,70,58.1,76.56,,14,63.6,63.6,,10.6,12,20,,1,13.4,13.4,,0,0,0,1,8,0,8,590,556,,35,659,659,
SW156PH,SW15 6PH,SW,70.4,68.3,72.58,,,68.3,68.3,,19.5,19.4,19.74,,,19.3,19.3,,0,0,0,0,7,0,7,515,448,,,515,515,
SW156PJ,SW15 6PJ,SW,62.1,56.5,76.56,,12,63.8,63.8,,17,13.6,20,,1,15.7,15.7,,0,0,0,1,6,0,6,413,250,,0,413,413,
SW156PQ,SW15 6PQ,SW,54.7,52.7,74.17,,,52.8,52.8,,10,11.4,19.53,,,11.4,11.4,,0,0,0,0,8,0,8,461,419,,,461,461,
SW156PU,SW15 6PU,SW,77.9,91.8,331,,12,85.6,103.1,331,19,15.4,36,,1,16.1,17.5,36,0,0,0,2,13,1,14,350,237,,67,394,366,0
SW156PX,SW15 6PX,SW,73.2,100.5,205,,,100.5,100.5,,20,16.5,21,,,16.5,16.5,,0,0,0,0,8,0,8,488,438,,,427,427,
SW156PZ,SW15 6PZ,SW,78.1,116.6,593,7,21,87.8,129.1,418.3,10,13.5,39,7,4.5,11.4,14.6,37,0,0,1,2,21,3,24,451,364,618,583,419,395,231
SW156QB,SW15 6QB,SW,131.7,120.7,205,,11,142.6,142.6,,15.5,14.5,21,,4,16.6,16.6,,0,0,0,1,5,0,5,763,559,,419,832,832,
SW156QD,SW15 6QD,SW,55.9,119.7,460,,,51.6,119.7,460,9.9,14.1,36,,,9.8,14.2,36,0,0,0,0,5,1,6,562,387,,,562,469,0
SW156QF,SW15 6QF,SW,40.2,40.6,63.78,,18,48.3,48.3,,10,9.1,17.63,,1.5,11.7,11.7,,0,0,0,2,6,0,6,216,200,,205,184,184,
SW156QG,SW15 6QG,SW,66.4,62.2,158.13,,14.5,75.2,75.2,,19.5,14.5,24.38,,1.7,18,18,,0,0,0,6,22,0,22,341,286,,158,390,390,
SW156QH,SW15 6QH,SW,47.3,46,69.2,,15.5,52.8,52.8,,9.9,10.5,19.8,,1,12.6,12.6,,0,0,0,2,9,0,9,249,104,,25,272,272,
SW156QJ,SW15 6QJ,SW,26.2,39.9,205,9.5,22.8,87,87,,6.5,6.6,21,2,5.5,10.5,10.5,,0,0,2,13,6,0,6,301,259,61,322,335,335,
SW156QL,SW15 6QL,SW,65.9,62.4,79.67,,16,65.5,65.5,,19.3,16.3,20,,1,17.3,17.3,,0,0,0,1,15,0,15,513,445,,13,546,546,
SW156QP,SW15 6QP,SW,78.1,81.3,327.62,6,15,83.1,97.5,328,19.5,17.6,49.91,1,1,19.7,21.5,50,0,0,1,3,16,1,17,491,552,245,345,558,531,104
SW156QQ,SW15 6QQ,SW,63.4,56.7,158.42,7,18.8,67.3,67.3,,19.1,14.4,30.01,1,3.2,17.6,17.6,,0,0,1,6,26,0,26,399,339,17,156,439,439,
SW156QR,SW15 6QR,SW,78.1,82.3,159.37,4,,86.9,86.9,,19.8,18.8,29.99,1,,19.9,19.9,,0,1,0,0,17,0,17,630,628,272,,652,652,
SW156QU,SW15 6QU,SW,39.9,42.9,79.78,,16.6,62.7,62.7,,10,9.1,20,,1.3,14.8,14.8,,0,0,0,9,12,0,12,259,137,,78,373,373,
SW156QY,SW15 6QY,SW,76.7,85.7,327.96,,20.8,79.7,107.3,328,19.5,17.1,49.95,,2.3,18.6,22.1,50,0,0,0,6,16,2,18,417,268,,103,505,499,448
SW156QZ,SW15 6QZ,SW,78.1,65.5,79.67,,17,77.6,77.6,,19.5,15.7,20,,1,19.4,19.4,,0,0,0,2,8,0,8,511,512,,328,557,557,
SW156RA,SW15 6RA,SW,78.1,77.8,151.63,8,11,86.4,86.4,,19.5,17.9,29.97,1,1,20.1,20.1,,0,0,1,1,16,0,16,522,432,0,0,522,522,
SW156RD,SW15 6RD,SW,77.4,72.8,205,7,17.5,98.8,98.8,,14.8,12.8,29.98,1,1,18.2,18.2,,0,0,1,4,11,0,11,351,180,180,145,410,410,
SW156RE,SW15 6RE,SW,73,72.1,79.67,,,72.1,72.1,,19.5,19.7,20,,,19.7,19.7,,0,0,0,0,7,0,7,936,820,,,802,802,
SW156RF,SW15 6RF,SW,42.6,44.4,75.49,,15,52.5,52.5,,10,10.6,19.98,,1,13.3,13.3,,0,0,0,3,11,0,11,329,142,,51,405,405,
SW156RG,SW15 6RG,SW,40,37.3,76.36,8.5,17.4,50.5,50.5,,9.3,7.4,15.52,0.5,2.6,10.5,10.5,,0,0,2,5,12,0,12,380,225,211,566,330,330,
SW156RH,SW15 6RH,SW,76.8,78.9,158.63,,,78.9,78.9,,19.8,18.8,29.96,,,18.8,18.8,,0,0,0,0,10,0,10,253,227,,,254,254,
SW156RJ,SW15 6RJ,SW,80,183.5,1000,,,109.4,183.5,665,20,29.7,115,,,21.5,29.7,82.5,0,0,0,0,26,4,30,414,364,,,389,414,578
SW156RL,SW15 6RL,SW,92.8,175.2,460,,,118.2,175.2,460,20,26,49.92,,,24,26,36,0,0,0,0,5,1,6,420,441,,,419,420,424
SW156RP,SW15 6RP,SW,54.8,60.6,158.35,9,14.5,84.5,84.5,,10,11.4,29.97,1,1,16.7,16.7,,0,0,1,2,6,0,6,237,190,2,68,333,333,
SW156RQ,SW15 6RQ,SW,56.6,130,331,,29,54.8,146.8,331,14.2,18.6,36,,4,13.5,21,36,0,0,0,1,4,2,6,581,657,,195,497,645,941
SW156RT,SW15 6RT,SW,57.9,55.9,123.99,3,24,62,62,,11,13.1,19.98,1,7,14.4,14.4,,0,1,0,1,14,0,14,470,313,295,454,483,483,
SW156RU,SW15 6RU,SW,78.1,94.6,327.57,,15,79.2,101.8,328,19.5,19.9,49.94,,1,18.8,21.6,50,0,0,0,1,10,1,11,317,221,,66,321,340,524
SW156RX,SW15 6RX,SW,76,80.3,223.88,,15.3,92.4,92.4,,20,16.3,31.2,,1,19.1,19.1,,0,0,0,3,16,0,16,277,224,,348,229,229,
SW156RY,SW15 6RY,SW,56.8,57.1,114.16,7,,64.3,64.3,,12.2,13.1,20,1,,14.7,14.7,,0,0,1,0,7,0,7,352,205,24,,399,399,
SW156RZ,SW15 6RZ,SW,62.4,63.3,134.24,8,,69.4,69.4,,19,15.5,20,1,,17.1,17.1,,0,0,1,0,9,0,9,361,338,91,,390,390,
SW156SG,SW15 6SG,SW,78.1,71,80,,12,74.6,74.6,,19.5,17.5,20,,1,18.5,18.5,,0,0,0,1,16,0,16,424,393,,103,444,444,
SW156SJ,SW15 6SJ,SW,78.1,99.4,313.34,,,72.6,99.3,313,20,22,49.4,,,18.6,22,49,0,0,0,0,8,1,9,604,707,,,607,604,579
SW156SN,SW15 6SN,SW,79.7,129.3,328.51,,22,96.7,135.3,328,20,26.2,49.95,,1,23.1,27.6,50,0,0,0,1,15,3,18,753,605,,1,744,794,1048
SW156SP,SW15 6SP,SW,71.9,64.5,154.17,7.5,17.5,77.5,77.5,,19.8,17.3,49.91,0.5,1,21.4,21.4,,0,0,2,2,16,0,16,364,89,0,64,447,447,
SW156SQ,SW15 6SQ,SW,77.6,64,159.3,,18.7,79.1,79.1,,19.5,14.3,30.02,,1.3,18.8,18.8,,0,0,0,3,9,0,9,238,51,,27,308,308,
SW156SS,SW15 6SS,SW,67.3,56.2,79.91,8,16.8,65.1,65.1,,14.8,13.3,20,1,1.3,15.9,15.9,,0,0,1,4,23,0,23,392,374,40,133,452,452,
SW156ST,SW15 6ST,SW,66.7,63.3,156.11,,16.5,67.8,67.8,,19.5,16,29.31,,1,17.4,17.4,,0,0,0,2,21,0,21,463,397,,32,504,504,
SW156SU,SW15 6SU,SW,77.2,70.9,79.19,,,70.8,70.8,,19.5,18.1,20,,,18,18,,0,0,0,0,6,0,6,814,805,,,814,814,
SW156SW,SW15 6SW,SW,117.1,125.8,326.23,,22,109.8,140.7,326,24.4,23.5,49.41,,1,22.8,26.6,49,0,0,0,1,6,1,7,848,874,,4,893,968,1419
SW156SX,SW15 6SX,SW,78.1,102.8,331,,17,91.8,108.9,331,19.5,15.6,36,,1,15.1,16.6,36,0,0,0,1,13,1,14,629,577,,270,677,654,360
SW156SY,SW15 6SY,SW,78.1,88.4,156.07,,19,94.3,94.3,,19.5,17.8,29.33,,1,13.9,13.9,,0,0,0,4,47,0,47,632,479,,128,460,460,
SW156TD,SW15 6TD,SW,52.4,45.2,79.66,8,18.3,62,62,,10,10.2,20,1,4,14.3,14.3,,0,0,1,3,7,0,7,258,147,21,175,291,291,
SW156TG,SW15 6TG,SW,65.8,57.2,79.75,4,16.3,64,64,,19.5,15.4,20,1,3,17.4,17.4,,0,1,0,3,26,0,26,435,372,43,45,479,479,
SW156TH,SW15 6TH,SW,78.1,63,79.91,8,15,74.4,74.4,,20,15.6,20,1,1,18.8,18.8,,0,0,1,1,9,0,9,312,246,73,37,369,369,
SW156TJ,SW15 6TJ,SW,76.9,60.5,79.67,8,,69.2,69.2,,19.5,15.4,20,1,,17.8,17.8,,0,0,1,0,6,0,6,505,746,75,,408,408,
SW156TL,SW15 6TL,SW,79.7,67.7,80,,14,70.2,70.2,,19.8,16.1,20,,1,16.9,16.9,,0,0,0,1,21,0,21,522,408,,0,522,522,
SW156TN,SW15 6TN,SW,65.4,61.7,79.75,,,61.7,61.7,,15,15,20,,,15,15,,0,0,0,0,6,0,6,155,108,,,155,155,
SW156TP,SW15 6TP,SW,78.1,85.2,150,,17.5,89.9,89.9,,19.5,15.1,20,,1,9.3,9.3,,0,0,0,2,29,0,29,348,356,,189,203,203,
SW156TQ,SW15 6TQ,SW,54.8,50.3,79.67,,18.8,60.7,60.7,,11.8,12.4,20,,2.2,15.8,15.8,,0,0,0,6,18,0,18,375,238,,79,473,473,
SW156TR,SW15 6TR,SW,79.2,137,1000,,22,89.4,140.4,666.7,19.5,15.2,20,,1,10.8,9.8,0,0,0,0,1,31,3,34,383,273,,43,258,235,0
SW156TS,SW15 6TS,SW,76.2,68.6,144.05,,14,73.7,73.7,,19.5,16.7,20,,1,18.1,18.1,,0,0,0,2,21,0,21,814,640,,190,873,873,
SW156TW,SW15 6TW,SW,79.9,184.6,1000,,16,95.1,189.7,875,19.5,14.9,20,,1,8.2,7.2,0,0,0,0,1,29,4,33,462,311,,205,248,218,0
SW156UA,SW15 6UA,SW,74.6,66.2,79.67,,12,70.1,70.1,,20,17.8,20,,1,19,19,,0,0,0,1,14,0,14,479,294,,0,479,479,
SW156UB,SW15 6UB,SW,76.9,75.7,154.15,6,,83.4,83.4,,19.5,17,30,1,,18.8,18.8,,0,0,1,0,9,0,9,584,453,29,,645,645,
