postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
EC1R0HH,EC1R 0HH,EC,77,97.7,205,,,97.7,97.7,,20,18.6,21,,,18.7,18.7,,0,0,0,0,9,0,9,385,258,,,385,385,
EC1R0HL,EC1R 0HL,EC,78.1,140.2,593,,,83.5,140.1,593,20,18.8,39,,,16.4,18.9,39,0,0,0,0,8,1,9,355,227,,,355,315,0
EC1R0HP,EC1R 0HP,EC,79.3,95.1,205,4,,102.1,102.1,,19.5,16.9,21,1,,18.2,18.2,,0,1,0,0,13,0,13,479,429,157,,503,503,
EC1R0HR,EC1R 0HR,EC,93.3,92.3,205,,23,102.1,102.1,,10,11.4,21,,1,12.9,12.9,,0,0,0,1,7,0,7,270,331,,331,222,222,
EC1R0HY,EC1R 0HY,EC,79.7,87.1,107,,,87,87,,20,16,20,,,16,16,,0,0,0,0,5,0,5,217,122,,,217,217,
EC1R0JQ,EC1R 0JQ,EC,107,116.5,205,,,116.5,116.5,,19.8,16.1,21,,,16.1,16.1,,0,0,0,0,16,0,16,333,267,,,312,312,
EC1R0LL,EC1R 0LL,EC,74.1,106.1,593,9,,76.1,113,593,19.5,17.5,39,1,,17.2,18.7,39,0,0,1,0,13,1,14,544,467,82,,574,577,608
EC1R0LN,EC1R 0LN,EC,53.5,94.1,460,10,,78.6,99.7,395.5,13.4,15.1,36,1,,14.6,16,36,0,0,2,0,28,2,30,653,351,329,,657,675,915
EC1R0LT,EC1R 0LT,EC,46.3,137,593,,15.3,91.5,258.7,593,5.6,12.1,39,,1,15,23,39,0,0,0,3,2,1,3,80,35,,21,168,112,0
EC1R0LU,EC1R 0LU,EC,107,183.3,1096,9,,108.1,187.5,524.9,19.5,19.2,49,1,,15.1,19.6,38.8,0,0,1,0,34,8,42,287,205,179,,295,249,52
EC1R0LX,EC1R 0LX,EC,79.5,68.1,107,,18,93.3,93.3,,7.5,6.1,10,,1,8.8,8.8,,0,0,0,2,4,0,4,118,43,,4,175,175,
EC1R0WW,EC1R 0WW,EC,107,102.7,460,7.5,17.3,105.1,114.2,460,10,12.6,36,1,2.7,13.4,14,36,0,0,2,3,38,1,39,445,413,1,107,440,448,735
EC1R0WX,EC1R 0WX,EC,68.2,86.6,331,8.5,14.3,103,110.4,331,10,11.5,36,1,1.1,14.1,14.8,36,0,0,2,8,30,1,31,516,326,40,253,582,598,1078
EC1R1UA,EC1R 1UA,EC,107,105.5,331,,14.7,110.2,130.3,331,10,11.1,36,,1,11.7,13.9,36,0,0,0,3,10,1,11,281,187,,235,321,293,10
EC1R1UB,EC1R 1UB,EC,107,122.2,331,9.5,19.3,93.7,133.3,331,10,16,36,1,4,13.6,17.4,36,0,0,2,3,40,8,48,648,387,214,542,630,605,482
EC1R1UL,EC1R 1UL,EC,77.6,90.6,205,,13,106.2,106.2,,18.2,14.8,21,,1,17.4,17.4,,0,0,0,1,5,0,5,217,181,,99,240,240,
EC1R1UP,EC1R 1UP,EC,54.8,46.8,75.7,10,11.8,57.8,57.8,,10,10.8,20,1,1,13.9,13.9,,0,0,1,4,16,0,16,275,212,29,31,352,352,
EC1R1UQ,EC1R 1UQ,EC,79.7,121.6,331,,,95.4,121.6,331,20,18.6,36,,,16.4,18.6,36,0,0,0,0,8,1,9,500,393,,,498,500,518
EC1R1UR,EC1R 1UR,EC,68.5,107.3,460,,24,94,118.4,460,19.5,16.2,36,,9,15.8,17.1,36,0,0,0,2,14,1,15,402,371,,212,280,374,1685
EC1R1UT,EC1R 1UT,EC,85.6,76.8,205,,14,97.8,97.8,,10,10.1,21,,1,13.2,13.2,,0,0,0,4,12,0,12,229,164,,75,261,261,
EC1R1UU,EC1R 1UU,EC,71.5,88.5,460,,13.7,81.8,98.2,460,13.2,14.3,36,,0.7,15.2,16.1,36,0,0,0,3,22,1,23,378,290,,10,403,409,540
EC1R1UY,EC1R 1UY,EC,107,112.1,331,7.8,,107,181.7,331,10,11.5,36,0.8,,10,18.7,36,0,0,4,0,4,2,6,172,122,128,,145,144,142
EC1R1XB,EC1R 1XB,EC,107,81.4,205,6.8,,111.3,111.3,,10,7.8,21,1,,10.6,10.6,,0,1,3,0,10,0,10,296,205,354,,273,273,
EC1R1XD,EC1R 1XD,EC,107,149.9,1096,6.2,11,123.8,201,509.8,10,12.9,49,0.8,1,11.9,17.3,38.6,2,0,4,3,20,5,25,323,305,200,263,300,308,339
EC1R1XG,EC1R 1XG,EC,107,159.5,331,,,135,159.5,331,10,16,36,,,13.1,16,36,0,0,0,0,7,1,8,282,250,,,272,282,349
EC1R1XJ,EC1R 1XJ,EC,107,135,205,,,135,135,,10,13.1,21,,,13.1,13.1,,0,0,0,0,7,0,7,704,723,,,604,604,
EC1R1XN,EC1R 1XN,EC,65.4,91.9,205,7.3,15.5,105,105,,10,12.9,21,0.7,1,14.9,14.9,,0,0,3,2,31,0,31,423,258,49,40,388,388,
EC1R1XP,EC1R 1XP,EC,76,102.2,460,,13.7,83.8,146.5,460,10,12.1,36,,1,14,17.7,36,0,0,0,3,5,1,6,265,248,,72,384,362,248
EC1R1XQ,EC1R 1XQ,EC,59.8,116.3,460,,13.7,91.2,141.9,395.5,10,13.9,36,,1,13.2,17,36,0,0,0,3,10,2,12,524,172,,65,636,639,654
EC1R1XR,EC1R 1XR,EC,59.8,69,205,10,18.5,82.3,82.3,,19.5,14.4,21,1,1,17.8,17.8,,0,0,1,2,12,0,12,447,277,97,388,486,486,
EC1R1XS,EC1R 1XS,EC,52.2,66.3,205,,14,69.6,69.6,,18.3,14.5,21,,1,15.4,15.4,,0,0,0,1,16,0,16,266,96,,70,262,262,
EC1R1XT,EC1R 1XT,EC,79.7,159,460,,,121.4,159,460,20,22,36,,,20.3,22,36,0,0,0,0,8,1,9,676,618,,,695,676,528
EC1R1XU,EC1R 1XU,EC,52.5,52.2,79.67,9,,58.3,58.3,,16.7,14.2,20,1,,16.1,16.1,,0,0,1,0,7,0,7,197,138,194,,197,197,
EC1R1XW,EC1R 1XW,EC,107,146.3,1096,,21.5,107.1,153.1,673.3,10,15.2,49,,7,13.4,15.6,41.3,0,0,0,2,34,3,37,259,211,,254,233,218,46
EC1R1XX,EC1R 1XX,EC,57.4,115,1096,,17,62.7,127.3,1096,18,16,49,,2.5,15.7,17.8,49,0,0,0,2,15,1,16,297,237,,233,286,268,0
EC1R1XY,EC1R 1XY,EC,73.4,89.3,205,,28,94.9,94.9,,19.6,17,21,,9,17.8,17.8,,0,0,0,1,11,0,11,809,547,,99,874,874,
EC1R1YA,EC1R 1YA,EC,58.1,56.9,70.59,,28,61.7,61.7,,14.6,14.6,20,,11,15.2,15.2,,0,0,0,1,6,0,6,293,317,,317,289,289,
EC1R1YB,EC1R 1YB,EC,62,83.7,331,,14,73.4,87.7,331,19.5,16.1,36,,1,15.8,16.9,36,0,0,0,1,17,1,18,265,261,,79,260,275,527
EC1R1YD,EC1R 1YD,EC,54.8,53.7,72.91,,,53.7,53.7,,17,14.9,20,,,14.9,14.9,,0,0,0,0,17,0,17,451,265,,,451,451,
EC1R1YE,EC1R 1YE,EC,59.1,99.8,331,7,17.3,79.4,110.1,331,17,15.8,36,1,1.5,15,17.6,36,0,0,1,4,36,5,41,232,165,18,43,229,239,306
EC1R3AL,EC1R 3AL,EC,14.6,45.5,205,8.3,21.5,205,205,,1,4.3,21,0.7,1,21,21,,0,0,3,2,1,0,1,277,155,83,142,852,852,
EC1R3AP,EC1R 3AP,EC,107,145.1,593,8,18,121.9,166.8,526.5,19,16.2,39,1,1,16.4,18.7,37.5,0,0,1,2,16,2,18,473,388,20,287,437,466,701
EC1R3AY,EC1R 3AY,EC,156,134.2,205,,20,172.3,172.3,,15.5,13.3,21,,1,17.3,17.3,,0,0,0,3,9,0,9,472,340,,202,352,352,
EC1R3BA,EC1R 3BA,EC,107,94.4,205,,16.5,111.8,111.8,,10,8.9,21,,1,10.7,10.7,,0,0,0,2,9,0,9,238,198,,101,242,242,
EC1R3BB,EC1R 3BB,EC,107,99.1,205,7,18.7,165.8,165.8,,10,9.7,21,1,1,16.6,16.6,,0,0,1,3,5,0,5,287,250,71,122,371,371,
EC1R3BD,EC1R 3BD,EC,107,196.6,1096,,16,107,248.3,1096,10,12.3,49,,1,10,15.6,49,0,0,0,2,6,1,7,320,191,,24,418,358,0
EC1R3BE,EC1R 3BE,EC,22,103.6,331,,20.5,156,214.3,331,1.3,10.2,36,,1,15.5,22.3,36,0,0,0,4,2,1,3,259,133,,87,291,488,883
EC1R3BQ,EC1R 3BQ,EC,52,69.3,205,,15.6,114.2,114.2,,5,6.5,21,,1.2,11,11,,0,0,0,5,6,0,6,249,229,,152,205,205,
EC1R3DP,EC1R 3DP,EC,107,130.9,205,,,130.9,130.9,,10,14.5,21,,,14.6,14.6,,0,0,0,0,7,0,7,334,281,,,286,286,
EC1R3EA,EC1R 3EA,EC,77.2,89.6,205,6,19,102.5,102.5,,20,15.3,21,1,1,17.7,17.7,,0,0,1,1,12,0,12,357,303,62,55,348,348,
EC1R4AD,EC1R 4AD,EC,54.8,51.9,68.06,7,,54.8,54.8,,19.7,15.6,20,1,,16.6,16.6,,0,0,1,0,16,0,16,318,339,69,,334,334,
EC1R4PH,EC1R 4PH,EC,50,133.7,500,,,97,133.6,500,9.9,9.9,10,,,2,1.8,0,0,0,0,0,10,1,11,125,125,,,25,23,0
EC1R4PJ,EC1R 4PJ,EC,76.8,80.4,150,9,,90.6,90.6,,18.9,13.8,19.53,1,,9.7,9.7,,0,0,1,0,7,0,7,465,441,0,,265,265,
EC1R4PL,EC1R 4PL,EC,76.8,195.4,1000,,12,79.1,226,666.7,18,13.7,20,,1,12,9,0,0,0,0,2,9,3,12,805,499,,169,678,509,0
EC1R4PN,EC1R 4PN,EC,69.2,116.3,500,,17,68.8,130.4,500,19.5,16.7,20,,1,19.3,16.6,0,0,0,0,1,6,1,7,1314,1435,,598,1433,1228,0
EC1R4PP,EC1R 4PP,EC,50,61.7,150,,16.5,98,98,,2.2,7.2,19.98,,1.8,7.4,7.4,,0,0,0,4,5,0,5,76,27,,13,66,66,
EC1R4PT,EC1R 4PT,EC,78.1,96.9,331,,17.2,97.2,107.3,331,16.6,14.6,36,,1,15.4,16.3,36,0,0,0,6,44,2,46,473,310,,85,509,493,147
EC1R4QE,EC1R 4QE,EC,72.4,71.7,205,7.7,17.7,87.2,87.2,,10,12.4,21,3,1,15.1,15.1,,0,0,3,3,23,0,23,354,193,4,47,394,394,
EC1R4QL,EC1R 4QL,EC,73.1,79.5,331,8,14.3,83,93.3,331,19.5,15.6,36,0,2.5,17.7,18.5,36,0,0,1,4,23,1,24,323,274,45,35,342,356,665
EC1R4RJ,EC1R 4RJ,EC,107,148.4,331,2,15.5,131.5,185.9,331,10,15.2,36,1,1,12.8,19.1,36,0,1,0,2,8,3,11,365,308,1,110,360,412,549
EC1R4RP,EC1R 4RP,EC,142.4,171.1,331,0,,121.3,205.2,331,20.5,22.2,36,0,,20.3,26.6,36,1,0,0,0,3,2,5,413,375,0,,334,331,326
EC1R4RQ,EC1R 4RQ,EC,107,117.4,331,5,17.5,98.3,156.5,331,10,12.3,36,1,1,10,16.5,36,0,1,0,2,6,2,8,351,230,0,41,230,340,671
EC1R4SJ,EC1R 4SJ,EC,61.3,55.8,78.11,,13,59.6,59.6,,14.2,13.6,20,,1,14.7,14.7,,0,0,0,1,11,0,11,582,476,,0,635,635,
EC1R4SN,EC1R 4SN,EC,55,47.9,65.12,,16,53.3,53.3,,16,14.2,19.9,,1,16.5,16.5,,0,0,0,1,6,0,6,284,324,,0,284,284,
EC1R4SP,EC1R 4SP,EC,43.6,42.9,76.5,10,15.7,62,62,,13.9,11,20,0,1,17.7,17.7,,0,0,1,3,6,0,6,314,211,300,114,416,416,
EC1R4TL,EC1R 4TL,EC,64.8,63.4,107,,13,76,76,,10,11.6,20,,1,14.3,14.3,,0,0,0,1,4,0,4,109,79,,17,132,132,
EC1R4TR,EC1R 4TR,EC,107,114.6,460,7.2,,138.4,165.4,395.5,10,11.1,36,0.8,,13.6,15.9,36,0,0,9,0,17,2,19,326,287,262,,241,288,690
EC1R4TS,EC1R 4TS,EC,107,91.5,460,7.6,11,110.9,140,460,10,8.3,36,0.8,1,10.5,12.7,36,0,1,4,2,11,1,12,292,249,189,96,291,294,331
EC1R4TT,EC1R 4TT,EC,107,158.1,1096,6,,138.6,202.5,522.3,10,14,49,0.9,,13.6,17.9,39.3,0,2,5,0,20,4,24,484,365,171,,561,515,286
EC1R4TW,EC1R 4TW,EC,107,135.3,460,6.5,14.8,136.6,170.5,374,10,13.1,36,1,1,13.4,16.6,36,0,1,1,4,18,3,21,191,169,182,120,191,178,99
EC1R4UF,EC1R 4UF,EC,107,178.5,593,,,109.5,178.6,593,20,19.9,39,,,16.8,20,39,0,0,0,0,6,1,7,367,291,,,367,315,0
EC1R4UG,EC1R 4UG,EC,107,170.4,1096,,12,99.8,176.4,1096,10,15,49,,1,12.8,15.5,49,0,0,0,1,24,2,26,472,285,,90,448,414,0
EC1R4UJ,EC1R 4UJ,EC,107,182.3,1096,5.3,13,131.2,236.2,586,10,14.9,49,1,1,12.8,19.2,40.3,1,0,2,1,10,3,13,306,256,42,348,305,317,357
EC1R4UL,EC1R 4UL,EC,107,121.9,205,2,12,159.3,159.3,,10,12.2,21,1,1,15.9,15.9,,1,0,0,4,15,0,15,257,265,17,90,300,300,
EC1R4UN,EC1R 4UN,EC,107,189.8,1096,7.7,,144.7,223.9,778,10,15.4,49,1,,14.6,18.1,42.5,0,0,3,0,14,2,16,242,292,34,,225,266,552
EC1R4UP,EC1R 4UP,EC,156,186.5,593,10,16,135.9,201,396.2,15.5,17.8,39,1,1,13.4,19.2,36.5,0,0,1,1,18,6,24,319,203,120,17,239,300,482
EC1R4UR,EC1R 4UR,EC,107,161.3,593,7,12,152.2,202.1,526.5,10,14.5,39,1,1,15.1,18.1,37.5,0,0,3,1,13,2,15,340,271,94,213,281,307,475
EC1R5AR,EC1R 5AR,EC,18.3,13.6,21.35,4,20,,,,1.2,1,1.28,0.5,1.3,,,,1,0,1,3,0,0,0,20,20,0,14,,,
EC1R5BD,EC1R 5BD,EC,107,125.5,460,7.7,13,140.7,183.2,395.5,10,12.1,36,1,1,13.9,17.6,36,0,0,3,3,10,2,12,284,195,156,89,385,342,124
EC1R5DH,EC1R 5DH,EC,107,131,593,3,16,126.6,203.8,461.3,10,11.5,39,0.5,1.2,12.2,17.9,37,1,0,1,6,10,3,13,204,102,36,182,254,240,193
EC1R5DQ,EC1R 5DQ,EC,34.9,63.4,205,,15.1,111.8,111.8,,3.1,5.9,21,,1,10.7,10.7,,0,0,0,9,9,0,9,319,321,,183,277,277,
EC1R5DU,EC1R 5DU,EC,19.2,30.6,107,,17.8,107,107,,1,2.3,10,,1,10,10,,0,0,0,6,1,0,1,111,59,,84,272,272,
EC1R5DX,EC1R 5DX,EC,22.7,173.3,1096,3,18.5,107,436.7,1096,1.2,9.3,49,1,1.3,10,23,49,0,1,0,4,2,1,3,242,236,130,227,210,140,0
EC1R5EE,EC1R 5EE,EC,107,65,107,1,14.8,101.5,101.5,,10,6,10,1,1,9.5,9.5,,1,0,0,6,10,0,10,289,116,16,155,368,368,
EC1R5EJ,EC1R 5EJ,EC,107,100.8,107,,,100.8,100.8,,10,12,20,,,12,12,,0,0,0,0,5,0,5,,,,,0,0,
EC1R5EQ,EC1R 5EQ,EC,17,62.5,331,10,15.1,114.2,145.1,331,1.2,6,36,1,1,11,14.6,36,0,0,2,10,6,1,7,194,60,228,154,127,186,541
EC1R5ER,EC1R 5ER,EC,100,312.3,1000,,,97.4,312.3,1000,20,17.1,20,,,7.5,5.7,0,0,0,0,0,16,5,21,239,154,,,105,80,0
EC1R5ET,EC1R 5ET,EC,14.5,27.4,79.74,8,14.5,60,60,,1.1,5.7,20,1,1,15,15,,0,0,2,2,2,0,2,125,113,104,109,162,162,
EC1R5EX,EC1R 5EX,EC,72.3,66.3,78.25,,,66.2,66.2,,20,17.5,20,,,17.6,17.6,,0,0,0,0,9,0,9,350,357,,,350,350,
EC1R5HH,EC1R 5HH,EC,16.5,27.4,107,,16,107,107,,1.2,2.3,10,,1.1,10,10,,0,0,0,7,1,0,1,234,86,,200,0,0,
EC1R5HN,EC1R 5HN,EC,75.8,73.3,78.12,,,73.4,73.4,,19.8,19.8,20,,,19.8,19.8,,0,0,0,0,8,0,8,1270,1119,,,1270,1270,
EC1R5HP,EC1R 5HP,EC,107,96.9,331,8.3,10.8,123.3,153,331,10,9.6,36,0.8,0.8,11.8,15.3,36,0,0,4,5,12,2,14,186,139,73,59,241,224,118
EC1R5XB,EC1R 5XB,EC,150,231.6,1000,7.3,11,105.6,324.1,681.8,1,1,1.23,1,1,0,0,0,0,2,8,2,18,11,29,90,63,57,32,0,0,0
EC1V0AA,EC1V 0AA,EC,107,103.3,205,,23,126.3,126.3,,20,14.8,21,,10.5,16,16,,0,0,0,2,7,0,7,270,187,,440,183,183,
EC1V0AD,EC1V 0AD,EC,156,173.3,460,,23,139,203.2,460,15.5,16.5,36,,1,15.5,19.6,36,0,0,0,1,4,1,5,365,440,,363,328,366,517
EC1V0AF,EC1V 0AF,EC,79.9,138.3,593,,24,110.3,143.8,462,20,18.2,39,,1,17.1,19,37.5,0,0,0,1,19,2,21,592,429,,357,598,546,55
EC1V0AG,EC1V 0AG,EC,107,120.3,460,10,,101.2,124.8,395.5,14.1,15.7,36,1,,14.5,16.2,36,0,0,1,0,23,2,25,351,276,1,,395,365,26
EC1V0AR,EC1V 0AR,EC,107,122.7,331,6.5,17,108.8,150.4,331,10,13.5,36,0.5,1,12.2,16.6,36,0,1,1,2,13,3,16,441,250,42,111,550,505,308
EC1V0AU,EC1V 0AU,EC,77.2,67.6,79.75,,,67.7,67.7,,19.5,16.1,20,,,16,16,,0,0,0,0,6,0,6,652,326,,,652,652,
EC1V0AY,EC1V 0AY,EC,107,242.9,1096,6,,148,337.6,1096,19.5,17.5,49,1,,18,24.2,49,0,1,1,0,4,1,5,335,349,189,,241,193,0
EC1V0BA,EC1V 0BA,EC,14.6,14.7,17.09,,14.7,,,,0.9,1,1.24,,1,,,,0,0,0,9,0,0,0,289,206,,289,,,
EC1V0BE,EC1V 0BE,EC,66.4,64.3,79.67,,,64.3,64.3,,14.8,14.9,20,,,14.8,14.8,,0,0,0,0,6,0,6,848,767,,,848,848,
EC1V0BG,EC1V 0BG,EC,48.2,43.7,79.66,7,16.8,56.6,56.6,,13,11.1,20,1,1,15.4,15.4,,0,0,2,4,14,0,14,527,240,24,59,732,732,
EC1V0BH,EC1V 0BH,EC,107,134.3,460,,21,111.6,139.9,395.5,19.5,17.1,36,,1,15.9,17.9,36,0,0,0,1,18,2,20,266,218,,134,290,273,122
EC1V0BJ,EC1V 0BJ,EC,56.3,45.4,69.89,,15.5,60.3,60.3,,12.6,10.2,17.17,,1,14.8,14.8,,0,0,0,2,4,0,4,534,432,,404,599,599,
EC1V0BL,EC1V 0BL,EC,51.7,46.8,74.01,,20,52.7,52.7,,13.7,12.2,20,,4.5,14,14,,0,0,0,2,9,0,9,502,282,,20,554,554,
EC1V0BN,EC1V 0BN,EC,71.4,95.5,593,8,17.7,75.9,127.6,593,19.7,14.9,39,1,1,18.3,20.4,39,0,0,1,3,9,1,10,316,53,53,26,442,398,0
EC1V0BP,EC1V 0BP,EC,93.3,138.8,331,,23,110.4,143.1,331,19.5,19.4,36,,1,17.3,20.1,36,0,0,0,1,23,4,27,611,464,,99,483,562,1016
EC1V0BQ,EC1V 0BQ,EC,107,175.1,460,,,101.7,175.1,395.5,19.7,20.3,36,,,15,20.3,36,0,0,0,0,6,2,8,327,184,,,225,327,634
EC1V0BR,EC1V 0BR,EC,107,144.3,593,,22,103.6,150.2,593,14.8,16.2,39,,1,14.6,16.9,39,0,0,0,1,19,2,21,409,211,,299,393,356,0
EC1V0BS,EC1V 0BS,EC,79.7,103.6,331,,20.5,92.1,109.8,331,10,14.8,36,,1.5,14.2,15.9,36,0,0,0,2,25,2,27,756,471,,263,529,736,3326
EC1V0BT,EC1V 0BT,EC,107,123.7,331,1,,94.5,133.9,331,10,15.7,36,0,,13.2,17,36,1,0,0,0,10,2,12,670,653,0,,637,558,163
EC1V0BU,EC1V 0BU,EC,60.4,95.2,331,8,17,88.7,108.1,331,10,12.4,36,1,3.3,12,13.9,36,0,0,1,3,23,2,25,571,500,76,1136,434,432,409
EC1V0BY,EC1V 0BY,EC,79,71.8,79.67,,,71.8,71.8,,20,17.7,20,,,17.7,17.7,,0,0,0,0,9,0,9,519,334,,,462,462,
EC1V0DB,EC1V 0DB,EC,74.7,63.6,79.67,4,,75.5,75.5,,20,16.6,20,1,,19.7,19.7,,1,0,1,0,10,0,10,495,420,54,,534,534,
EC1V0DE,EC1V 0DE,EC,79.4,74.9,79.91,,,74.8,74.8,,20,18.3,20,,,18.3,18.3,,0,0,0,0,6,0,6,628,625,,,628,628,
EC1V0ED,EC1V 0ED,EC,79.8,81.6,205,,18.7,102.7,102.7,,10,11.2,21,,1.3,14.6,14.6,,0,0,0,3,9,0,9,478,403,,160,371,371,
EC1V0EL,EC1V 0EL,EC,66.8,114.2,593,,20.8,92,124.1,396.5,10.7,14.1,39,,1.3,13,15.5,36.8,0,0,0,4,34,4,38,531,313,,33,547,514,234
EC1V0EP,EC1V 0EP,EC,77.5,99.4,460,8,19.9,101.6,122.6,395.5,18.7,14.1,36,0,1.1,16.5,17.9,36,0,0,1,7,26,2,28,349,214,0,235,366,340,0
EC1V0ER,EC1V 0ER,EC,79.7,108.4,593,4,19,87.6,120.6,505.7,10,14.5,39,1,1,14.4,16.3,38,0,1,0,4,35,3,38,543,360,275,213,568,528,49
EC1V0ES,EC1V 0ES,EC,107,114.6,205,,21.5,131.5,131.5,,10,11.6,21,,1,13.5,13.5,,0,0,0,2,11,0,11,282,288,,300,228,228,
EC1V0ET,EC1V 0ET,EC,107,134.5,331,,,85.5,134.6,331,19.5,19.1,36,,,15,19.2,36,0,0,0,0,4,1,5,198,77,,,148,198,398
EC1V0HE,EC1V 0HE,EC,77.8,76.5,205,,11,92.9,92.9,,18.1,13.8,21,,0.5,17.1,17.1,,0,0,0,2,8,0,8,298,221,,203,285,285,
EC1V0HN,EC1V 0HN,EC,79.6,113.6,593,,14,81.9,121.2,593,19.2,16,39,,0,15.4,17.2,39,0,0,0,1,12,1,13,454,300,,2,454,419,0
EC1V0HP,EC1V 0HP,EC,78.8,107,331,,20.5,91.7,115.6,331,19.5,17.1,36,,2,16.7,18.6,36,0,0,0,2,18,2,20,446,306,,333,426,457,737
EC1V0HR,EC1V 0HR,EC,107,164.7,593,,19,139,176.8,593,19.5,17.2,39,,1,16.7,18.6,39,0,0,0,1,11,1,12,518,481,,0,518,475,0
EC1V0HT,EC1V 0HT,EC,156,210.3,593,,,126.3,210.3,462,20.5,20.9,39,,,15.3,20.9,37.5,0,0,0,0,6,2,8,304,298,,,369,304,109
EC1V0HU,EC1V 0HU,EC,107,88.1,331,9,18,87.5,97.2,331,10,10.8,36,1,6,10.8,11.8,36,0,0,2,1,24,1,25,573,503,375,82,512,517,633
EC1V0HX,EC1V 0HX,EC,107,149.2,1096,8,,98.9,157.5,1096,10,13,49,1,,11.5,13.7,49,0,0,1,0,16,1,17,523,413,0,,458,431,0
EC1V1AB,EC1V 1AB,EC,205,230.7,460,,,120.7,230.6,395.5,21,26.5,36,,,20.3,26.6,36,0,0,0,0,3,2,5,361,379,,,317,361,429
EC1V1AD,EC1V 1AD,EC,150,427.5,1096,8,24,128.2,445.3,882.6,10,13,49,1,1,2.3,2,1.7,0,0,1,2,40,29,69,654,429,44,425,76,44,0
EC1V1AE,EC1V 1AE,EC,150,387.2,1000,,20.8,117.5,409.1,869,5.6,11.9,39,,1.3,1.3,1.4,1.5,0,0,0,4,41,26,67,218,149,,315,6,4,0
EC1V1AF,EC1V 1AF,EC,150,472.8,1000,,19.5,121.4,502.1,964.3,5.6,5.6,10,,1,1.2,0.6,0,0,0,0,2,17,14,31,297,297,,297,0,0,0
EC1V1AG,EC1V 1AG,EC,107,145.9,593,,16,139,160,526.5,10,13.6,39,,1.3,13.6,14.9,37.5,0,0,0,4,35,2,37,320,295,,109,298,299,316
EC1V1AH,EC1V 1AH,EC,150,204.8,1000,,,111.4,204.8,625,10,14.6,30,,,5.3,4.3,0,0,0,0,0,36,8,44,397,468,,,121,99,0
EC1V1AJ,EC1V 1AJ,EC,150,312.4,1000,,,104.7,312.4,673.5,20,25.9,115,,,8.3,9.4,11.5,0,0,0,0,40,23,63,458,361,,,153,160,173
EC1V1AL,EC1V 1AL,EC,150,317.1,1000,,,112.3,317.1,698.6,20,33.6,115,,,7.4,12.8,23,0,0,0,0,41,22,63,310,300,,,101,98,95
EC1V1AN,EC1V 1AN,EC,100,164.3,1000,,,89.3,164.3,595,20,25.8,75,,,9.1,12.4,31.3,0,0,0,0,23,4,27,671,690,,,330,323,283
EC1V1AP,EC1V 1AP,EC,150,175.2,1000,,,109.8,175.2,616.3,20,29.1,115,,,9.3,13.1,39.4,0,0,0,0,54,8,62,352,328,,,151,159,214
EC1V1AQ,EC1V 1AQ,EC,160,226.4,1000,,,102.4,226.4,701.7,25,33.8,115,,,20,33.8,86.7,0,0,0,0,46,12,58,436,443,,,394,429,562
EC1V1AR,EC1V 1AR,EC,80,196.3,1000,,,96.2,196.3,652.2,20,30.5,115,,,19.3,30.5,81.7,0,0,0,0,41,9,50,427,361,,,331,427,861
EC1V1AT,EC1V 1AT,EC,80,144.2,550,,,91.5,144.2,418,20,26.4,75,,,20,26.5,60,0,0,0,0,26,5,31,543,444,,,485,508,629
EC1V1JB,EC1V 1JB,EC,21,39.1,205,7,20,205,205,,1,3.3,21,1,1.1,21,21,,0,0,1,7,1,0,1,90,56,4,65,355,355,
EC1V1JN,EC1V 1JN,EC,114.8,301.3,1000,,18.7,114.3,422.4,833.3,1.2,8.5,20,,0.7,10,5.7,0,0,0,0,3,4,3,7,167,48,,27,188,107,0
EC1V1LA,EC1V 1LA,EC,79.9,128.4,460,,22,102.3,131.3,363.3,19.5,18.4,36,,9,16.5,18.6,36,0,0,0,1,32,4,36,451,340,,83,416,424,489
EC1V1LH,EC1V 1LH,EC,107,95.8,205,,14,100.3,100.3,,10,12.5,21,,0,13.2,13.2,,0,0,0,1,18,0,18,474,469,,134,414,414,
EC1V1LJ,EC1V 1LJ,EC,107,118.1,331,6.8,20,135,178.6,331,10,12,36,0.8,1,13.1,18.2,36,0,0,4,1,7,2,9,318,247,137,0,345,364,432
