postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
WC2H8LQ,WC2H 8LQ,WC,80,197,550,,,77.1,197,476.7,20,31,75,,,15.7,31,66.7,0,0,0,0,7,3,10,831,711,,,583,831,1410
WC2H8LW,WC2H 8LW,WC,107,156.9,593,6,18,161.4,250.5,428.8,10,14.4,39,1,1.4,16.3,23.1,36.8,0,0,1,7,8,4,12,511,371,113,327,572,523,426
WC2H9AJ,WC2H 9AJ,WC,78.1,84.4,331,8,20,82.6,92.6,331,19.5,16.2,36,1,1,17.3,18,36,0,0,1,2,24,1,25,373,269,16,328,356,376,843
WC2H9AP,WC2H 9AP,WC,23.4,24.3,39.87,,21.2,40,40,,1.2,2.6,9.99,,1.2,10,10,,0,0,0,5,1,0,1,172,156,,172,0,0,
WC2H9AR,WC2H 9AR,WC,19.5,18.9,24.09,,19,,,,1,0.9,1.18,,0.8,,,,0,0,0,5,0,0,0,426,398,,426,,,
WC2H9AT,WC2H 9AT,WC,17.5,15.5,22.62,8,17.8,,,,1.1,1,1.2,1,1,,,,0,0,3,10,0,0,0,90,40,16,104,,,
WC2H9AU,WC2H 9AU,WC,22.5,37,107,,19.5,107,107,,1.1,2.9,10,,1,10,10,,0,0,0,4,1,0,1,96,50,,96,0,0,
WC2H9AX,WC2H 9AX,WC,20.6,19.6,23.81,,19.6,,,,1.2,1.2,1.27,,1.2,,,,0,0,0,16,0,0,0,253,181,,253,,,
WC2H9AY,WC2H 9AY,WC,107,100.2,205,,23.7,146.2,146.2,,10,9.4,21,,1.3,14.4,14.4,,0,0,0,3,5,0,5,428,329,,217,298,298,
WC2H9BA,WC2H 9BA,WC,23.8,33.7,107,,21.5,107,107,,1.2,2.3,10,,1,10,10,,0,0,0,6,1,0,1,93,52,,36,343,343,
WC2H9BD,WC2H 9BD,WC,74.9,63.9,79.74,,24,70.5,70.5,,19.6,15.7,20,,1,18.2,18.2,,0,0,0,1,6,0,6,165,131,,99,176,176,
WC2H9BH,WC2H 9BH,WC,78.1,79.2,205,,21.5,98.3,98.3,,19.5,14.9,21,,1,19.5,19.5,,0,0,0,2,6,0,6,354,222,,16,408,408,
WC2H9BT,WC2H 9BT,WC,107,95.5,205,9,,100.3,100.3,,10,12.4,21,1,,13,13,,0,0,1,0,18,0,18,338,240,248,,344,344,
WC2H9BU,WC2H 9BU,WC,107,94.2,107,,,94.2,94.2,,10,10.7,13.72,,,10.8,10.8,,0,0,0,0,5,0,5,154,79,,,123,123,
WC2H9DA,WC2H 9DA,WC,19.7,56.1,205,2,18.3,102.8,102.8,,2.4,7.7,21,1,1.5,15.2,15.2,,1,0,0,6,6,0,6,148,135,0,34,213,213,
WC2H9DD,WC2H 9DD,WC,20.6,38.2,205,,18.6,156,156,,1.1,3.1,21,,1,15.5,15.5,,0,0,0,12,2,0,2,244,92,,246,229,229,
WC2H9DG,WC2H 9DG,WC,16.4,13.2,19.39,6.3,18.3,,,,0.9,0.8,1.08,0.3,1,,,,0,1,2,4,0,0,0,36,31,22,10,,,
WC2H9DP,WC2H 9DP,WC,21,34.5,205,5,20.4,205,205,,1.1,2.6,21,1,1,21,21,,0,0,1,10,1,0,1,190,82,4,189,0,0,
WC2H9EP,WC2H 9EP,WC,19.3,20,23.25,,20,,,,1.2,1.1,1.26,,1.2,,,,0,0,0,6,0,0,0,102,42,,85,,,
WC2H9FA,WC2H 9FA,WC,20.9,24,79.66,,20.1,70.5,70.5,,1.3,2.6,19.98,,1.2,19.5,19.5,,0,0,0,24,2,0,2,190,150,,160,451,451,
WC2H9HB,WC2H 9HB,WC,64.4,90.2,331,,17.5,107,163,331,5.6,8.8,36,,1,10,16.5,36,0,0,0,4,3,1,4,121,62,,104,71,138,337
WC2H9HJ,WC2H 9HJ,WC,24,113.1,593,8,22,139.7,253,593,1.3,8.7,39,1,1.2,13.7,20,39,0,0,1,5,3,1,4,271,79,0,42,564,423,0
WC2H9JN,WC2H 9JN,WC,54.8,76.7,205,,17.3,124.2,124.2,,10,10.7,21,,1,18.4,18.4,,0,0,0,4,5,0,5,407,466,,253,530,530,
WC2H9JR,WC2H 9JR,WC,78.1,68,79.67,,,68,68,,19.5,16.4,20,,,16.3,16.3,,0,0,0,0,6,0,6,732,435,,,733,733,
WC2H9LL,WC2H 9LL,WC,15.6,27.1,78.12,8.5,16.3,78,78,,1,4.8,20,1,1,20,20,,0,0,2,6,2,0,2,118,114,82,56,223,223,
WC2H9LN,WC2H 9LN,WC,15.4,31.3,205,,15.5,205,205,,1.2,2.8,21,,1.2,21,21,,0,0,0,11,1,0,1,358,162,,265,1374,1374,
WC2H9NJ,WC2H 9NJ,WC,19.6,35.4,73.93,,16.3,61,61,,1.1,6.5,17,,1,13.7,13.7,,0,0,0,4,3,0,3,971,376,,139,1756,1756,
WC2H9NP,WC2H 9NP,WC,79.5,88.5,331,,18.5,96,135.2,331,7.5,8.6,36,,1.3,9,13.5,36,0,0,0,4,5,1,6,215,109,,67,289,242,6
WC2H9NU,WC2H 9NU,WC,18.7,72.4,205,,16.7,156,156,,1,6.8,21,,1,15.5,15.5,,0,0,0,3,2,0,2,52,46,,39,46,46,
WC2H9NY,WC2H 9NY,WC,10.5,10,14.07,7,11.8,,,,1.1,1,1.2,0.7,1.2,,,,0,0,3,5,0,0,0,74,21,31,99,,,
WC2H9PA,WC2H 9PA,WC,19.9,75.5,331,,17.3,143.1,160.2,331,1.3,7.7,36,,1.1,15.4,17.3,36,0,0,0,16,10,1,11,212,151,,207,115,105,0
WC2H9PJ,WC2H 9PJ,WC,17.4,129.2,593,0,17.7,,593,593,1.2,8.6,39,0,1,,39,39,1,0,0,3,0,1,1,109,111,1,145,,0,0
WC2H9PR,WC2H 9PR,WC,23,59,205,8,19.7,126.6,126.6,,1.2,5.4,21,1,1.2,12.2,12.2,,0,0,2,6,5,0,5,209,121,221,57,345,345,
WC2H9QR,WC2H 9QR,WC,57.2,57.6,107,,20,85.8,85.8,,10,9,19.98,,1,15,15,,0,0,0,3,4,0,4,405,94,,362,235,235,
WC2H9QS,WC2H 9QS,WC,79,94.1,205,,,94.2,94.2,,14.8,15,21,,,15,15,,0,0,0,0,12,0,12,346,242,,,317,317,
WC2H9RA,WC2H 9RA,WC,71.3,83.6,205,,17,92,92,,18.1,15.9,21,,1,17.8,17.8,,0,0,0,1,8,0,8,381,128,,52,374,374,
WC2H9RD,WC2H 9RD,WC,75.8,89.9,205,,20,107.3,107.3,,19.5,16.1,21,,1,19.8,19.8,,0,0,0,1,4,0,4,118,36,,194,99,99,
WC2H9RF,WC2H 9RF,WC,74,132.4,460,,,66.8,132.3,460,20,20.9,36,,,18,21,36,0,0,0,0,5,1,6,675,526,,,496,675,1568
WC2H9RG,WC2H 9RG,WC,107,143.5,331,,15,102.5,159.6,331,10,16.7,36,,8,11.7,17.8,36,0,0,0,1,6,2,8,472,310,,28,462,468,487
WC2H9RH,WC2H 9RH,WC,74.7,102.6,205,,,102.6,102.6,,20,17.2,21,,,17.2,17.2,,0,0,0,0,10,0,10,198,157,,,198,198,
WC2H9RJ,WC2H 9RJ,WC,71.2,85.7,205,,17.7,108.4,108.4,,10,11.6,21,,1,15.1,15.1,,0,0,0,3,9,0,9,425,412,,85,539,539,
WC2H9RZ,WC2H 9RZ,WC,107,124.3,331,,18.5,124.8,142,331,10,12.2,36,,1,12,14,36,0,0,0,2,11,1,12,270,139,,47,262,240,0
WC2H9SA,WC2H 9SA,WC,21.7,20.1,23.82,6,20.7,,,,1.2,1.1,1.26,1,1.1,,,,0,0,1,23,0,0,0,311,229,22,310,,,
WC2H9SB,WC2H 9SB,WC,21,19.3,23.09,6,20.8,,,,1.1,1.1,1.27,1,1.1,,,,0,0,1,9,0,0,0,218,187,38,238,,,
WC2H9SD,WC2H 9SD,WC,18.5,17.6,23.32,7,18.9,,,,1,1,1.3,1,0.9,,,,0,0,2,16,0,0,0,186,68,68,189,,,
WC2H9SE,WC2H 9SE,WC,20.3,19,23.44,6,20,,,,1,1.1,1.27,1,1.1,,,,0,0,1,12,0,0,0,432,240,0,432,,,
WC2N4AA,WC2N 4AA,WC,23.4,37.4,78.19,,21,59.3,59.3,,1.3,7.8,20,,1.3,16.7,16.7,,0,0,0,4,3,0,3,231,144,,77,360,360,
WC2N4AL,WC2N 4AL,WC,150,134.2,150,8,,150,150,,0.8,0.8,0.83,1,,0,0,,0,0,1,0,8,0,8,279,279,279,,0,0,
WC2N4AX,WC2N 4AX,WC,150,164.6,1000,,18.7,141.2,188.9,1000,1.2,1.2,1.26,,1.3,0,0,0,0,0,0,3,17,1,18,137,8,,137,0,0,0
WC2N4BJ,WC2N 4BJ,WC,20.5,16.5,24.36,0,20.5,,,,0.8,0.7,1.16,0,0.8,,,,1,0,0,4,0,0,0,85,100,0,85,,,
WC2N4BN,WC2N 4BN,WC,150,361.4,1000,,19.7,135.7,532.1,928.6,1.2,1.2,1.26,,1.1,0,0,0,0,0,0,7,7,7,14,167,151,,167,0,0,0
WC2N4BW,WC2N 4BW,WC,16.6,16.2,23.65,7.8,18,,,,1.2,1.1,1.27,0.8,1.2,,,,0,1,3,19,0,0,0,52,50,43,51,,,
WC2N4DD,WC2N 4DD,WC,11,12.5,19.28,8,15.7,,,,1,1.1,1.24,1,1,,,,0,0,2,3,0,0,0,216,221,119,280,,,
WC2N4DQ,WC2N 4DQ,WC,19,18.1,20.39,,18.1,,,,1.2,1.1,1.26,,1.1,,,,0,0,0,18,0,0,0,330,149,,330,,,
WC2N4EA,WC2N 4EA,WC,14.4,15.3,21.47,7,16.9,,,,1,0.9,1.26,0.5,1.1,,,,0,0,2,10,0,0,0,105,98,38,118,,,
WC2N4ER,WC2N 4ER,WC,19.7,16.6,22.7,0,18.6,,,,0.9,0.6,1.2,0,0.8,,,,1,0,0,8,0,0,0,138,50,20,152,,,
WC2N4EZ,WC2N 4EZ,WC,18.1,28.5,150,8,18.6,150,150,,1,1,1.26,1,1,0,0,,0,0,2,8,1,0,1,66,44,36,65,0,0,
WC2N4HE,WC2N 4HE,WC,19.8,18.5,23.12,,18.6,,,,1.1,1.1,1.26,,1.1,,,,0,0,0,9,0,0,0,57,45,,50,,,
WC2N4HG,WC2N 4HG,WC,14.3,15.7,23.77,9,17.3,,,,1,0.9,1.08,1,1,,,,0,0,1,4,0,0,0,74,71,3,73,,,
WC2N4HS,WC2N 4HS,WC,18.1,16.3,20.19,4,17.7,,,,1,1,1.28,1,1,,,,0,1,0,9,0,0,0,169,64,56,144,,,
WC2N4JL,WC2N 4JL,WC,16.3,15.4,17.57,,15.3,,,,1.2,1.1,1.23,,1.2,,,,0,0,0,6,0,0,0,232,203,,194,,,
WC2N4JS,WC2N 4JS,WC,50,162.7,1000,4,19.8,123.4,248.7,833.3,1.1,2.7,19.53,0.5,1.1,1.4,1.2,0,1,0,1,8,14,3,17,123,26,1,89,37,30,0
WC2N4LA,WC2N 4LA,WC,20.6,16.8,23.44,5.3,19.3,,,,1.1,1.1,1.26,1,1.1,,,,0,1,2,14,0,0,0,118,53,61,113,,,
WC2N4LH,WC2N 4LH,WC,20.5,17.4,23.44,1,20.2,,,,1.2,1.1,1.25,1,1.2,,,,1,0,0,6,0,0,0,97,72,87,83,,,
WC2N4LL,WC2N 4LL,WC,21.7,20,23.88,7,21.9,,,,1.2,1.1,1.28,1,1.1,,,,0,0,1,7,0,0,0,50,12,147,14,,,
WC2N5AP,WC2N 5AP,WC,18.4,19.4,23.97,,19.4,,,,1.2,1.2,1.22,,1.2,,,,0,0,0,5,0,0,0,326,391,,261,,,
WC2N5DS,WC2N 5DS,WC,22.3,21.6,24.38,,21.6,,,,1.1,1.1,1.18,,1.1,,,,0,0,0,7,0,0,0,57,52,,41,,,
WC2N5HS,WC2N 5HS,WC,16.1,13.3,21.51,4,18,,,,1,1,1.69,0.7,1.2,,,,1,1,1,6,0,0,0,18,2,2,23,,,
WC2N5NG,WC2N 5NG,WC,17.1,17.4,22.99,9,18.6,,,,1.2,1.2,1.27,1,1.1,,,,0,0,1,7,0,0,0,38,22,0,32,,,
WC2N5NP,WC2N 5NP,WC,20.8,23.3,55,,18.7,55,55,,1.1,2.2,10,,1.1,10,10,,0,0,0,7,1,0,1,117,41,,73,428,428,
WC2N5NS,WC2N 5NS,WC,125,276.5,1000,7.5,,125,343.8,1000,0.5,0.5,0.56,0.5,,0,0,0,0,0,2,0,6,2,8,111,111,111,,0,0,0
WC2N5NT,WC2N 5NT,WC,19.4,57.5,330,8,20.3,,330,330,1.1,7.2,50,1,1.2,,50,50,0,0,1,6,0,1,1,188,87,0,104,,507,507
WC2N5PE,WC2N 5PE,WC,19.8,25.3,80,9,19,80,80,,1.2,3.5,20,1,1.2,20,20,,0,0,1,6,1,0,1,273,166,0,214,632,632,
WC2N6EG,WC2N 6EG,WC,21.8,18.6,22.38,10,20.8,,,,1.1,1.2,1.27,1,1.3,,,,0,0,1,4,0,0,0,56,63,7,69,,,
WC2N6HA,WC2N 6HA,WC,17.6,17,22.93,7.5,17.6,,,,1.2,1.1,1.26,1,1.1,,,,0,0,2,31,0,0,0,151,117,77,126,,,
WC2N6ND,WC2N 6ND,WC,19,35.6,80,,17.5,71.7,71.7,,1.1,6.2,20,,1,16.7,16.7,,0,0,0,6,3,0,3,284,155,,204,253,253,
WC2N6NE,WC2N 6NE,WC,14.6,14.3,22.14,5,16.8,,,,1.2,1,1.24,0,1.3,,,,0,1,0,4,0,0,0,104,8,0,78,,,
WC2R0AL,WC2R 0AL,WC,16.5,17.7,22.5,,17.6,,,,1.1,1,1.2,,1,,,,0,0,0,5,0,0,0,110,86,,110,,,
WC2R0EY,WC2R 0EY,WC,15.5,16.3,23.92,5,18.3,,,,1.2,1.2,1.25,1,1.2,,,,0,1,0,6,0,0,0,12,8,8,13,,,
WC2R0HS,WC2R 0HS,WC,22.3,18.6,24.38,7,20.5,,,,1,1.2,2.4,0,1.3,,,,0,0,1,6,0,0,0,32,8,1,21,,,
WC2R0NP,WC2R 0NP,WC,14.3,15.9,21.6,8,17.2,,,,1.1,1.1,1.26,1,1.2,,,,0,0,1,6,0,0,0,244,229,25,280,,,
WC2R0PP,WC2R 0PP,WC,19.5,17.7,23.16,8,20.1,,,,1.1,1,1.23,1,1.1,,,,0,0,2,8,0,0,0,121,70,94,113,,,
WC2R1AB,WC2R 1AB,WC,250,510.7,1000,,,119.4,510.7,916.5,30,27.6,50,,,3.8,2.8,1.9,0,0,0,0,84,81,165,195,86,,,20,18,16
WC2R1AP,WC2R 1AP,WC,6.7,6.6,8.61,6.6,,,,,1,1,1.13,1,,,,,0,2,7,0,0,0,0,34,26,23,,,,
WC2R1JA,WC2R 1JA,WC,14.3,13.6,23.96,7.3,17.4,,,,1,1,1.26,0.7,1.2,,,,0,0,3,5,0,0,0,145,83,58,169,,,
WC2R3AT,WC2R 3AT,WC,100,239.9,1000,7,,103.3,252.8,1000,1,1,1.04,1,,0,0,0,0,0,1,0,15,3,18,14,14,14,,0,0,0
WC2R3DX,WC2R 3DX,WC,150,464.7,1000,,,140,464.7,928.6,,,,,,0,0,0,0,0,0,0,10,7,17,,,,,0,0,0
