postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
E151GS,E15 1GS,E,73.9,58.4,79.67,10,10,69.1,69.1,,19.5,14.5,20,1,0,17.6,17.6,,0,0,1,1,9,0,9,583,409,100,154,684,684,
E151GT,E15 1GT,E,150,223.7,500,,,102.8,223.7,500,20,20,30,,,3.8,2.6,0,0,0,0,0,16,7,23,512,369,,,96,67,0
E151GU,E15 1GU,E,150,212,1000,,,103.1,212,800,15,15,20,,,1.1,0.9,0,0,0,0,0,27,5,32,460,460,,,34,29,0
E151HA,E15 1HA,E,107,110.4,205,,19,122.9,122.9,,14.1,14.9,29.98,,5.3,16.2,16.2,,0,0,0,3,22,0,22,551,401,,536,478,478,
E151HB,E15 1HB,E,79.8,87.1,205,5.5,19,97.8,97.8,,14.1,14.6,29.99,1,5,16.3,16.3,,0,1,1,2,28,0,28,397,280,154,280,381,381,
E151HD,E15 1HD,E,75.1,54.6,78.13,2,,67.8,67.8,,19.5,13.9,19.98,0,,17.3,17.3,,0,1,0,0,4,0,4,267,298,0,,334,334,
E151HE,E15 1HE,E,78.6,117.5,593,4.7,10.7,95.7,132.8,494.3,18.5,15.8,39,0.7,1,15.9,17.9,37.5,0,2,1,3,39,4,43,713,465,448,364,750,690,104
E151HF,E15 1HF,E,77.3,116.6,460,10,15,95.7,123.5,374,19.1,16.2,36,1,1,15.2,17.3,36,0,0,1,1,27,3,30,459,336,944,40,413,426,545
E151HG,E15 1HG,E,107,121.1,460,6.5,16.3,102.6,137.1,395.5,10,15.4,36,1,3,14.8,17.3,36,0,0,2,3,30,4,34,630,481,252,510,675,663,573
E151HH,E15 1HH,E,107,116.1,593,7,12.7,106.6,128.4,418.3,10,13.7,39,1,1,13.6,15.2,37,0,0,2,3,40,3,43,734,537,430,614,554,586,1011
E151HJ,E15 1HJ,E,79.7,131,460,7.3,,104.9,140.5,382.6,16.6,16.8,36,0.7,,15.4,18,36,0,0,3,0,34,5,39,889,750,512,,920,872,546
E151HL,E15 1HL,E,107,112.6,331,5.8,,117.8,128.2,331,10,13.4,36,0.8,,14.2,15.3,36,0,1,5,0,39,2,41,469,394,175,,487,477,288
E151HQ,E15 1HQ,E,74.5,113.9,460,,11,81,120.3,395.5,19.4,17.9,36,,1,16.5,18.9,36,0,0,0,1,14,2,16,574,315,,1399,433,523,1151
E151HR,E15 1HR,E,79.8,152.5,1000,8,13.7,106.2,164.2,663.4,19.5,17.2,49.41,1,1,7.6,7.8,9.8,0,0,1,3,43,5,48,723,529,239,159,346,317,65
E151HS,E15 1HS,E,78.1,194.7,1000,8,16,87.6,208.8,875,19.4,13.6,20,0,1,6.7,5.7,0,0,0,1,1,22,4,26,397,322,0,512,175,148,0
E151HU,E15 1HU,E,79.7,107.7,460,,15.7,101.3,128.9,460,10,12.9,36,,1,14,15.7,36,0,0,0,3,12,1,13,462,326,,532,367,339,0
E151JA,E15 1JA,E,78.1,69,331,6.4,15,76.5,89,331,10,13,36,0.9,2.3,16,17,36,0,3,4,7,39,2,41,325,221,137,273,328,350,776
E151JD,E15 1JD,E,72.4,83.2,331,5.7,13,84,92.8,331,19.3,14.9,36,0.8,1,15.9,16.6,36,1,2,3,1,54,2,56,649,532,305,669,660,662,713
E151JE,E15 1JE,E,68.5,102,460,,,72.2,102,460,15.4,15.7,36,,,14.1,15.8,36,0,0,0,0,12,1,13,452,363,,,452,418,0
E151JG,E15 1JG,E,78.1,71.5,107,9,16.8,84.3,84.3,,10,13.1,20,1,1,15.8,15.8,,0,0,1,4,22,0,22,587,454,508,429,539,539,
E151JJ,E15 1JJ,E,73.2,83.8,460,8,10,80.5,101.5,395.5,10,13.3,36,0.8,1,14.8,16.2,36,0,0,6,1,28,2,30,640,482,212,367,704,735,1160
E151JL,E15 1JL,E,66.4,68.6,107,,,68.7,68.7,,10,12.6,20,,,12.7,12.7,,0,0,0,0,6,0,6,808,924,,,673,673,
E151JN,E15 1JN,E,78.4,98.2,593,8,13,97,109.1,593,10,13.5,39,0.8,1,14.4,15,39,0,0,4,1,40,1,41,625,433,187,115,666,650,3
E151JP,E15 1JP,E,73.9,131.4,1096,8,,87.8,142.2,713.5,17.5,16.9,49,1,,16,18.3,42.5,0,0,2,0,21,2,23,677,559,267,,648,654,714
E151JQ,E15 1JQ,E,67.2,99.5,331,,,78.5,99.5,331,10,15.4,36,,,13.5,15.4,36,0,0,0,0,11,1,12,619,470,,,618,619,625
E151JR,E15 1JR,E,78.1,80.8,331,9,12,77.3,85.2,331,14.4,14.9,36,1,1,15.1,15.8,36,0,0,1,1,31,1,32,407,330,31,415,389,393,515
E151JS,E15 1JS,E,78.1,111.4,593,9,,69.3,121.7,593,10,14.5,39,1,,13.3,15.9,39,0,0,1,0,9,1,10,641,609,258,,755,679,0
E151JU,E15 1JU,E,107,198.7,1096,,11.5,105.1,240.3,713.5,10,16.5,49,,0.5,13.7,20.1,42.5,0,0,0,2,7,2,9,535,385,,516,326,480,1018
E151JY,E15 1JY,E,78.1,85,328.63,9,15.2,92.9,102.7,329,19.5,16.1,49.92,1,3.2,18,19.4,50,0,0,1,5,23,1,24,381,246,74,241,441,423,23
E151JZ,E15 1JZ,E,93.5,107.5,320.53,,11,103.6,110.6,321,19.5,17.1,49.94,,1,16.5,17.6,50,0,0,0,1,30,1,31,593,582,,113,580,589,879
E151LA,E15 1LA,E,80,181.6,1000,,,84.6,181.6,496.7,20,29.5,115,,,17.9,29.5,67.1,0,0,0,0,39,12,51,594,571,,,549,594,741
E151LB,E15 1LB,E,160,175.9,1000,,,113.3,175.9,464,30,30.2,115,,,23,30.2,63,0,0,0,0,23,5,28,516,424,,,426,497,825
E151LF,E15 1LF,E,78.1,82.4,205,4,17,98.5,98.5,,17.2,14.8,29.99,0,1,18,18,,0,1,0,2,13,0,13,487,485,0,795,477,477,
E151LG,E15 1LG,E,78.1,84.7,331,8.5,11,83.6,96.6,331,19.5,15.2,36,1,1,16.4,17.4,36,0,0,2,1,18,1,19,804,605,496,1396,774,763,556
E151LH,E15 1LH,E,77.7,81.4,328.08,4.3,11,87.8,95,328,10,13.9,49.92,0.8,1,15.3,16.3,50,1,2,1,2,32,1,33,454,331,18,88,452,488,1661
E151LL,E15 1LL,E,79.7,104.7,331,,12,95.8,110.5,331,19.5,15.7,36,,1,15.3,16.6,36,0,0,0,1,15,1,16,681,700,,2021,620,597,251
E151LP,E15 1LP,E,76.3,77.2,326.46,8.5,11.8,87.9,103.7,326,19.5,14.9,49.87,0.5,1,18.4,20.5,50,0,0,2,4,14,1,15,425,344,80,273,510,512,528
E151LQ,E15 1LQ,E,79.3,91.4,205,,11,94.7,94.7,,19.5,16.8,33.98,,1,17.5,17.5,,0,0,0,1,24,0,24,536,374,,266,525,525,
E151LR,E15 1LR,E,78.1,86.4,331,6.5,,79.3,98.7,331,10.9,14.1,36,0.5,,14.5,16.2,36,0,0,2,0,12,1,13,602,736,101,,662,679,888
E151LS,E15 1LS,E,78.9,106.5,593,6,,82,110.2,462,10,14.1,39,1,,12.8,14.6,37.5,0,0,1,0,25,2,27,486,364,394,,424,436,578
E151LT,E15 1LT,E,93.3,102.9,205,10,10,112.2,112.2,,19.3,16.6,29.98,1,1,18.2,18.2,,0,0,1,1,20,0,20,857,599,592,168,862,862,
E151LU,E15 1LU,E,77.9,89.3,331,6.6,15.5,97.1,104.5,331,13.5,14.7,36,0.8,2.5,16.7,17.3,36,0,3,5,4,61,2,63,537,418,518,446,517,528,884
E151LX,E15 1LX,E,78.4,101.6,460,9,,86,105.6,356.2,13.5,16,49.91,1,,14.9,16.6,38.8,0,0,3,0,64,5,69,506,419,53,,456,475,717
E151LY,E15 1LY,E,78.1,99.1,205,9,,107.3,107.3,,19.5,16,21,1,,17.4,17.4,,0,0,1,0,11,0,11,763,656,80,,825,825,
E151LZ,E15 1LZ,E,107,104.3,331,7,29,102.1,113.3,331,10,15.1,36,0.7,10,15.2,16.2,36,0,0,3,1,39,2,41,627,547,15,779,611,606,521
E151NA,E15 1NA,E,70.6,73.6,107,,,73.6,73.6,,10,10.9,20,,,10.9,10.9,,0,0,0,0,12,0,12,631,732,,,526,526,
E151NB,E15 1NB,E,17.5,17.3,21.08,9,17.8,,,,1.2,1.2,1.27,1,1.2,,,,0,0,1,17,0,0,0,812,594,181,849,,,
E151NG,E15 1NG,E,15.4,16.5,23.65,,16.5,,,,1,1.1,2.09,,1.1,,,,0,0,0,16,0,0,0,155,103,,116,,,
E151NP,E15 1NP,E,78.1,72.7,205,7,12,86.5,86.5,,19.5,14.8,21,1,1,17.7,17.7,,0,0,2,1,14,0,14,430,431,184,103,458,458,
E151NQ,E15 1NQ,E,78.9,67.2,79.91,,11,78.4,78.4,,19.8,16.3,20,,1,19.4,19.4,,0,0,0,1,5,0,5,428,467,,98,494,494,
E151NR,E15 1NR,E,76.1,67.7,79.66,,19,70.6,70.6,,19.5,16.3,20,,1,17.2,17.2,,0,0,0,1,17,0,17,428,386,,2,453,453,
E151NS,E15 1NS,E,73.8,72.2,460,7.8,17.3,75.5,93.3,395.5,19.5,14.1,36,1,1,17.8,18.8,36,0,0,5,8,34,2,36,524,223,69,550,521,538,832
E151PD,E15 1PD,E,79.7,127.9,1000,,,88.3,127.9,1000,19.5,19,29.72,,,15.5,14.9,0,0,0,0,0,22,1,23,508,576,,,416,398,0
E151PE,E15 1PE,E,100,138.6,1000,,,101.1,138.6,1000,20,20,20,,,0.3,0.3,0,0,0,0,0,69,3,72,811,811,,,12,11,0
E151PG,E15 1PG,E,79.8,100.2,247.6,1,20,107.6,107.6,,19.5,17.2,49.92,1,16,17.9,17.9,,1,0,0,1,24,0,24,584,477,140,1694,532,532,
E151PH,E15 1PH,E,107,140.2,460,6.5,12,111.3,152.2,381.2,20,19.4,49.9,1,1,17.4,21,41.6,0,0,2,1,28,5,33,614,561,25,197,607,625,727
E151PJ,E15 1PJ,E,80,112.4,460,,22,95.5,114.5,374,19.5,16.7,36,,2,15.6,17,36,0,0,0,1,41,3,44,492,479,,118,473,479,550
E151PN,E15 1PN,E,100,106,150,,,106,106,,,,,,,0,0,,0,0,0,0,42,0,42,,,,,0,0,
E151PP,E15 1PP,E,78.1,103.4,460,,,84.6,103.4,460,19.8,18.3,36,,,17.4,18.3,36,0,0,0,0,19,1,20,600,290,,,625,600,131
E151PR,E15 1PR,E,74.1,125.3,460,,,77.4,125.3,460,18.9,18.1,36,,,15.6,18.1,36,0,0,0,0,7,1,8,582,526,,,410,509,1201
E151PU,E15 1PU,E,78.1,114.6,460,7.5,,99.4,123.1,395.5,19.5,16.8,36,1,,16.5,18.1,36,0,0,2,0,23,2,25,554,588,53,,505,527,781
E151PX,E15 1PX,E,75.4,80.7,159.37,,,80.7,80.7,,19.5,18.4,30.01,,,14.3,14.3,,0,0,0,0,27,0,27,680,535,,,529,529,
E151PY,E15 1PY,E,65.7,71.3,159.25,9,29,77.4,77.4,,19.5,15.4,29.99,1,10,11,11,,0,0,2,1,27,0,27,578,418,615,274,372,372,
E151PZ,E15 1PZ,E,78.9,100.3,205,3,12,118.9,118.9,,19.5,16.7,29.32,1,1,19.9,19.9,,0,1,0,1,10,0,10,663,449,29,393,753,753,
E151QA,E15 1QA,E,75.3,89.9,205,6.5,,100.7,100.7,,10,13.9,29.32,2.5,,15.4,15.4,,0,1,3,0,31,0,31,765,665,274,,754,754,
E151QE,E15 1QE,E,75.8,116.5,593,10,12,77.6,122.7,461,10.7,15.9,39,1,1,14.1,16.7,36.8,0,0,1,1,30,4,34,729,466,83,1470,672,662,589
E151QF,E15 1QF,E,69.3,96.6,331,,12,83,103.7,331,19.5,18.1,36,,1,18,19.5,36,0,0,0,1,11,1,12,682,507,,198,712,722,833
E151QH,E15 1QH,E,107,111.5,328,,29,106,114.8,328,19.1,17.1,49.91,,10,16,17.4,50,0,0,0,1,24,1,25,612,516,,268,584,601,1013
E151QJ,E15 1QJ,E,79.7,94.2,331,6.7,12.5,90.8,120.8,331,10,13.1,36,0.7,1,14.1,16.9,36,0,1,2,2,14,2,16,580,331,137,172,759,715,403
E151QL,E15 1QL,E,107,83.9,156.12,10,10,100.2,100.2,,10,11.8,29.33,1,1,14.2,14.2,,0,0,1,1,9,0,9,422,358,659,104,384,384,
E151QN,E15 1QN,E,73.7,63,158.87,5,17.5,75.1,75.1,,19.7,15.3,29.98,1,1,18.7,18.7,,0,1,1,2,17,0,17,417,161,312,490,420,420,
E151QU,E15 1QU,E,79.9,129.5,1096,,11,105.7,132.1,713.5,19.5,17.3,49,,1,16.5,17.6,42.5,0,0,0,1,44,2,46,736,485,,0,741,720,265
E151QW,E15 1QW,E,66.7,58.6,79.91,4.7,,66,66,,19.5,14.9,20,0.7,,16.8,16.8,,0,2,1,0,22,0,22,501,206,86,,535,535,
E151QX,E15 1QX,E,66.4,93.8,205,,24,97.5,97.5,,10,14.2,21,,7,14.5,14.5,,0,0,0,1,19,0,19,528,465,,12,555,555,
E151QY,E15 1QY,E,78,82,205,6,,113.2,113.2,,10,10.8,21,0.9,,14.8,14.8,,0,1,6,0,17,0,17,530,340,337,,578,578,
E151QZ,E15 1QZ,E,54.5,48.8,78.13,7.3,11.5,56.2,56.2,,17.7,13.6,20,1,1,15.9,15.9,,0,1,2,2,27,0,27,525,438,619,707,482,482,
E151RA,E15 1RA,E,107,121.4,593,5.3,10,107.5,146.9,462,10,11.9,39,0.7,1,11.5,14.4,37.5,0,1,2,1,16,2,18,453,364,127,475,413,406,351
E151RB,E15 1RB,E,56.6,54,73.35,,29,55.1,55.1,,16.1,14.9,20,,6,15.3,15.3,,0,0,0,1,21,0,21,816,827,,1653,737,737,
E151RD,E15 1RD,E,73.9,92.7,226.08,,14,97.6,97.6,,18.4,16.1,49.9,,1,17.1,17.1,,0,0,0,1,16,0,16,463,390,,494,432,432,
E151RE,E15 1RE,E,80,116.8,593,2.5,10,104.1,128,462,16.4,15.6,39,1,1,15.6,17.1,37.5,1,1,0,1,28,2,30,444,405,109,304,472,456,241
E151RF,E15 1RF,E,62.7,61,107,6.5,13.5,75.6,75.6,,10,10.6,20,0.5,1,13.4,13.4,,0,0,2,2,14,0,14,644,515,405,1566,500,500,
E151RG,E15 1RG,E,79.1,132.7,1096,7.7,10,101.5,140.8,588,18.5,16.9,49.91,0.7,1,16.1,18,39.2,0,0,3,1,57,5,62,652,449,174,1889,620,582,151
E151RJ,E15 1RJ,E,92.6,158,460,,,78.8,158,395.5,19.5,20.1,36,,,14.8,20.1,36,0,0,0,0,6,2,8,1088,734,,,1259,1088,575
E151RL,E15 1RL,E,107,154.6,460,6,,131.5,158.1,355,20,20.7,49.93,1,,18,21.2,44.4,0,0,1,0,37,5,42,682,700,746,,588,566,405
E151RN,E15 1RN,E,79.8,120.9,593,4.7,16.5,101.6,131.8,409.2,19.5,17.5,39,0.7,10,16.8,18.8,36.6,0,1,2,2,46,5,51,669,562,116,133,704,671,366
E151RP,E15 1RP,E,66.2,65,152.84,3,12,73.2,73.2,,16.8,14.4,26.76,1,1,16.3,16.3,,0,1,0,1,14,0,14,580,307,118,1248,566,566,
E151RQ,E15 1RQ,E,53.9,88,326.12,8,,61.7,99.4,326,10,14.8,49.39,1,,11.3,16.7,49,0,0,1,0,6,1,7,495,505,116,,418,479,843
E151RR,E15 1RR,E,50.7,54.7,107,7,24,63.4,63.4,,10,10.7,16.4,1,10,11.9,11.9,,0,0,1,1,9,0,9,569,595,60,1304,543,543,
E151RS,E15 1RS,E,65.1,63.2,205,5.9,15.3,90.4,90.4,,10,10.4,21,0.7,2.3,14.9,14.9,,0,3,4,3,20,0,20,530,373,137,460,678,678,
E151RT,E15 1RT,E,107,122.9,460,6.8,,121.1,167.2,363.3,10,12,36,0.6,,11.6,16.3,36,0,0,8,0,17,4,21,593,471,309,,555,616,876
E151RW,E15 1RW,E,79.6,94,460,,10.7,90.1,102.1,460,10,14.8,36,,0.7,15.5,16.2,36,0,0,0,3,30,1,31,389,379,,151,400,387,0
E151RZ,E15 1RZ,E,78.1,114.3,593,6,,90.5,132.4,593,19.4,16.9,39,1,,17.8,19.6,39,0,0,2,0,11,1,12,342,222,29,,368,337,0
E151SD,E15 1SD,E,54.8,50.7,77.81,5,11,57.7,57.7,,18.2,14,20,1,1,16.2,16.2,,0,1,0,2,18,0,18,657,480,0,571,630,630,
E151SE,E15 1SE,E,79.7,72.3,107,1,,78.2,78.2,,20,17.7,20,0,,19.2,19.2,,1,0,0,0,12,0,12,325,134,0,,298,298,
E151SG,E15 1SG,E,75.1,62.6,137.32,7,11.5,71.3,71.3,,19.5,15.6,20,1,1,18.1,18.1,,0,0,1,2,18,0,18,1220,999,515,579,1331,1331,
E151SH,E15 1SH,E,73.7,93.7,331,5.1,29,96.6,121.8,330.3,19.5,15.2,49.91,0.7,5,17.4,19.8,39.5,1,4,6,1,33,4,37,412,217,145,124,438,466,698
E151SJ,E15 1SJ,E,78.1,100.1,331,,,88.5,100.1,331,10,16.1,36,,,15.2,16.1,36,0,0,0,0,20,1,21,511,425,,,430,438,585
E151SL,E15 1SL,E,107,138.4,593,5,,111.9,141.9,396.5,20,19.5,39,1,,18.1,20,36.8,0,1,0,0,34,4,38,636,467,524,,603,622,778
E151SN,E15 1SN,E,55.4,93.7,331,4.7,,98.6,131.8,331,10,10.8,36,0.8,,11.6,15.1,36,1,2,3,0,12,2,14,499,389,262,,517,601,1103
E151SP,E15 1SP,E,107,179.4,1096,5,,124.4,187.3,586,10,16.8,49,1,,13.9,17.5,40.3,0,0,1,0,19,3,22,543,423,383,,534,501,297
E151SQ,E15 1SQ,E,79.7,94.2,331,4.3,11.5,92.6,111.6,330.5,14.8,16.6,50,0.7,1,17.8,19.8,43,0,2,1,2,23,2,25,407,297,71,381,434,401,19
E151SR,E15 1SR,E,107,111.1,593,,14.5,94.2,121.9,593,10,13.4,39,,5,12.9,14.3,39,0,0,0,2,17,1,18,594,363,,1281,513,484,0
E151SS,E15 1SS,E,67.6,110.9,460,,24,85.5,115,395.5,19.2,17.5,36,,9,16.1,18,36,0,0,0,1,19,2,21,639,629,,914,657,595,8
E151ST,E15 1ST,E,66.7,83.1,205,5,15,90.5,90.5,,11.2,12.8,21,1,2,13.9,13.9,,0,1,0,1,20,0,20,556,526,35,807,570,570,
E151SU,E15 1SU,E,78.9,121.1,593,10,18.7,98.2,130.6,383.4,19,16.9,39,1,9,15.4,17.8,36.6,0,0,1,3,39,5,44,647,543,771,387,681,647,380
E151SW,E15 1SW,E,63.5,105.6,593,,25,83.1,116.1,462,10,14.8,39,,9,13.5,15.6,37.5,0,0,0,3,21,2,23,627,574,,513,655,614,185
E151SX,E15 1SX,E,65.4,149.8,1096,8,,69.3,164.7,522.3,16.7,17.6,49,2,,13.9,19.3,39.3,0,0,2,0,15,4,19,554,336,17,,619,581,441
E151SY,E15 1SY,E,107,107.4,205,9,,118.3,118.3,,10,12.3,21,1,,13.6,13.6,,0,0,1,0,9,0,9,466,441,280,,487,487,
E151SZ,E15 1SZ,E,78.1,95.3,205,10,,105.9,105.9,,19.5,17.7,29.06,1,,19.9,19.9,,0,0,1,0,8,0,8,778,634,634,,796,796,
E151TA,E15 1TA,E,107,97,205,7,,127.2,127.2,,10,12.7,29.95,0.5,,16.7,16.7,,0,0,2,0,6,0,6,1218,955,100,,1185,1185,
E151TE,E15 1TE,E,79.9,133.8,460,7,10,108.1,146.4,395.5,19.5,18.9,49.93,1,1,18.3,20.7,36,0,0,2,1,26,4,30,650,530,0,426,675,658,547
E151TF,E15 1TF,E,79.7,100.8,234.53,9,,103.4,103.4,,19.5,17.4,49.94,1,,17.9,17.9,,0,0,1,0,35,0,35,475,379,4,,462,462,
E151TG,E15 1TG,E,77.7,92.9,331,4,11.5,87.3,106.1,331,18.8,15.8,36,1,1,16.6,18.1,36,1,0,1,2,24,2,26,526,333,0,204,460,551,1635
E151TQ,E15 1TQ,E,80,91.8,158.49,,,91.8,91.8,,19.8,16.6,29.97,,,16.6,16.6,,0,0,0,0,12,0,12,555,532,,,509,509,
E151TT,E15 1TT,E,79,106.1,331,2.5,,105.4,114.1,331,18.2,15.3,36,0.5,,15.6,16.4,36,1,1,0,0,25,1,26,644,483,4,,668,644,54
E151TU,E15 1TU,E,76.3,124.6,460,6.5,,90.7,146.1,395.5,19.5,16.5,36,1,,15.6,19.3,36,0,0,2,0,9,2,11,584,533,153,,744,609,0
E151TX,E15 1TX,E,107,149.2,331,9,,100.3,158,331,19.6,19.4,36,1,,15.3,20.5,36,0,0,1,0,12,4,16,565,489,1050,,457,534,768
E151TY,E15 1TY,E,107,112.5,205,,,112.6,112.6,,10,14.4,21,,,14.4,14.4,,0,0,0,0,7,0,7,286,239,,,286,286,
E151TZ,E15 1TZ,E,107,121.8,460,6,,111.3,130,374,19.5,16.7,36,3,,16.3,17.7,36,0,1,2,0,39,3,42,692,584,326,,690,669,391
E151UA,E15 1UA,E,51.9,57.9,205,7,20,73.8,73.8,,10,11.6,21,1,3.5,15,15,,0,0,1,2,8,0,8,661,160,147,106,781,781,
E151UB,E15 1UB,E,43.5,37.4,78.55,4.5,15,59.5,59.5,,10,9.8,19,1,1,16.5,16.5,,0,1,1,1,4,0,4,430,410,193,306,472,472,
E151UD,E15 1UD,E,107,178.1,1096,7.5,,118.3,189.5,652.3,19.8,19.7,49,1,,18,21,40,0,0,2,0,26,4,30,713,498,340,,658,572,11
E151UE,E15 1UE,E,74,108.7,460,9,22.5,99.5,124.2,395.5,17.9,15.6,36,1,10,15.5,17.3,36,0,0,2,2,22,2,24,733,478,184,1024,767,754,608
E151UF,E15 1UF,E,76.1,104.8,331,4.6,,106.9,124.8,331,19,15.2,36,0.8,,16.5,18.1,36,0,3,2,0,23,2,25,595,381,151,,583,588,651
E151UG,E15 1UG,E,107,180.7,1096,5.5,13,119.1,204.3,587.8,19.5,18.7,49,1,4,16.7,21,40,1,0,1,1,18,4,22,352,293,152,42,333,336,352
E151UH,E15 1UH,E,107,129.8,460,2.5,,109.9,136.5,363.3,17.9,16.9,36,1,,15.6,17.8,36,1,1,0,0,34,4,38,887,626,159,,923,902,725
E151UJ,E15 1UJ,E,107,148.1,1096,4.5,,115.1,161.8,1096,19.5,17.3,49,0.5,,17.4,18.9,49,1,0,1,0,20,1,21,702,519,0,,667,635,0
E151UL,E15 1UL,E,93.3,139.1,593,,14.5,116.3,164,593,19.5,16.2,39,,2.5,16.8,19,39,0,0,0,2,9,1,10,755,343,,128,894,805,0
E151XA,E15 1XA,E,19.3,17.7,24.38,5,20.4,,,,1.1,1.1,1.2,1,1,,,,0,1,0,5,0,0,0,23,24,15,25,,,
E151XE,E15 1XE,E,69.3,51.2,80,9,14,73,73,,16.2,11.9,20,2,0.7,18,18,,0,0,1,3,7,0,7,135,50,48,65,178,178,
E151XQ,E15 1XQ,E,14.3,19,79.66,6.2,16,66.3,66.3,,1.1,2.5,20,0.8,1,16.7,16.7,,2,0,4,21,3,0,3,118,84,50,126,161,161,
E152AB,E15 2AB,E,76.9,117.1,1096,8,11,90.8,124.3,1096,19.5,16.5,49,1,1,16.4,17.5,49,0,0,1,1,29,1,30,978,862,834,496,966,933,0
E152AD,E15 2AD,E,78.1,93,331,3.5,19.5,96.4,105.1,331,10,14.1,36,1,3.5,15.1,15.9,36,0,2,0,2,26,1,27,673,485,11,154,789,760,8
E152AG,E15 2AG,E,80,88.4,331,5,10.3,99.7,105.9,331,10,12.8,36,0.8,1,14.8,15.3,36,0,2,3,3,36,1,37,494,432,211,17,536,530,320
E152AH,E15 2AH,E,78.1,153.8,460,,12,111.6,168.1,394,19.5,23.9,49.9,,1,22,26.2,43,0,0,0,1,8,2,10,1065,1097,,0,1046,958,609
E152AN,E15 2AN,E,79.7,146.2,593,,,88.7,146.2,462,20,21.8,39,,,19,21.8,37.5,0,0,0,0,11,2,13,626,520,,,612,578,395
E152AP,E15 2AP,E,107,105.5,460,6.8,17,111.2,125.7,460,10,13.3,36,1,10,14.7,15.5,36,0,2,2,1,23,1,24,546,395,243,1431,513,492,0
E152AQ,E15 2AQ,E,9.6,31.2,107,7.4,10.7,107,107,,1.1,3.1,10,1,1,10,10,,0,1,6,3,3,0,3,154,48,137,22,272,272,
E152AS,E15 2AS,E,107,105.7,460,6.3,12.8,144.8,174,363.3,10,10.8,36,0.9,0.8,14.8,17.7,36,1,4,10,6,26,4,30,531,447,454,281,534,548,641
E152AT,E15 2AT,E,107,127.5,1096,7.6,11,118.5,225.4,588.8,10,10.2,49,0.9,1,11.3,17.8,39.8,0,2,15,1,17,5,22,489,388,465,659,480,434,276
E152AU,E15 2AU,E,107,82.2,205,5.6,,139.7,139.7,,10,8.2,21,0.9,,13.7,13.7,,1,2,6,0,12,0,12,408,244,81,,518,518,
E152AW,E15 2AW,E,78.9,76.5,159.97,7.5,,99.5,99.5,,19.5,16.3,30.01,0.5,,21.5,21.5,,0,0,2,0,6,0,6,574,594,55,,748,748,
E152AX,E15 2AX,E,78.9,80.6,205,6,,101.9,101.9,,10,10.2,21,0.8,,12.9,12.9,,0,1,3,0,14,0,14,496,404,393,,490,490,
E152AY,E15 2AY,E,107,156.6,1096,6.6,,138.2,222.5,841,10,12.3,49,1,,13.5,17.2,44.7,0,2,9,0,22,3,25,522,440,516,,414,378,113
E152AZ,E15 2AZ,E,107,90,460,6,12.3,124.5,155.7,374,10,9,36,0.9,1,12.4,15.3,36,1,3,12,3,21,3,24,465,431,322,690,424,455,673
E152BA,E15 2BA,E,107,110.1,460,6.7,10,125.9,143.3,395.5,10,10.9,36,0.9,1,12.7,14.2,36,0,2,7,1,29,2,31,526,466,340,530,507,512,592
E152BB,E15 2BB,E,107,118,460,7,,137.4,159.6,374,10,11.5,36,0.9,,13.4,15.5,36,0,1,11,0,29,3,32,586,412,315,,518,542,773
E152BD,E15 2BD,E,107,155.1,1096,4.5,23,110.2,170.5,673.3,20,17.7,49,0.5,13,16.4,19.1,41.3,0,2,0,1,25,3,28,484,357,84,2527,395,353,0
E152BE,E15 2BE,E,78.1,90.3,205,4.5,,98.1,98.1,,17.2,14.4,21,1,,15.6,15.6,,0,2,0,0,22,0,22,614,475,416,,604,604,
E152BG,E15 2BG,E,78.8,81.1,107,,,81.1,81.1,,10,13.1,20,,,13.1,13.1,,0,0,0,0,8,0,8,664,644,,,498,498,
E152BJ,E15 2BJ,E,78.1,100.4,205,4,,112.5,112.5,,19.5,18.8,29.7,1,,21.1,21.1,,0,1,0,0,8,0,8,620,546,660,,537,537,
