postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
N12PG,N1 2PG,N,79.7,113.4,593,,20,92.7,119.7,396.5,19.5,16.9,39,,1.3,16.1,18,36.8,0,0,0,3,41,4,45,519,511,,643,458,441,269
N12PH,N1 2PH,N,78.1,66.6,79.67,,,66.6,66.6,,19.5,15.4,20,,,15.4,15.4,,0,0,0,0,5,0,5,527,473,,,527,527,
N12PJ,N1 2PJ,N,75,115,593,,16,83.9,125.9,462,18.2,15.5,39,,1,14.6,17.1,37.5,0,0,0,2,16,2,18,390,167,,133,397,397,403
N12PL,N1 2PL,N,79.7,135.7,460,,19.3,95.1,164.8,374,11.7,16.8,36,,4.7,14.6,19.9,36,0,0,0,3,9,3,12,336,325,,428,330,258,39
N12PP,N1 2PP,N,78.1,98.7,460,10,18.3,100.7,114.5,460,10,14.1,36,10,1.3,15.5,16.3,36,0,0,1,4,25,1,26,388,260,141,168,425,416,214
N12PQ,N1 2PQ,N,205,216.6,593,,,136.3,216.6,409.2,21,23.4,39,,,17.9,23.4,36.6,0,0,0,0,12,5,17,409,409,,,292,361,526
N12PR,N1 2PR,N,78.1,62.2,79.76,,16.7,74.6,74.6,,19.5,14.1,20,,1,17.6,17.6,,0,0,0,3,11,0,11,537,314,,518,542,542,
N12PS,N1 2PS,N,78.1,62.3,79.91,,20.8,75.2,75.2,,19.5,15.1,20,,3.3,18.7,18.7,,0,0,0,4,13,0,13,775,586,,798,768,768,
N12PU,N1 2PU,N,78.1,55.7,80,5,11,75,75,,16.6,12.4,20,1,1,17,17,,0,1,0,1,5,0,5,287,340,0,340,334,334,
N12PW,N1 2PW,N,73.7,65.5,80,,14,68.1,68.1,,19.4,15.9,20,,1,16.6,16.6,,0,0,0,1,20,0,20,442,365,,66,461,461,
N12PX,N1 2PX,N,77,72,79.67,,,72.1,72.1,,19.5,18,20,,,18,18,,0,0,0,0,11,0,11,558,463,,,558,558,
N12PY,N1 2PY,N,76.8,63.9,79.67,10,,77.5,77.5,,19.5,15.7,20,1,,19.5,19.5,,0,0,1,0,4,0,4,417,347,102,,392,392,
N12QA,N1 2QA,N,55.3,52.6,77.65,,15,60.2,60.2,,14.8,13.3,20,,1,15.8,15.8,,0,0,0,1,5,0,5,652,662,,1011,580,580,
N12QB,N1 2QB,N,65.6,86.3,205,8,11,99.2,99.2,,14.5,13.4,21,1,1,15.5,15.5,,0,0,1,1,12,0,12,420,252,155,235,458,458,
N12QE,N1 2QE,N,66,80.3,205,,,80.3,80.3,,10,13,21,,,13,13,,0,0,0,0,10,0,10,359,350,,,359,359,
N12QF,N1 2QF,N,79.7,161.1,593,,,94.6,161.1,526.5,20,21.2,39,,,18.2,21.2,37.5,0,0,0,0,11,2,13,532,358,,,559,491,118
N12QG,N1 2QG,N,79.7,153.8,460,,20,110.5,180.4,460,20,19.4,36,,1,20,23.2,36,0,0,0,1,4,1,5,126,117,,177,114,91,0
N12QL,N1 2QL,N,54.8,80.2,205,,20.5,88.6,88.6,,10,11,21,,6,11.7,11.7,,0,0,0,2,14,0,14,700,437,,205,721,721,
N12QN,N1 2QN,N,79.7,89.5,205,,19,93.6,93.6,,10,13.8,21,,8,14.1,14.1,,0,0,0,1,17,0,17,461,388,,410,436,436,
N12QP,N1 2QP,N,79.8,122.8,460,,,101,122.9,395.5,19.5,17.5,36,,,16,17.5,36,0,0,0,0,25,2,27,755,434,,,721,699,426
N12QQ,N1 2QQ,N,92.6,144.9,593,,,104.2,144.9,593,18.7,18.4,39,,,16.5,18.4,39,0,0,0,0,11,1,12,220,162,,,220,201,0
N12QR,N1 2QR,N,72.9,92.4,331,5,24.2,103.8,110.6,331,10,13.8,36,0.7,7.4,15.3,15.9,36,1,1,1,5,32,1,33,531,492,155,642,535,533,478
N12QS,N1 2QS,N,76,105.5,593,10,13.3,78.6,121,396.5,10,15,39,1,2.8,14,17,36.8,0,0,1,4,26,4,30,369,337,1,125,398,377,243
N12QU,N1 2QU,N,31,38,77.86,8,23,63,63,,8.5,10,19.53,3.5,7,15.3,15.3,,0,0,2,1,3,0,3,1165,962,742,504,1667,1667,
N12QW,N1 2QW,N,93.5,188.5,1096,,16,112.5,198.6,844.5,20,18.6,49,,1,16.4,19.6,44,0,0,0,1,15,2,17,312,253,,91,327,289,0
N12QX,N1 2QX,N,14.3,12.9,18.47,6.5,15.4,,,,1,1,1.22,1,1,,,,0,1,1,5,0,0,0,421,264,595,351,,,
N12QZ,N1 2QZ,N,15.3,14.5,18.65,9,15.8,,,,1.1,1.1,1.24,1,1.2,,,,0,0,1,5,0,0,0,742,796,958,550,,,
N12RA,N1 2RA,N,78.1,66,79.91,,14,79,79,,19.5,13.6,20,,0,17,17,,0,0,0,1,4,0,4,468,332,,502,460,460,
N12RB,N1 2RB,N,45.8,47.5,79.91,,16.7,70.5,70.5,,12,10.2,19.54,,1.3,17,17,,0,0,0,3,4,0,4,320,382,,231,387,387,
N12RE,N1 2RE,N,77.8,75.2,80,,,75.2,75.2,,19.5,17.6,20,,,17.6,17.6,,0,0,0,0,9,0,9,579,497,,,579,579,
N12RF,N1 2RF,N,68.8,59.6,79.91,1,17.5,68.1,68.1,,19.5,15.2,20,0,5.5,17.2,17.2,,1,0,0,2,17,0,17,587,543,0,279,624,624,
N12RG,N1 2RG,N,41,44.3,77.97,7,15.6,58.7,58.7,,10,10.6,20,1,1.2,15.1,15.1,,0,0,2,5,15,0,15,319,199,112,73,429,429,
N12RH,N1 2RH,N,75.4,65.6,79.97,,,65.6,65.6,,17.8,16,20,,,16,16,,0,0,0,0,13,0,13,703,709,,,703,703,
N12RL,N1 2RL,N,72.3,57.2,80,10,13.5,66.8,66.8,,19.5,14.4,20,1,1,17.3,17.3,,0,0,1,2,14,0,14,701,526,187,350,738,738,
N12RN,N1 2RN,N,75.6,67.9,78.13,,,68,68,,19.5,17.7,20,,,17.8,17.8,,0,0,0,0,5,0,5,835,837,,,835,835,
N12RP,N1 2RP,N,77.6,58.6,79.87,,15,67.4,67.4,,17.8,14,20,,1,16.6,16.6,,0,0,0,2,10,0,10,286,215,,72,329,329,
N12RQ,N1 2RQ,N,75.8,56.4,79.91,,15,70.2,70.2,,18.8,13.7,20,,1,18,18,,0,0,0,2,6,0,6,690,355,,480,645,645,
N12RS,N1 2RS,N,50,165.4,1000,,14.8,57.8,220.2,653.3,8.3,9.4,36,,2.3,7.4,8.6,12,0,0,0,4,8,3,11,465,299,,248,457,332,0
N12RT,N1 2RT,N,107,157.9,460,,10,128.1,169.2,395.5,19.5,17.7,36,,1,14.3,17.6,36,0,0,0,1,11,2,13,731,406,,1325,636,573,228
N12RU,N1 2RU,N,63.5,124.4,593,8,,81.3,135,474.7,10,14.5,39,4,,11.7,13.5,25,0,0,2,0,19,3,22,816,581,434,,717,665,335
N12RW,N1 2RW,N,78.1,62.4,79.83,,26,65.4,65.4,,18.9,15.6,19.53,,10,16.2,16.2,,0,0,0,1,12,0,12,672,472,,188,712,712,
N12RX,N1 2RX,N,107,117.7,331,,,94,117.7,331,10,13.8,36,,,9.8,12.4,36,0,0,0,0,9,1,10,487,458,,,313,341,590
N12RY,N1 2RY,N,76.5,81.4,205,,12,91.3,91.3,,15,13.9,21,,1,15.9,15.9,,0,0,0,1,7,0,7,432,397,,204,403,403,
N12RZ,N1 2RZ,N,72,55.7,80,6,14.5,69,69,,15,13.3,19.99,1,1,17,17,,0,0,1,2,10,0,10,456,326,447,108,527,527,
N12SA,N1 2SA,N,79.7,119.4,205,,,119.4,119.4,,20,18.4,21,,,18.4,18.4,,0,0,0,0,16,0,16,219,217,,,178,178,
N12SB,N1 2SB,N,73.5,66.5,79.91,,,66.5,66.5,,19.5,17.1,19.98,,,17.1,17.1,,0,0,0,0,11,0,11,1204,876,,,1204,1204,
N12SD,N1 2SD,N,128.5,232.2,1000,7.5,22,122.6,260.9,476,19.5,18.6,36,1,7,14.4,16.6,20,0,0,2,1,14,9,23,383,411,257,423,368,293,176
N12SF,N1 2SF,N,79.7,96.7,331,8,,88.1,101.6,331,19.5,16.2,36,1,,15.9,17.1,36,0,0,1,0,17,1,18,278,164,28,,260,246,0
N12SG,N1 2SG,N,75.2,62,107,,16,73.5,73.5,,14.3,12.9,19.98,,1,15.9,15.9,,0,0,0,2,8,0,8,1098,1045,,335,1290,1290,
N12SJ,N1 2SJ,N,76.3,64.6,79.84,8,,74,74,,20,15.9,20,1,,18.3,18.3,,0,0,1,0,6,0,6,264,157,6,,307,307,
N12SN,N1 2SN,N,76.3,85.2,331,3,13,84.4,94.7,331,19.5,15.7,36,0,1,16.8,17.6,36,0,1,0,2,23,1,24,280,146,54,516,219,247,887
N12TA,N1 2TA,N,79.8,95.4,331,7,19,91.6,103.6,331,10,14.2,36,1,1,14.5,15.6,36,0,0,1,1,19,1,20,411,196,72,196,397,377,0
N12TD,N1 2TD,N,77.7,89.9,205,,19,94.4,94.4,,10,12.6,21,,1,13.3,13.3,,0,0,0,1,16,0,16,464,435,,152,455,455,
N12TE,N1 2TE,N,78.1,77.1,79.66,,,77,77,,19.5,17.6,20,,,17.6,17.6,,0,0,0,0,8,0,8,1376,909,,,1376,1376,
N12TF,N1 2TF,N,150,160.5,331,,,129.5,160.5,331,20.5,19.6,36,,,14.8,18.1,36,0,0,0,0,11,2,13,462,322,,,455,426,269
N12TG,N1 2TG,N,79.7,176.4,1000,,,93.7,176.4,796.5,20,17.5,39,,,16.1,16.5,19.5,0,0,0,0,15,2,17,311,375,,,290,256,0
N12TH,N1 2TH,N,59.7,50.9,77.85,8,27,62,62,,14.3,13.4,19.98,0,12,15.8,15.8,,0,0,1,1,6,0,6,612,534,0,426,643,643,
N12TJ,N1 2TJ,N,75.2,73.5,79.67,,,73.6,73.6,,20,19.8,20,,,19.8,19.8,,0,0,0,0,5,0,5,595,694,,,595,595,
N12TL,N1 2TL,N,65.1,100.7,1096,,19.5,76.9,105.2,1096,10,12.8,49,,1,12.4,13.4,49,0,0,0,2,35,1,36,520,367,,174,510,496,0
N12TN,N1 2TN,N,92.4,87.7,205,,,87.8,87.8,,10,12.3,21,,,12.3,12.3,,0,0,0,0,16,0,16,646,468,,,646,646,
N12TP,N1 2TP,N,70.5,64.3,78.12,,11,69.1,69.1,,19.8,18.1,20,,1,19.6,19.6,,0,0,0,1,11,0,11,286,214,,0,312,312,
N12TR,N1 2TR,N,64.1,57.8,79.91,9,13,63.6,63.6,,19.5,14.3,20,1,1,16,16,,0,0,1,2,24,0,24,718,401,973,209,749,749,
N12TU,N1 2TU,N,80,127.1,331,,,114.4,127.1,331,20,19.3,36,,,18.3,19.4,36,0,0,0,0,16,1,17,402,261,,,348,355,453
N12TW,N1 2TW,N,77.2,63.8,79.91,7,13,72.8,72.8,,19.3,15.7,20,1,1,18.2,18.2,,0,0,1,1,12,0,12,1272,1131,623,243,1411,1411,
N12TZ,N1 2TZ,N,14.6,64.4,331,8,14,126.6,160.7,331,1.2,6.3,36,1,0.9,12.2,16.2,36,0,1,3,7,5,1,6,269,208,155,162,358,381,496
N12UA,N1 2UA,N,78.1,97.9,205,,,97.9,97.9,,19.5,15.6,21,,,15.6,15.6,,0,0,0,0,7,0,7,359,453,,,308,308,
N12UB,N1 2UB,N,79.7,79,79.67,,,79,79,,20,19.8,19.98,,,19.8,19.8,,0,0,0,0,5,0,5,628,353,,,628,628,
N12UH,N1 2UH,N,76.4,94.1,460,6.5,15.3,90.3,102.1,395.5,12.4,14.1,36,1.5,1,14.5,15.3,36,0,1,1,3,50,2,52,638,382,327,189,627,639,921
N12UL,N1 2UL,N,75.5,68,80,,,68,68,,19.5,17,20,,,17,17,,0,0,0,0,7,0,7,387,389,,,387,387,
N12UN,N1 2UN,N,78.1,99.1,331,,18.2,93.3,111.6,331,19.3,15.3,36,,1.2,15.9,17.5,36,0,0,0,6,36,3,39,343,288,,233,363,343,105
N12UQ,N1 2UQ,N,76,107,593,8,21.5,95.1,121.3,593,20,16.6,39,1,1,17.9,19.1,39,0,0,1,2,18,1,19,157,78,33,45,168,159,0
N12UR,N1 2UR,N,107,123.3,593,4,21.1,134.3,194.7,396.2,10,11.7,39,1,1.2,13.8,19,36.5,0,1,0,17,20,6,26,467,405,41,377,430,470,604
N12US,N1 2US,N,107,112.5,331,,18.5,103.6,118.8,331,10,14.2,36,,1,13.6,15.1,36,0,0,0,2,28,2,30,396,276,,9,319,383,1270
N12UU,N1 2UU,N,107,142.5,331,,,88.6,142.4,331,10,18,36,,,12.9,18,36,0,0,0,0,7,2,9,671,520,,,437,671,1493
N12UX,N1 2UX,N,76.9,154.1,1096,,16.5,93.5,177,1096,10,14.6,49,,1,13.9,16.8,49,0,0,0,2,11,1,12,465,374,,276,458,419,0
N12UY,N1 2UY,N,75.6,125.8,593,,19.5,104.5,142.1,593,15.9,15,39,,1,15.3,17.2,39,0,0,0,2,12,1,13,551,318,,258,554,512,0
N12WB,N1 2WB,N,54.8,55,80,,23.5,59.2,59.2,,15.6,14.5,20,,5.5,15.7,15.7,,0,0,0,2,15,0,15,743,643,,410,787,787,
N12XD,N1 2XD,N,73.1,101.1,593,7.3,20,73.8,111.8,396.5,16.7,15.8,39,1.3,1,14.9,17.5,36.8,0,0,3,1,30,4,34,372,347,200,153,352,360,425
N12XF,N1 2XF,N,63,139.4,593,,15.8,180.5,263,593,5.6,11.8,39,,1.2,18.3,22.4,39,0,0,0,5,4,1,5,311,341,,343,270,217,7
N12XG,N1 2XG,N,107,146.5,1096,5,18.7,107.8,168.7,523.7,10,15.7,49,5,2,14.4,18,38.7,0,0,1,6,35,6,41,582,380,859,744,480,509,680
N12XL,N1 2XL,N,86.9,126.4,331,,,85.5,126.4,331,9.9,14.4,36,,,10.1,14.4,36,0,0,0,0,10,2,12,612,477,,,535,612,998
N12XN,N1 2XN,N,150,326.1,1000,7,14,125,372,903.8,1.2,1.1,1.23,1,1,0,0,0,0,0,1,5,28,13,41,152,174,321,119,0,0,0
N12XQ,N1 2XQ,N,78.1,77.7,205,,13,80.3,80.3,,19.5,17.6,21,,1,18.2,18.2,,0,0,0,1,25,0,25,379,368,,391,379,379,
N12XR,N1 2XR,N,4.4,12.5,79.67,4.1,,80,80,,0.9,3,20,0.9,,20,20,,1,4,3,0,1,0,1,140,91,136,,33,33,
N12XY,N1 2XY,N,76.3,54.6,78.12,,16.5,70,70,,12,11,19.53,,1,15,15,,0,0,0,2,5,0,5,444,465,,115,575,575,
N12XZ,N1 2XZ,N,54.8,54.3,80,,15,65.6,65.6,,10,11.9,20,,1,15,15,,0,0,0,2,7,0,7,485,378,,390,512,512,
N12YA,N1 2YA,N,23.4,102.7,593,1,20,120.1,216.9,488.2,1.3,8.6,39,0,1.1,12,18.8,37.8,1,0,0,25,14,5,19,319,226,6,373,210,197,160
N12YG,N1 2YG,N,107,133.2,331,,,111.2,133.2,331,10,15.7,36,,,13.5,15.8,36,0,0,0,0,18,2,20,372,275,,,259,297,640
N12YL,N1 2YL,N,107,135.7,593,9,16.3,127.6,207.9,428.8,10,12.5,39,1,1.1,13,19.3,36.8,0,0,1,8,11,4,15,314,235,138,338,235,250,294
N12YP,N1 2YP,N,107,94.4,331,10,20,127.5,154.7,331,10,9.6,36,1,1.1,13.3,16.3,36,0,0,1,11,13,2,15,353,259,173,212,320,375,734
N134AA,N13 4AA,N,40,43.8,61.6,,,43.9,43.9,,10.1,11.8,16.96,,,11.9,11.9,,0,0,0,0,7,0,7,446,450,,,446,446,
N134AB,N13 4AB,N,79.7,88,205,,23,93.2,93.2,,19.5,15.6,29.26,,1,16.8,16.8,,0,0,0,2,25,0,25,458,370,,84,488,488,
N134AD,N13 4AD,N,23.4,64.7,331,9,22.5,107,219,331,1.3,6,36,1,1.2,10,23,36,0,0,1,6,1,1,2,397,416,297,409,732,413,93
N134AE,N13 4AE,N,38.2,37.3,78.12,8,19.4,54.5,54.5,,10,8.3,19.53,11,1.1,13.7,13.7,,0,0,1,8,10,0,10,133,31,65,84,179,179,
N134AF,N13 4AF,N,76.6,75.6,156.12,,19,82.6,82.6,,19.5,17.7,29.26,,1,19.8,19.8,,0,0,0,1,8,0,8,579,523,,918,536,536,
N134AG,N13 4AG,N,65.1,59.9,79.97,,20.7,63.7,63.7,,19.3,15.7,20,,1,17.1,17.1,,0,0,0,3,31,0,31,566,525,,944,529,529,
N134AH,N13 4AH,N,107,122.5,331,,19.3,156,199.8,331,10,12.3,36,,1.2,15.5,20.6,36,0,0,0,6,6,2,8,434,283,,484,153,234,478
N134AJ,N13 4AJ,N,107,120,331,,19.2,114.4,144,321.3,18.9,18.2,49.98,,1,18.5,22.3,45,0,0,0,5,18,3,21,515,378,,555,423,506,1004
N134AL,N13 4AL,N,65.2,140.1,593,,22.2,156,258,462,5.6,11.9,39,,1,15.5,22.8,37.5,0,0,0,6,4,2,6,286,141,,224,415,300,69
N134AP,N13 4AP,N,80,141.6,1096,,19,96.7,159.8,522.3,19.5,17.5,49,,1,16.5,19.9,39.3,0,0,0,4,23,4,27,355,231,,512,319,318,313
N134AQ,N13 4AQ,N,72.3,58.4,78.12,,23,67.3,67.3,,19.5,14,19.53,,1,17.3,17.3,,0,0,0,1,4,0,4,481,620,,0,601,601,
N134AR,N13 4AR,N,52,75.7,205,,19.7,117.8,117.8,,5,7,21,,1,11.5,11.5,,0,0,0,3,4,0,4,522,531,,370,636,636,
N134AS,N13 4AS,N,107,118,593,,19.9,139.7,198.3,462,10,10.4,39,,1.1,13.7,18,37.5,0,0,0,9,9,2,11,519,388,,302,613,554,292
N134AT,N13 4AT,N,73,96.8,460,,20.7,118.6,161.2,395.5,7.6,8.8,36,,1.2,11.5,15.3,36,0,0,0,11,11,2,13,370,259,,356,335,353,450
N134AU,N13 4AU,N,79.9,143.5,593,,18.5,95.7,160.2,418.3,20,19.1,39,,1,17.7,21.5,37,0,0,0,2,12,3,15,477,374,,81,561,498,249
N134AW,N13 4AW,N,79.8,98.9,205,,15,126.9,126.9,,19.2,13.7,21,,1,17.9,17.9,,0,0,0,3,9,0,9,486,220,,39,527,527,
N134AX,N13 4AX,N,107,116.2,205,,18,125.2,125.2,,20,16.9,29.96,,1,18.4,18.4,,0,0,0,1,11,0,11,606,463,,466,509,509,
N134AZ,N13 4AZ,N,75.4,81.8,156.12,,,81.8,81.8,,19.5,18,29.27,,,18,18,,0,0,0,0,11,0,11,934,658,,,934,934,
N134BA,N13 4BA,N,107,156.5,593,,22,122.7,161.7,461.3,20,19.3,39,,1,17.8,20,37,0,0,0,1,23,3,26,467,378,,335,471,472,478
N134BB,N13 4BB,N,76.3,132.8,593,8.5,21,71.8,147.8,527.5,19.5,17.3,39,1,1,15.5,19.3,38.3,0,0,2,1,20,4,24,444,384,269,167,514,452,143
N134BD,N13 4BD,N,79.8,128.5,331,,18.3,120.1,158.5,331,20,17.2,36,,3.3,17.7,21,36,0,0,0,3,9,2,11,289,192,,33,262,306,504
N134BE,N13 4BE,N,75.1,139.2,593,,12.5,99.9,160.3,462,11.8,15.8,39,,1,14.5,18.3,37.5,0,0,0,2,10,2,12,309,184,,72,303,323,421
N134BF,N13 4BF,N,78.1,95.2,294.9,8,20.5,106,106,,19,18.2,43.9,1,1,20.6,20.6,,0,0,1,2,22,0,22,1031,797,1640,398,1060,1060,
N134BG,N13 4BG,N,107,148.1,1096,,22,115.4,163.2,713.5,10,14.8,49,,1.3,14.2,16.5,42.5,0,0,0,3,23,2,25,414,326,,265,359,399,859
N134BH,N13 4BH,N,107,167,593,,,111.9,167.1,461.3,20,19.3,39,,,15.9,19.3,37,0,0,0,0,16,3,19,716,722,,,555,603,859
N134BJ,N13 4BJ,N,74.4,91.1,593,4,13.5,85,113.2,593,10,12.1,39,1,1,13.8,15.2,39,0,1,0,4,17,1,18,344,128,7,141,432,408,9
N134BL,N13 4BL,N,107,191.7,593,,18,130.5,213.4,462,10,17,39,,1,12.8,19,37.5,0,0,0,1,6,2,8,334,346,,159,346,314,219
N134BN,N13 4BN,N,77.5,116.5,1096,,21,80.4,124.9,585,19.5,18.4,49.95,,4,17.2,19.7,45,0,0,0,3,31,3,34,385,263,,153,407,405,382
N134BS,N13 4BS,N,79.7,76.3,205,,20.3,87.2,87.2,,19.5,14.2,21,,2.2,16.5,16.5,,0,0,0,6,31,0,31,429,386,,397,421,421,
N134BW,N13 4BW,N,72.5,66.9,107,,18.3,76.5,76.5,,10,11.5,20,,1,13.6,13.6,,0,0,0,3,15,0,15,116,61,,103,103,103,
N134DB,N13 4DB,N,79.7,82.4,107,,,82.4,82.4,,10,13.9,20,,,13.9,13.9,,0,0,0,0,10,0,10,551,494,,,441,441,
N134DD,N13 4DD,N,107,120.4,460,10,23,95.9,133.3,395.5,10,13.5,36,1,1,12.1,15.1,36,0,0,1,1,14,2,16,417,371,594,135,278,371,1027
N134DF,N13 4DF,N,52.9,46.8,68.58,,23,53.7,53.7,,14.5,11.9,15.94,,5.5,13.9,13.9,,0,0,0,2,7,0,7,622,370,,1078,492,492,
N134DJ,N13 4DJ,N,78.1,121,460,,24,97.3,132.4,395.5,19.5,16.6,36,,1.5,16,18.4,36,0,0,0,2,15,2,17,567,357,,398,501,587,1236
N134DN,N13 4DN,N,78.1,63.8,107,,23.3,84,84,,10,9.8,20,,1.3,14.2,14.2,,0,0,0,3,6,0,6,474,317,,638,392,392,
N134DP,N13 4DP,N,54.8,61.9,205,,20.9,86.1,86.1,,10,10,21,,2,14.6,14.6,,0,0,0,10,17,0,17,527,231,,422,557,557,
N134DQ,N13 4DQ,N,72.3,60.1,76.78,,19,67.5,67.5,,19.5,14.4,20,,1,16.8,16.8,,0,0,0,2,11,0,11,376,420,,269,395,395,
N134DR,N13 4DR,N,79.8,91.1,205,5,,95.8,95.8,,18.1,15.2,29.77,1,,16,16,,0,0,1,0,18,0,18,796,705,705,,712,712,
N134DS,N13 4DS,N,107,108.4,205,,,108.4,108.4,,14.1,16,29.26,,,16,16,,0,0,0,0,8,0,8,416,302,,,364,364,
N134DT,N13 4DT,N,107,136.9,460,,,104.6,136.9,460,13,17,36,,,15.1,17,36,0,0,0,0,10,1,11,541,474,,,524,541,708
N134DU,N13 4DU,N,79.5,124.8,1096,,21.7,97.6,133.8,713.5,19,15.6,49,,1.3,15.2,16.8,42.5,0,0,0,3,32,2,34,584,455,,356,553,553,558
N134DX,N13 4DX,N,77.8,93.4,593,,21.6,93.5,112.7,593,10,13.2,39,,2.3,15.3,16.2,39,0,0,0,7,25,1,26,442,338,,359,465,447,0
N134DY,N13 4DY,N,63.7,59.5,78.99,,,59.5,59.5,,19.5,17.1,20,,,17.1,17.1,,0,0,0,0,11,0,11,854,719,,,854,854,
N134DZ,N13 4DZ,N,34.5,41.6,72.33,,26.3,57,57,,6.9,9.1,15.68,,6.3,11.7,11.7,,0,0,0,3,3,0,3,1028,660,,1454,603,603,
N134EA,N13 4EA,N,107,130.3,593,2,22,116.1,147.7,526.5,19.5,16.8,39,1,1.3,17.7,19.2,37.5,0,1,0,3,24,2,26,414,260,123,160,432,423,312
N134EB,N13 4EB,N,79.9,97.8,331,10,18,91.3,113.1,331,19.5,17.2,36,1,1,18.6,20.2,36,0,0,1,1,10,1,11,347,300,533,79,320,291,0
N134ED,N13 4ED,N,66.5,98.7,593,10,20,86.6,104.6,593,11.1,13.5,39,1,1,13.4,14.4,39,0,0,1,1,27,1,28,520,456,34,848,507,489,4
N134EF,N13 4EF,N,39.9,47.6,78.12,9,22.8,53.4,53.4,,10,11.6,20,1,4.4,13.3,13.3,,0,0,1,5,28,0,28,632,548,497,317,693,693,
N134EG,N13 4EG,N,73.2,59.6,77.8,,20,64.5,64.5,,17.6,14.7,20,,5,15.9,15.9,,0,0,0,1,8,0,8,729,614,,533,753,753,
N134EH,N13 4EH,N,61.1,79,331,,17.7,76.6,85.1,331,10,11.7,36,,1,12,12.8,36,0,0,0,3,29,1,30,247,145,,44,226,235,484
N134EL,N13 4EL,N,77.2,96.6,331,8,22.5,96.7,103.8,331,10,12.9,36,0,1,13.3,14,36,0,0,1,2,32,1,33,541,327,281,835,488,499,848
N134EN,N13 4EN,N,55.3,55.2,79.67,9,,56.9,56.9,,15.2,14.3,20,1,,14.8,14.8,,0,0,1,0,27,0,27,619,527,76,,639,639,
N134EP,N13 4EP,N,82.7,126.8,331,,20,102.3,148,331,14.6,16,36,,1,14.8,19,36,0,0,0,1,4,1,5,687,504,,504,732,586,0
N134ET,N13 4ET,N,9.7,8.8,14.22,6.3,13,,,,1.1,1,1.19,0.9,1,,,,1,2,5,5,0,0,0,303,256,382,115,,,
N134EX,N13 4EX,N,107,119.4,593,7.4,11,128.8,175.2,593,10,10.4,39,1.1,1,12.4,15.1,39,0,1,8,1,18,2,20,398,346,417,272,351,316,0
N134EZ,N13 4EZ,N,107,94.4,460,8.6,12.6,119.9,151.3,363.3,10,9.4,36,1,1.1,11.9,15,36,0,1,10,10,27,4,31,502,356,406,356,529,519,451
N134HB,N13 4HB,N,80,126.2,460,5,,112,133.8,460,20,17.1,36,1,,16.9,18.1,36,0,1,0,0,15,1,16,388,281,16,,305,411,2000
N134HD,N13 4HD,N,78.1,97.3,593,5,12.7,92.9,107.2,593,17.6,14.9,39,1,1,15.9,16.5,39,0,0,1,3,34,1,35,506,451,0,41,518,503,0
N134HG,N13 4HG,N,78.9,90.4,331,,13,85.1,99.5,331,10,13.5,36,,1,13.7,15,36,0,0,0,2,16,1,17,268,189,,92,273,257,0
N134HH,N13 4HH,N,76,163.4,460,,,73.1,163.4,374,20,22.8,36,,,17.1,22.8,36,0,0,0,0,7,3,10,625,466,,,576,437,112
N134HJ,N13 4HJ,N,59.1,145.3,593,,14,66.3,171.6,593,10,14.9,39,,1,12.5,17.8,39,0,0,0,1,4,1,5,327,250,,137,374,299,0
N134HL,N13 4HL,N,70.8,109.9,331,,13,89.2,123.7,331,16.7,16.5,36,,1,15.7,18.6,36,0,0,0,1,6,1,7,209,245,,13,214,237,373
N134HN,N13 4HN,N,79.5,112.5,331,,17,92,126.1,331,10,13.5,36,,7,10.8,14.4,36,0,0,0,1,6,1,7,680,542,,515,708,607,0
N134HP,N13 4HP,N,107,142.7,1096,5,18.6,109,156.8,477.7,10,14.7,49,1,6.4,12.3,15.7,38.3,0,0,1,5,47,7,54,421,317,172,345,400,378,228
N134HR,N13 4HR,N,78.1,142.2,593,,,102.4,142.3,461.3,19.5,18.5,39,,,16.1,18.4,37,0,0,0,0,24,3,27,523,502,,,479,485,533
N134HS,N13 4HS,N,60.9,232.4,1096,,15.5,66.9,265.7,928.3,10,15.5,49,,2,9.2,17.6,45.7,0,0,0,2,10,3,13,325,215,,67,409,314,0
