postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
SE16ET,SE1 6ET,SE,22.6,31.9,107,6.3,18.4,55.8,55.8,,5.7,5.7,12.93,1,2.8,10.5,10.5,,1,0,2,5,6,0,6,509,406,57,454,782,782,
SE16EY,SE1 6EY,SE,54.8,57.5,205,7,19.8,64.8,64.8,,18.4,14.8,21,1,5.5,16.7,16.7,,0,0,1,4,28,0,28,304,280,102,257,318,318,
SE16EZ,SE1 6EZ,SE,49,44.7,77.27,,15.7,49.6,49.6,,10,11.9,20,,2.3,13.5,13.5,,0,0,0,3,18,0,18,373,200,,41,428,428,
SE16FA,SE1 6FA,SE,150,286,1000,,,112.1,286,796.9,20,23.2,30,,,1.5,1.1,0,0,0,0,0,47,16,63,666,695,,,43,32,0
SE16FB,SE1 6FB,SE,150,353,1000,9,,115.6,357.5,741.4,20,32.7,115,1,,1.7,2.6,4,0,0,1,0,46,29,75,434,411,0,,28,29,31
SE16FD,SE1 6FD,SE,150,327.8,1000,,,128.3,327.8,745.7,30,32,50,,,1.4,2.5,4.8,0,0,0,0,44,21,65,272,265,,,24,17,1
SE16FF,SE1 6FF,SE,500,570,1000,,,125,570,866.7,,,,,,0,0,0,0,0,0,0,10,15,25,,,,,0,0,0
SE16FJ,SE1 6FJ,SE,150,242.8,1000,,14,121.5,245.6,800,20,17.3,30,,1,1.8,1.5,0,0,0,0,1,67,15,82,398,402,,1,42,34,0
SE16FL,SE1 6FL,SE,150,327,1000,,,107.5,327,858.8,10,17.5,50,,,1.4,1.6,1.9,0,0,0,0,63,26,89,356,363,,,40,28,0
SE16FN,SE1 6FN,SE,150,367.8,1000,,,108.2,367.8,803.6,15,15,20,,,0.6,0.4,0,0,0,0,0,47,28,75,1125,1125,,,48,30,0
SE16FP,SE1 6FP,SE,150,423.4,1000,,,127.5,423.4,859.5,25,30,50,,,2.5,2.6,2.6,0,0,0,0,28,19,47,459,350,,,32,39,49
SE16HD,SE1 6HD,SE,45,39.8,52.76,,20.7,45,45,,10,10.1,18.73,,4.7,11.5,11.5,,0,0,0,3,11,0,11,572,459,,309,644,644,
SE16HE,SE1 6HE,SE,62.8,93.4,500,9,13,79.7,97.8,415.5,11,14.2,36,1,1,13.5,13.7,18,0,0,1,1,35,2,37,451,385,20,482,373,364,216
SE16HF,SE1 6HF,SE,52.8,75.7,205,6,20.8,95.7,95.7,,10,8.6,21,0,4.7,8.5,8.5,,0,0,1,6,20,0,20,486,483,40,603,351,351,
SE16HG,SE1 6HG,SE,52,71.4,205,,19,76.9,76.9,,10,12.4,21,,1,13.6,13.6,,0,0,0,2,19,0,19,705,601,,525,687,687,
SE16HH,SE1 6HH,SE,39.7,59.8,107,8,14,70.7,70.7,,9.3,7.5,10,0,1,9,9,,0,0,1,1,9,0,9,433,219,0,1183,349,349,
SE16HQ,SE1 6HQ,SE,107,90.8,205,,15,100.4,100.4,,10,9.9,21,,1,8.5,8.5,,0,0,0,1,8,0,8,138,165,,13,119,119,
SE16HT,SE1 6HT,SE,107,89.8,205,7,18.5,114.9,114.9,,10,9.5,21,1,1,12.3,12.3,,0,0,1,2,9,0,9,252,224,38,198,260,260,
SE16HY,SE1 6HY,SE,19.7,73.4,205,8,17,136.4,136.4,,1.3,6.9,21,0,1.1,13.3,13.3,,0,0,1,10,10,0,10,194,195,0,151,198,198,
SE16JR,SE1 6JR,SE,150,249,1000,7.5,24,116.7,337.5,1000,1.1,1,1.16,1,1,0,0,0,0,0,2,1,6,2,8,196,131,294,0,0,0,0
SE16JS,SE1 6JS,SE,10,91.9,1000,6.6,11.8,150,362.5,1000,1.1,1.1,1.22,1.1,1,0,0,0,0,4,4,5,3,1,4,338,213,393,182,0,0,0
SE16JW,SE1 6JW,SE,12.8,12.6,17.97,8.3,13.2,,,,1.1,1.1,1.23,1,1.1,,,,0,0,3,20,0,0,0,581,354,479,567,,,
SE16JY,SE1 6JY,SE,67.7,84.7,205,,22,97.2,97.2,,14.8,13.6,21,,1,16,16,,0,0,0,1,5,0,5,593,508,,1055,382,382,
SE16JZ,SE1 6JZ,SE,71.8,89.5,331,,18.5,81.3,100.5,331,17,15.9,36,,6,15.9,17.5,36,0,0,0,2,12,1,13,503,449,,79,448,414,0
SE16NY,SE1 6NY,SE,107,109.1,500,,19.9,123.6,145.8,500,10,8.8,21,,1.1,10.6,9.9,0,0,0,0,7,16,1,17,425,289,,182,372,350,0
SE16PD,SE1 6PD,SE,65.5,62.4,79.74,,,62.5,62.5,,17.3,15.8,20,,,15.8,15.8,,0,0,0,0,6,0,6,387,434,,,387,387,
SE16PF,SE1 6PF,SE,79.5,103.6,500,6.3,14.3,109.6,169.1,387.3,5,8.5,36,1,1,8.7,12,24,0,1,2,7,11,3,14,262,170,160,181,253,230,148
SE16PG,SE1 6PG,SE,76.7,89.1,205,,18,105.5,105.5,,11,12.9,21,,4,14.9,14.9,,0,0,0,3,13,0,13,371,184,,81,409,409,
SE16PH,SE1 6PH,SE,52.9,94.2,1000,7,15.5,62.7,105.3,1000,10,12.2,20,1,1,12.1,11.5,0,0,0,1,2,21,1,22,389,355,0,509,322,307,0
SE16PJ,SE1 6PJ,SE,48.8,48.7,150,8,14,60.2,60.2,,10,9.4,20,1,1,10.6,10.6,,0,0,2,2,13,0,13,218,141,49,131,207,207,
SE16PL,SE1 6PL,SE,79.7,119.6,500,,,85.1,119.7,500,18.6,15.8,20,,,14.4,13.2,0,0,0,0,0,11,1,12,464,378,,,421,386,0
SE16PN,SE1 6PN,SE,63.8,76.7,205,,20,84.7,84.7,,15.5,14.4,21,,4,15.9,15.9,,0,0,0,2,14,0,14,823,498,,142,861,861,
SE16PP,SE1 6PP,SE,50,99.5,460,8,17.5,88,141.1,460,3.1,10,36,1,1,5.2,9.6,36,0,0,1,6,12,2,14,579,446,368,205,282,424,1271
SE16PR,SE1 6PR,SE,107,86.3,205,8,16.3,130,130,,10,7.8,21,1,1.1,10.2,10.2,,0,0,2,9,18,0,18,508,332,95,294,464,464,
SE16PS,SE1 6PS,SE,71,68.2,79.74,,,68.2,68.2,,19.7,17.9,20,,,18,18,,0,0,0,0,6,0,6,708,527,,,708,708,
SE16PT,SE1 6PT,SE,48.5,50,76.91,,18,52.7,52.7,,12.7,13.1,20,,4,13.9,13.9,,0,0,0,1,12,0,12,462,277,,243,480,480,
SE16PU,SE1 6PU,SE,59.2,47.5,64.56,9,,60.3,60.3,,14,12.2,20,1,,15.8,15.8,,0,0,2,0,6,0,6,576,439,551,,584,584,
SE16PW,SE1 6PW,SE,76.4,179.4,1000,,19,85.4,192.8,730,10,13.8,36,,1,11.5,12.6,18,0,0,0,1,10,2,12,748,551,,308,535,536,539
SE16PX,SE1 6PX,SE,52.5,49.8,67.59,,,49.8,49.8,,17.1,14.6,20,,,14.7,14.7,,0,0,0,0,12,0,12,359,338,,,359,359,
SE16QD,SE1 6QD,SE,77.4,83.2,205,,,83.1,83.1,,19.5,16,21,,,16.1,16.1,,0,0,0,0,14,0,14,451,552,,,451,451,
SE16QE,SE1 6QE,SE,80,145.9,593,10,23,88.7,163.2,461.3,10,16.7,39,1,1,14.3,18.8,37,0,0,1,1,12,3,15,529,377,27,0,388,421,552
SE16QF,SE1 6QF,SE,107,102.6,205,,,102.5,102.5,,10,13.3,21,,,8.2,8.2,,0,0,0,0,13,0,13,731,559,,,450,450,
SE16QG,SE1 6QG,SE,79.8,147.2,500,,14,115.9,163.9,500,18.4,14.6,21,,1,14.4,12.6,0,0,0,0,1,7,1,8,501,544,,342,452,396,0
SE16QH,SE1 6QH,SE,107,152.6,500,,14,122.7,169.9,500,19.5,15.3,21,,1,17.3,15.1,0,0,0,0,1,7,1,8,691,312,,40,686,600,0
SE16QJ,SE1 6QJ,SE,69,123.8,1000,,17.8,104.2,141.5,1000,10,12.3,21,,3.5,8.5,8.1,0,0,0,0,4,23,1,24,550,372,,116,362,347,0
SE16QL,SE1 6QL,SE,107,184.1,1000,7,21,101.4,214.4,598.6,10,13.9,36,1,2.7,10.4,12.9,21.6,0,0,1,3,17,5,22,328,209,104,355,297,260,132
SE16QN,SE1 6QN,SE,91,123.9,500,,18.8,99.3,147.3,387.3,10,13,36,,2.3,9.3,11.8,24,0,0,0,4,15,3,18,497,301,,68,376,399,511
SE16QP,SE1 6QP,SE,75.9,112.7,500,,21.5,96.4,119.2,415.5,13.9,15.1,36,,6.5,12.1,12.5,18,0,0,0,2,26,2,28,607,404,,194,482,485,517
SE16QQ,SE1 6QQ,SE,76.9,155.5,1000,,,90.5,155.5,1000,10.4,14.4,21,,,12.2,11.4,0,0,0,0,0,13,1,14,456,206,,,351,326,0
SE16QW,SE1 6QW,SE,107,103.7,500,8,16.3,95.6,122.3,415.5,10,10.1,36,1,2.3,9.4,10.1,18,0,0,1,4,22,2,24,430,464,575,154,353,345,251
SE16RG,SE1 6RG,SE,55.6,46.6,66.79,,13,60,60,,15,12.6,20,,1,17.2,17.2,,0,0,0,2,5,0,5,412,413,,31,565,565,
SE16RH,SE1 6RH,SE,15,87,500,,14.4,135.2,196,500,1.1,4.6,21,,1,10.2,8.5,0,0,0,0,9,5,1,6,358,392,,238,431,360,0
SE16RJ,SE1 6RJ,SE,39.5,74.3,500,10,19.4,70.6,87.8,500,8.6,8.3,21,3,4,9.1,8.7,0,0,0,1,5,24,1,25,551,413,399,822,455,437,0
SE16RL,SE1 6RL,SE,53.3,89.3,460,4,12,79.9,96.4,460,9.8,10.4,36,1,1,8.3,9.5,36,0,1,0,1,22,1,23,689,448,118,6,569,564,448
SE16RN,SE1 6RN,SE,107,172.8,1000,7.7,18.6,134.2,255.1,642,10,9.2,36,0.7,1.3,10.9,10,7.2,0,0,3,8,16,5,21,327,275,162,242,292,243,85
SE16RP,SE1 6RP,SE,79.7,128.1,1000,8,23,97.2,138.3,1000,19.5,14.8,21,1,1,14.7,14,0,0,0,1,1,21,1,22,617,620,207,432,499,476,0
SE16RQ,SE1 6RQ,SE,50,80.7,205,7,15,127.6,127.6,,1.2,7.2,21,1,1,9.1,9.1,,0,0,1,11,17,0,17,470,354,0,296,389,389,
SE16RW,SE1 6RW,SE,107,110.9,593,8,19.5,127.2,163.7,546.5,3.1,8.2,39,1,1.2,7.6,8.6,19.5,0,0,2,11,21,2,23,224,163,148,144,145,132,0
SE16RY,SE1 6RY,SE,72.2,56.2,79.98,,17.7,67.7,67.7,,19.5,14.5,20,,3,18,18,,0,0,0,3,10,0,10,444,343,,256,500,500,
SE16SF,SE1 6SF,SE,10.1,17.1,100,7.3,13,100,100,,1,0.9,1.2,0.8,0.8,0,0,,0,0,6,6,1,0,1,97,40,86,109,0,0,
SE16SG,SE1 6SG,SE,18,117.8,500,,16,175,240,500,0.9,0.8,1.15,,0.8,0,0,0,0,0,0,6,4,1,5,537,255,,448,0,0,0
SE16SL,SE1 6SL,SE,54.8,94.5,1000,8,18.7,64.9,109.4,1000,12,13.1,20,1,4.7,13,12.4,0,0,0,1,3,20,1,21,501,503,110,334,470,448,0
SE16SN,SE1 6SN,SE,76.3,76.6,79.67,,,76.6,76.6,,19.5,19.6,19.98,,,19.6,19.6,,0,0,0,0,7,0,7,300,214,,,257,257,
SE16SW,SE1 6SW,SE,19.4,37.7,79.67,9.5,15.6,71.2,71.2,,5.7,8.9,20,1,2.8,18,18,,0,0,2,5,5,0,5,432,169,466,45,632,632,
SE16SX,SE1 6SX,SE,15.3,53.2,500,7,14.7,108.3,157.3,500,1,1.6,13.52,0.9,1.1,2,1.8,0,0,1,7,12,7,1,8,261,182,213,235,63,55,0
SE16SY,SE1 6SY,SE,15.5,95.5,1000,6.8,15,116.7,275,750,0.9,0.9,1.21,0.8,1,0,0,0,0,2,6,9,6,2,8,220,106,231,210,0,0,0
SE16TE,SE1 6TE,SE,14.3,13.2,18.48,8.3,17,,,,1.1,1.1,1.22,1,1.3,,,,0,0,3,4,0,0,0,,,0,0,,,
SE16TJ,SE1 6TJ,SE,1000,702,1000,,18,150,787.5,1000,1.1,1.1,1.15,,1,0,0,0,0,0,0,1,2,6,8,366,366,,366,0,0,0
SE16TL,SE1 6TL,SE,14.4,14.3,17.61,9,14.7,,,,1,1,1.22,1,1,,,,0,0,1,13,0,0,0,187,183,756,143,,,
SE16TU,SE1 6TU,SE,54.6,54.6,107,,18.3,72.8,72.8,,10,9.6,20,,1,13.9,13.9,,0,0,0,4,8,0,8,371,300,,173,423,423,
SE16TX,SE1 6TX,SE,39.9,44.6,78.49,6,13.5,57.3,57.3,,10,11.4,20,1,1,15.2,15.2,,0,1,1,2,11,0,11,488,189,153,60,582,582,
SE16UA,SE1 6UA,SE,54.8,67.8,205,4,19.3,83.9,83.9,,10,12.4,21,1,6.3,14.7,14.7,,0,1,0,3,13,0,13,338,376,104,138,351,351,
SE171AA,SE17 1AA,SE,76.9,156.9,1000,,19,69.6,166.8,750,19.5,16,20,,1,17.3,14.8,0,0,0,0,1,12,2,14,619,398,,63,665,570,0
SE171AB,SE17 1AB,SE,54.8,53.6,79.67,2,13.8,62.3,62.3,,10,12.1,20,1,1,14.4,14.4,,0,1,0,4,24,0,24,185,114,0,124,195,195,
SE171AE,SE17 1AE,SE,54.8,48.3,66.81,,14,56.8,56.8,,8.5,7.3,10,,1,9,9,,0,0,0,1,4,0,4,622,534,,175,733,733,
SE171AF,SE17 1AF,SE,38.4,40.3,79.67,8,18.3,59,59,,10.4,10.5,20,1,5.3,15.6,15.6,,0,0,2,3,7,0,7,569,462,13,379,728,728,
SE171AG,SE17 1AG,SE,107,125.3,205,,,125.3,125.3,,10,13.1,21,,,13.1,13.1,,0,0,0,0,7,0,7,373,389,,,320,320,
SE171AH,SE17 1AH,SE,78.1,73,107,,12,78.6,78.6,,19.5,14.4,19.98,,1,11.6,11.6,,0,0,0,1,11,0,11,696,750,,253,420,420,
SE171AJ,SE17 1AJ,SE,65.3,53.5,78.1,,13.3,68.5,68.5,,17.4,13.2,20,,1,17.8,17.8,,0,0,0,3,8,0,8,434,393,,33,530,530,
SE171AL,SE17 1AL,SE,79.8,117.3,331,,20,104.4,127.1,331,20,18.9,36,,1,19,20.7,36,0,0,0,1,9,1,10,449,466,,34,514,490,279
SE171AQ,SE17 1AQ,SE,150,259.3,1000,,15,130.4,295.5,687.5,1.2,4.8,19.53,,1.3,1.1,0.7,0,0,0,0,4,19,8,27,102,49,,25,16,12,0
SE171AS,SE17 1AS,SE,150,284.1,1000,8,18,108.9,294.7,785.7,12.3,10.8,20,1,1,1.4,1,0,0,0,1,1,37,14,51,561,435,435,496,51,37,0
SE171AT,SE17 1AT,SE,50,103.6,500,8,,82.1,110,500,0.9,0.9,0.95,1,,0,0,0,0,0,1,0,14,1,15,1,1,1,,0,0,0
SE171AW,SE17 1AW,SE,50,107.4,1000,,14.6,80.6,134.7,1000,19.2,11.9,20,,1,8.6,8.1,0,0,0,0,5,16,1,17,612,565,,33,411,387,0
SE171AX,SE17 1AX,SE,100,183.4,1000,,,94.1,183.4,875,19.2,17.1,20,,,2.2,1.9,0,0,0,0,0,31,4,35,516,420,,,67,59,0
SE171BA,SE17 1BA,SE,150,217.9,1000,,,109.3,217.9,833.3,19.8,19.7,20,,,4.6,4,0,0,0,0,0,34,6,40,454,471,,,94,80,0
SE171BB,SE17 1BB,SE,52.2,44.6,78.12,7.7,13.5,56.9,56.9,,18.2,13.3,20,1,1,17.7,17.7,,0,0,3,2,14,0,14,988,759,270,750,1105,1105,
SE171BD,SE17 1BD,SE,62.9,55.2,78.09,,13.7,64.1,64.1,,19.1,15.1,20,,1,18.1,18.1,,0,0,0,3,14,0,14,899,766,,190,1051,1051,
SE171BE,SE17 1BE,SE,67,189,1000,,,73.1,189,1000,19.5,19.7,19.98,,,8.4,7.4,0,0,0,0,0,7,1,8,180,160,,,77,67,0
SE171BH,SE17 1BH,SE,72.5,117.7,500,,,70,117.8,500,17.3,16.1,20,,,12.1,10.8,0,0,0,0,0,8,1,9,887,473,,,665,591,0
SE171BL,SE17 1BL,SE,52.5,71.7,150,,,71.8,71.8,,10,10,10,,,6,6,,0,0,0,0,5,0,5,720,758,,,432,432,
SE171BN,SE17 1BN,SE,50,62.3,150,7,11,88.5,88.5,,5.5,7.2,19.53,1,1,6.7,6.7,,0,0,1,2,6,0,6,368,366,59,91,328,328,
SE171BP,SE17 1BP,SE,61.7,60.2,78.12,,,60.2,60.2,,16.8,16.1,20,,,16.2,16.2,,0,0,0,0,26,0,26,505,411,,,505,505,
SE171BQ,SE17 1BQ,SE,71.5,191.4,1000,,,90.4,191.4,1000,18.5,16.2,20,,,6.1,5.4,0,0,0,0,0,8,1,9,829,301,,,311,276,0
SE171BS,SE17 1BS,SE,72.3,65,79.67,,24,69.8,69.8,,19.5,17.3,20,,5,18.7,18.7,,0,0,0,2,17,0,17,762,824,,468,797,797,
SE171BT,SE17 1BT,SE,50,66.6,150,9,12,79.1,79.1,,10,9.4,19.98,1,6,4.4,4.4,,0,0,1,1,9,0,9,283,150,100,27,143,143,
SE171BU,SE17 1BU,SE,77.5,93.3,150,,,93.4,93.4,,14.6,14.6,19.53,,,5.8,5.8,,0,0,0,0,5,0,5,755,755,,,302,302,
SE171BW,SE17 1BW,SE,150,114.3,150,,,114.3,114.3,,,,,,,0,0,,0,0,0,0,7,0,7,,,,,0,0,
SE171BX,SE17 1BX,SE,55.2,162.4,1000,,14,85,199.4,1000,8.7,9.5,19.53,,1.5,5,4.4,0,0,0,0,2,7,1,8,488,339,,69,259,227,0
SE171BY,SE17 1BY,SE,78.9,130.5,1000,7,14.8,102.8,165.6,730,19.5,14,36,1,1,15.5,15.8,18,0,0,1,5,18,2,20,788,471,53,302,602,710,1682
SE171BZ,SE17 1BZ,SE,58.6,50.1,76.36,,13.7,59.3,59.3,,18.5,14.6,20,,1,17.9,17.9,,0,0,0,3,12,0,12,559,392,,98,674,674,
SE171DA,SE17 1DA,SE,62.8,98.8,331,,17.6,142.3,180,331,1.2,9.1,36,,1,10.3,15.4,36,0,0,0,5,4,1,5,242,186,,205,82,231,828
SE171DB,SE17 1DB,SE,20.2,85,331,3,17.2,133.1,157.9,331,1.2,7.7,36,1,1.1,9.5,12.8,36,0,1,0,16,14,2,16,324,260,9,251,260,295,543
SE171DD,SE17 1DD,SE,20.5,66.2,205,,18,130.5,130.5,,1.2,6.2,21,,1.1,12.8,12.8,,0,0,0,8,6,0,6,185,104,,137,188,188,
SE171DE,SE17 1DE,SE,66.7,132.8,1000,9,18.8,78.3,174.2,750,13.7,12.1,20,1,5.3,12.3,10.5,0,0,0,1,4,12,2,14,745,239,75,598,601,515,0
SE171DF,SE17 1DF,SE,78.9,79,150,,12,87.4,87.4,,20,15.8,20,,0,11.9,11.9,,0,0,0,1,8,0,8,263,273,,219,170,170,
SE171DG,SE17 1DG,SE,20.5,155.3,1096,9,15.4,131.5,324.4,1096,1.2,9.6,49,0,1,12.8,20,49,0,0,1,5,4,1,5,240,142,486,210,274,220,3
SE171DJ,SE17 1DJ,SE,29.8,27.2,40.16,4.5,22.7,36.8,36.8,,5.7,5.2,7.28,1,5.1,6.2,6.2,,0,1,1,9,9,0,9,420,360,5,508,378,378,
SE171DL,SE17 1DL,SE,32.3,31.5,78.09,9.5,18.3,40.4,40.4,,5.4,5.7,19.53,1,2.3,7.7,7.7,,0,0,2,4,11,0,11,612,459,156,302,697,697,
SE171DN,SE17 1DN,SE,34.3,37.3,76.14,4,24,51.3,51.3,,7,8.6,20,2,4.3,12.7,12.7,,0,1,0,7,9,0,9,631,300,113,280,962,962,
SE171DP,SE17 1DP,SE,56.3,54.5,78.1,,19.5,58.4,58.4,,15.6,14,20,,1,15.4,15.4,,0,0,0,2,18,0,18,634,333,,197,683,683,
SE171DR,SE17 1DR,SE,29.2,29.8,48.33,,21.5,41.1,41.1,,6.2,5.4,10,,4.3,7,7,,0,0,0,11,8,0,8,631,372,,719,509,509,
SE171DS,SE17 1DS,SE,107,95.4,205,1,18,126.6,126.6,,10,9.3,21,0,1,10.1,10.1,,1,0,0,2,8,0,8,270,313,9,288,231,231,
SE171DT,SE17 1DT,SE,17.6,16.8,22.32,,16.9,,,,1,1,1.28,,1,,,,0,0,0,7,0,0,0,384,116,,384,,,
SE171DU,SE17 1DU,SE,22.8,111.9,593,,21,103,225.5,593,1.2,7.5,39,,1.2,5,13.5,39,0,0,0,5,3,1,4,495,491,,358,559,419,0
SE171DW,SE17 1DW,SE,23.8,34.8,78.12,8,19.3,57.5,57.5,,5.3,8,19.46,1,3.3,14.7,14.7,,0,0,1,7,6,0,6,324,249,332,377,259,259,
SE171DX,SE17 1DX,SE,80,143.3,460,,,80.3,143.3,395.5,20,19.7,36,,,15.6,19.7,36,0,0,0,0,8,2,10,667,635,,,689,667,576
SE171DY,SE17 1DY,SE,70.1,65.5,150,0,15,80,80,,19.5,13.5,20,0,1,15,15,,1,0,0,1,8,0,8,456,430,0,17,454,454,
SE171EA,SE17 1EA,SE,103.5,94.9,205,,18.8,145.7,145.7,,5.6,8.4,21,,1.3,10.3,10.3,,0,0,0,4,6,0,6,334,280,,254,221,221,
SE171EB,SE17 1EB,SE,107,134.6,500,,22.3,131.4,168.3,500,10,8.1,21,,1.3,6.8,6.1,0,0,0,0,3,9,1,10,494,119,,124,343,309,0
SE171ED,SE17 1ED,SE,20.4,106.1,1000,,18.4,132.3,265.4,498.3,1.1,6.4,36,,1.3,5.7,13.5,27,0,0,0,20,7,4,11,404,311,,350,217,280,392
SE171EE,SE17 1EE,SE,58.4,63.9,150,,23,68.3,68.3,,14.5,14.5,20,,7,12.1,12.1,,0,0,0,1,9,0,9,281,230,,703,172,172,
SE171EF,SE17 1EF,SE,78.1,78.3,150,,,78.3,78.3,,19.5,15.6,20,,,11.1,11.1,,0,0,0,0,7,0,7,290,262,,,207,207,
SE171EJ,SE17 1EJ,SE,64.5,58.4,74.1,,15,67,67,,19.2,16.2,20,,1,19.2,19.2,,0,0,0,1,5,0,5,1669,1162,,267,1950,1950,
SE171ER,SE17 1ER,SE,50,80.9,331,,18.7,111.9,126.5,331,1.3,7.9,36,,1.1,7.9,9.7,36,0,0,0,11,14,1,15,387,375,,274,283,289,370
SE171ES,SE17 1ES,SE,50,165.5,1000,3,16.8,119,282.8,610.3,1.2,7.1,36,0,1,6,8,12,0,1,0,6,6,3,9,405,97,8,207,519,357,31
SE171EZ,SE17 1EZ,SE,72.2,81.2,205,,27,85.7,85.7,,19.5,14.9,21,,6,15.7,15.7,,0,0,0,1,12,0,12,593,414,,585,593,593,
SE171FE,SE17 1FE,SE,150,258.3,1000,,,102.9,258.3,666.3,20,30,50,,,1.9,3.1,6.3,0,0,0,0,21,8,29,204,204,,,19,14,0
SE171FF,SE17 1FF,SE,500,467.5,1000,,,150,467.5,727.3,,,,,,0,0,0,0,0,0,0,9,11,20,,,,,0,0,0
SE171FG,SE17 1FG,SE,150,247.4,1000,,,122.8,247.4,757.3,10,22,50,,,1.3,2,4.5,0,0,0,0,45,11,56,301,269,,,30,27,15
SE171FH,SE17 1FH,SE,150,264.4,1000,,,114.6,264.4,863.6,25,43.8,115,,,1.4,3.2,10.5,0,0,0,0,44,11,55,350,345,,,26,25,23
SE171FJ,SE17 1FJ,SE,100,199.8,1000,,,93.5,199.8,814.4,20,30,50,,,0.8,1.5,5.6,0,0,0,0,52,9,61,603,513,,,15,30,116
SE171FN,SE17 1FN,SE,90,111.5,330,,,87.2,111.5,330,20,21.4,50,,,11.1,15,50,0,0,0,0,9,1,10,451,376,,,323,315,247
SE171FP,SE17 1FP,SE,150,304.2,1000,,,131.7,304.2,681.9,50,46,50,,,0.7,3.4,9.5,0,0,0,0,46,21,67,512,171,,,0,38,121
SE171FQ,SE17 1FQ,SE,150,275.2,1000,,,109.1,275.2,678.6,30,30,30,,,0.9,0.6,0,0,0,0,0,34,14,48,684,684,,,20,14,0
SE171FT,SE17 1FT,SE,80,155.6,1000,,,92,155.6,833.3,10,15.5,30,,,5.3,4.9,0,0,0,0,0,32,3,35,588,609,,,202,185,0
SE171FU,SE17 1FU,SE,150,257.8,1000,,,105.9,257.8,727.3,,,,,,0,0,0,0,0,0,0,34,11,45,,,,,0,0,0
SE171FX,SE17 1FX,SE,150,205.3,1000,,,106.3,205.3,700,10,13.3,20,,,1.6,1.3,0,0,0,0,0,50,10,60,623,507,,,75,62,0
SE171FZ,SE17 1FZ,SE,150,367.5,1000,,,120.9,367.5,844.3,20,24.3,50,,,2.1,1.9,1.7,0,0,0,0,58,30,88,488,444,,,56,39,6
SE171GA,SE17 1GA,SE,150,294.7,1000,,,128.9,294.7,875,30,30,30,,,1.1,0.8,0,0,0,0,0,28,8,36,,,,,0,0,0
SE171GB,SE17 1GB,SE,150,327.1,1000,,,115.6,327.1,750,20,22.5,30,,,2.8,1.9,0,0,0,0,0,32,16,48,715,664,,,67,45,0
SE171GD,SE17 1GD,SE,150,320.8,1000,,,126.3,320.8,780,15,17.5,30,,,1.2,0.8,0,0,0,0,0,59,25,84,290,290,,,10,7,0
SE171GE,SE17 1GE,SE,150,325.2,1000,,,125.7,325.2,787.7,20,26,50,,,1.6,1.8,2.3,0,0,0,0,51,22,73,375,321,,,29,21,0
SE171GF,SE17 1GF,SE,150,311.7,1000,,,119.7,311.7,791.7,25,25,30,,,1.7,1.2,0,0,0,0,0,30,12,42,506,506,,,34,24,0
SE171GG,SE17 1GG,SE,66.6,163.1,1000,4,17.7,86.8,181.5,750,12,12.7,20,6,7.2,8.8,7.5,0,0,1,0,6,48,8,56,622,487,79,274,431,369,0
SE171GL,SE17 1GL,SE,150,217.4,1000,,,97.1,217.4,638.3,30,30,50,,,0.5,2.2,8.3,0,0,0,0,21,6,27,693,693,,,33,26,0
SE171GR,SE17 1GR,SE,150,217.6,1000,,,98.4,217.6,833.3,,,,,,0,0,0,0,0,0,0,31,6,37,,,,,0,0,0
SE171GX,SE17 1GX,SE,150,209.1,1000,,,130,209.1,1000,115,115,115,,,0,10.5,115,0,0,0,0,10,1,11,916,916,,,0,83,916
SE171HA,SE17 1HA,SE,54.3,74.8,205,6,17,94.7,94.7,,10,11.5,21,1,1.5,14.9,14.9,,0,0,1,4,15,0,15,386,203,113,123,475,475,
SE171HB,SE17 1HB,SE,107,197.3,1096,,10,86.1,210.7,522.3,19.5,19.8,49,,1,13.9,21.1,39.3,0,0,0,1,10,4,14,565,443,,269,431,465,551
SE171HD,SE17 1HD,SE,150,210.5,1000,,,93.8,210.5,833.3,,,,,,0,0,0,0,0,0,0,16,3,19,,,,,0,0,0
