postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
W51RW,W5 1RW,W,48.2,67.2,107,,28,77.3,77.3,,10,8.6,10,,5,9.5,9.5,,0,0,0,1,4,0,4,646,520,,1061,542,542,
W51RX,W5 1RX,W,79.9,72,107,8,19,95.4,95.4,,10,10.8,20,4,1,14,14,,0,0,1,1,5,0,5,355,406,154,148,436,436,
W51RY,W5 1RY,W,107,104.1,331,,19,88.4,112.7,331,10,13.2,36,,1,12,14.4,36,0,0,0,1,9,1,10,248,204,,60,268,266,252
W51SA,W5 1SA,W,79.7,76.3,205,7,,111,111,,20,13.8,21,1,,20.3,20.3,,0,1,1,0,4,0,4,193,79,52,,264,264,
W51SD,W5 1SD,W,75.9,94.6,331,,15,74.9,99.7,331,20,19.2,36,,12.5,17.9,19.6,36,0,0,0,2,28,3,31,562,350,,175,548,587,946
W51SE,W5 1SE,W,77.7,107.4,593,,16,74.5,117.6,462,14.3,15.5,39,,1,14.6,17.1,37.5,0,0,0,2,16,2,18,318,224,,115,347,341,294
W51SF,W5 1SF,W,65.4,85.2,205,,,85.1,85.1,,10,12.9,21,,,12.9,12.9,,0,0,0,0,14,0,14,344,181,,,345,345,
W51SG,W5 1SG,W,60,58.3,78.61,8,,60.9,60.9,,15.9,13.6,20,1,,14.3,14.3,,0,0,1,0,20,0,20,551,426,48,,576,576,
W51SH,W5 1SH,W,66.7,81,593,6,22.3,68.5,101.3,462,11.2,13.6,39,1,4.6,14.9,16.8,37.5,0,0,1,7,22,2,24,530,454,31,279,616,602,451
W51SJ,W5 1SJ,W,78.2,127.1,593,,,80.5,127.1,593,13.6,16.8,39,,,14.5,16.7,39,0,0,0,0,10,1,11,742,308,,,668,607,0
W51SL,W5 1SL,W,78.1,91.2,331,8,22.2,81.2,104.6,331,19.5,16.1,36,1,2.6,16.9,18.7,36,0,0,1,5,29,3,32,428,395,21,292,459,462,489
W51SN,W5 1SN,W,78.1,102.1,205,,17.6,115.7,115.7,,17.9,14.4,21,,1.2,16.5,16.5,,0,0,0,5,31,0,31,558,468,,240,592,592,
W51SP,W5 1SP,W,68.1,75.3,331,7,20.3,86.7,92.8,331,10,11.7,36,1,1.1,14.4,14.9,36,0,0,3,9,39,1,40,363,247,146,333,365,368,517
W51SQ,W5 1SQ,W,107,118.5,331,,18,110.4,125.1,331,13.5,15.3,36,,1,14.9,16.3,36,0,0,0,1,14,1,15,576,344,,24,591,574,344
W51SR,W5 1SR,W,79.7,97.8,331,,18,90.2,101.6,331,20,17.2,36,,1,17.1,18,36,0,0,0,1,20,1,21,366,264,,123,354,360,489
W51SY,W5 1SY,W,64.7,55.4,79.67,,20.3,66,66,,19.5,12.8,20,,1,16.3,16.3,,0,0,0,3,10,0,10,545,431,,331,609,609,
W51TA,W5 1TA,W,76.3,73.1,205,,21,78,78,,10,14,21,,1,15.2,15.2,,0,0,0,2,21,0,21,351,198,,388,331,331,
W51TB,W5 1TB,W,76.3,83.6,331,,24,69.2,87.9,331,19.5,17,36,,1,16.8,18.1,36,0,0,0,1,13,1,14,596,438,,38,673,636,151
W51TF,W5 1TF,W,107,141.6,460,,21,119.7,153.7,460,14.9,15.8,36,,1,15.2,17.3,36,0,0,0,1,9,1,10,534,197,,12,276,533,2851
W51TH,W5 1TH,W,67.6,55.8,79.91,7,22,72.5,72.5,,19.5,13.5,20,1,2,18.9,18.9,,0,0,1,4,11,0,11,362,231,15,239,439,439,
W51TN,W5 1TN,W,107,116.5,331,,,105.2,116.5,331,19.5,16.7,36,,,15.7,16.8,36,0,0,0,0,19,1,20,513,448,,,536,513,78
W51TP,W5 1TP,W,76.3,92,593,8,17.6,82.3,107,526.5,16.6,14.6,39,1,1,16,17.2,37.5,0,0,2,5,34,2,36,534,278,46,66,630,611,287
W51TQ,W5 1TQ,W,93.3,206.5,593,,,79.4,206.5,418.3,20,23.8,39,,,16,23.9,37,0,0,0,0,5,3,8,768,623,,,592,672,806
W51TR,W5 1TR,W,69.1,80,205,,19.7,92.1,92.1,,10,11.7,21,,2.5,13.6,13.6,,0,0,0,6,30,0,30,376,296,,510,311,311,
W51TS,W5 1TS,W,40,92.5,593,,20,64.8,117.8,418.3,8.8,10.8,39,,2.3,9.6,13.8,37,0,0,0,7,17,3,20,415,396,,297,467,435,258
W51TT,W5 1TT,W,64.8,73.7,205,,18,88.5,88.5,,10,8,21,,0.8,9.9,9.9,,0,0,0,4,15,0,15,349,312,,439,301,301,
W51TU,W5 1TU,W,59.7,54.1,79.55,,17.5,66.3,66.3,,10.7,11.9,20,,1,15.6,15.6,,0,0,0,4,12,0,12,362,353,,302,382,382,
W51TW,W5 1TW,W,67.8,57.7,79.67,,25,68.7,68.7,,18.7,16.5,20,,9,19,19,,0,0,0,2,6,0,6,375,369,,165,445,445,
W51TZ,W5 1TZ,W,54.8,56.5,76.33,,17,63.2,63.2,,10,12.6,20,,1,14.5,14.5,,0,0,0,1,6,0,6,101,11,,7,117,117,
W51UB,W5 1UB,W,65.4,58.6,79.67,,22.5,66.7,66.7,,14.9,13.3,20,,2,15.9,15.9,,0,0,0,2,9,0,9,402,311,,140,460,460,
W52AA,W5 2AA,W,19.6,17.2,22.7,8,18.3,,,,1.1,1,1.25,1,1.1,,,,0,0,1,8,0,0,0,347,151,253,359,,,
W52AB,W5 2AB,W,19.2,18.1,24.38,,18.1,,,,1,1,1.24,,1,,,,0,0,0,9,0,0,0,55,56,,43,,,
W52AD,W5 2AD,W,76.4,98,593,,18.5,90.3,111.3,593,10,13.2,39,,1.3,14.1,15.2,39,0,0,0,4,23,1,24,443,237,,141,476,456,0
W52AE,W5 2AE,W,43.4,48.9,75.4,,22,54.3,54.3,,13.4,12.5,19.53,,5,14,14,,0,0,0,2,10,0,10,562,281,,62,662,662,
W52AF,W5 2AF,W,75.4,132.6,1096,,15.3,94.3,153.2,1096,10,12.9,49,,1,12.9,15.1,49,0,0,0,3,16,1,17,441,256,,518,400,376,0
W52AG,W5 2AG,W,93.5,92.8,205,7.5,19,106.5,106.5,,10,12.1,21,0.5,1,14.1,14.1,,0,1,1,4,34,0,34,297,245,25,95,311,311,
W52AJ,W5 2AJ,W,71.4,56.7,79.91,,18.5,71.8,71.8,,19.5,12.4,20,,1,17,17,,0,0,0,2,5,0,5,400,340,,29,468,468,
W52AL,W5 2AL,W,77.8,99.9,331,,29,95.2,101.9,331,10,12.7,36,,7,12.2,12.9,36,0,0,0,1,34,1,35,529,349,,2491,432,443,807
W52AN,W5 2AN,W,76.3,113.5,460,7,17,80.2,170.3,395.5,10,14,36,1,2.7,14.6,20.7,36,0,0,1,3,5,2,7,639,518,446,560,488,517,591
W52AP,W5 2AP,W,71.8,78.8,205,2,22,97.9,97.9,,10,9.8,21,1,2,12.3,12.3,,1,0,0,2,10,0,10,722,646,1,396,642,642,
W52AQ,W5 2AQ,W,93.3,85.6,331,9,20,86.6,95.4,331,10,11.4,36,1,1.3,12,12.9,36,0,0,1,3,27,1,28,550,439,1365,324,524,545,1108
W52AR,W5 2AR,W,107,118.2,331,,16,103.2,124.6,331,10,14.2,36,,3,12.7,14.9,36,0,0,0,2,29,3,32,393,354,,155,342,347,392
W52AS,W5 2AS,W,53.7,83.3,331,,16.8,85.4,110,331,10,10.3,36,,1.3,11.4,13.9,36,0,0,0,4,9,1,10,161,104,,43,205,208,240
W52AW,W5 2AW,W,76.6,102.9,460,6,19,96.5,119.9,460,15.9,14.7,36,1.5,1.8,15.9,17.2,36,0,1,1,4,29,2,31,486,373,4,345,510,488,172
W52AY,W5 2AY,W,72.9,70.5,76.78,,,70.5,70.5,,19.5,17.4,20,,,17.5,17.5,,0,0,0,0,6,0,6,695,598,,,695,695,
W52AZ,W5 2AZ,W,21,47.3,160,8.5,18.7,89.6,89.6,,1.3,6,30,0.5,1.2,10,10,,0,0,2,18,14,0,14,177,72,56,117,157,157,
W52BE,W5 2BE,W,125,244.1,1000,6.7,19.4,112.2,305.3,884.6,1.1,1.6,10,1,1.1,0.3,0.2,0,0,1,2,11,39,13,52,303,209,449,217,5,4,0
W52BF,W5 2BF,W,150,244.2,1000,,16.9,117.1,310,850,1.2,2.7,20,,1.1,0.7,0.5,0,0,0,0,11,28,10,38,88,72,,75,2,2,0
W52BJ,W5 2BJ,W,150,285.6,1000,6,16.3,125.6,351.8,725,1.2,11.2,115,1,1.2,1.8,3.3,5.8,0,0,1,12,33,20,53,223,164,33,231,14,14,16
W52BQ,W5 2BQ,W,150,341,1000,,17.7,109.2,410.2,852.9,1.2,3,20,,1.1,0.8,0.5,0,0,0,0,9,25,17,42,130,145,,100,6,3,0
W52BT,W5 2BT,W,150,357,1000,9,18,112.5,386.8,857.1,1.1,1.1,1.25,1,1.3,0,0,0,0,0,1,4,36,21,57,180,168,218,170,0,0,0
W52BX,W5 2BX,W,150,374.3,1000,,18,89.3,389.2,888.9,5.6,5.6,10,,1,0.7,0.4,0,0,0,0,1,15,9,24,345,345,,405,19,12,0
W52DA,W5 2DA,W,78.1,68.5,107,,20.3,79.7,79.7,,10,12,20,,1,14.5,14.5,,0,0,0,3,13,0,13,415,228,,351,430,430,
W52DD,W5 2DD,W,79.8,136.3,1096,,21.3,84.1,159.3,586,14.8,16,49,,1,15.2,19,40.3,0,0,0,4,17,3,20,397,248,,198,351,358,400
W52DE,W5 2DE,W,78.1,70.1,80,,,70.1,70.1,,19.5,17.6,20,,,17.6,17.6,,0,0,0,0,9,0,9,252,218,,,252,252,
W52DF,W5 2DF,W,79.7,147.3,460,,29,108.4,167,460,20,18.7,36,,4,18.2,21.2,36,0,0,0,1,5,1,6,314,297,,5,403,365,175
W52DG,W5 2DG,W,93.1,77.4,107,,24,88,88,,10,9.7,16.74,,1,11.4,11.4,,0,0,0,1,5,0,5,120,55,,59,108,108,
W52DH,W5 2DH,W,79.7,129.7,460,,,102.2,129.7,460,20,18.6,36,,,17.2,18.6,36,0,0,0,0,12,1,13,793,634,,,541,671,2228
W52DJ,W5 2DJ,W,80,155.4,460,,,111.9,155.4,460,20,21,36,,,18.9,21,36,0,0,0,0,7,1,8,457,426,,,457,400,0
W52DL,W5 2DL,W,79.7,82.7,331,,15.7,80.1,93.3,331,20,16.6,36,,1,18.2,19.2,36,0,0,0,3,18,1,19,383,258,,154,429,419,251
W52DN,W5 2DN,W,107,124.2,331,,21,113.8,133.5,331,19.7,16.3,36,,3.5,15.6,17.4,36,0,0,0,2,20,2,22,416,280,,74,382,352,53
W52DP,W5 2DP,W,72.3,154,1096,,15,83.9,173.9,713.5,10.6,15.8,49,,6,13,17.2,42.5,0,0,0,2,12,2,14,437,292,,834,346,318,153
W52DQ,W5 2DQ,W,79.7,56.4,79.91,,21.5,79.7,79.7,,20,12.4,20,,1,20,20,,0,0,0,2,3,0,3,23,16,,14,29,29,
W52DU,W5 2DU,W,79.7,83.9,107,,,83.8,83.8,,14.8,14.1,20,,,14.2,14.2,,0,0,0,0,6,0,6,515,442,,,430,430,
W52DW,W5 2DW,W,78.6,119.3,460,,23,87.5,123.3,374,13.7,16.3,36,,1,14.2,17,36,0,0,0,1,21,3,24,427,302,,55,387,407,547
W52DY,W5 2DY,W,79.7,104.6,205,,,104.7,104.7,,19.8,18.3,21,,,18.3,18.3,,0,0,0,0,6,0,6,309,312,,,309,309,
W52DZ,W5 2DZ,W,65.3,82.8,331,4,21.7,83.6,96,331,18.5,14.7,36,1,1,16.5,17.4,36,0,1,0,3,19,1,20,522,326,261,290,568,544,88
W52EA,W5 2EA,W,107,122.5,593,8,,102.7,128.5,593,11.8,15.3,39,1,,14.7,16,39,0,0,1,0,18,1,19,416,320,7,,416,394,0
W52EB,W5 2EB,W,78.1,107.9,331,9,21.3,98.7,125.5,331,10,13.5,36,1,5.7,12.6,15.3,36,0,0,2,3,23,3,26,358,329,101,388,295,320,513
W52EE,W5 2EE,W,79.7,119.5,460,,16.3,99.5,124.3,404.7,19.5,16.6,36,,2.5,15.6,17.2,36,0,0,0,4,79,7,86,520,451,,130,489,478,354
W52EG,W5 2EG,W,78.1,65.7,79.91,,18,70.1,70.1,,19.5,15.7,20,,1,17.1,17.1,,0,0,0,1,11,0,11,350,283,,0,382,382,
W52EH,W5 2EH,W,77,108.4,331,,18,89.7,112.7,331,16.6,16.4,36,,4,15.1,17,36,0,0,0,1,19,2,21,460,505,,98,479,433,0
W52EJ,W5 2EJ,W,88.8,123.2,460,,12,79.1,127,356.8,10,14.8,36,,1,11,15.3,36,0,0,0,1,24,5,29,329,295,,149,312,301,250
W52EQ,W5 2EQ,W,78.1,99.1,331,,18,85.5,105.9,331,19.5,17.6,36,,1,17.5,19,36,0,0,0,1,11,1,12,510,436,,179,518,537,750
W52ER,W5 2ER,W,79.7,104,331,,22.6,81.3,112.5,331,19.5,16.2,36,,2.4,15,17.6,36,0,0,0,5,42,6,48,423,426,,58,373,417,722
W52ET,W5 2ET,W,107,171.4,460,,,99.3,171.4,460,10,17.2,36,,,12.5,17.2,36,0,0,0,0,4,1,5,470,374,,,310,470,1109
W52EU,W5 2EU,W,78.1,62.3,79.67,,14,68.3,68.3,,19.5,15.3,19.53,,1,17,17,,0,0,0,1,8,0,8,804,477,,819,802,802,
W52EX,W5 2EX,W,73.3,107.4,331,,,90.2,107.4,331,18.4,17.6,36,,,16.2,17.6,36,0,0,0,0,13,1,14,394,201,,,329,366,845
W52EY,W5 2EY,W,68.6,102.7,331,3,26,86.2,112,331,17,16.1,36,0,2,15.5,17.7,36,0,1,0,1,17,2,19,424,276,90,1123,377,360,223
W52HA,W5 2HA,W,74,69.9,79.07,,,69.8,69.8,,19.1,17.5,20,,,17.4,17.4,,0,0,0,0,5,0,5,376,393,,,376,376,
W52HB,W5 2HB,W,107,187.8,1096,,18.5,86.5,205.6,652.3,10,17,49,,2.5,12.8,18.5,40,0,0,0,2,15,4,19,234,140,,304,211,190,111
W52HE,W5 2HE,W,79.5,133.7,1096,,21.3,92.3,148.3,523.1,19.5,16.9,49,,1.3,15.9,18.9,38.9,0,0,0,10,67,10,77,545,382,,481,521,518,503
W52HG,W5 2HG,W,78.1,145.2,460,,,89.6,145.2,395.5,19.2,19.1,36,,,15.3,19.1,36,0,0,0,0,9,2,11,323,202,,,189,293,760
W52HH,W5 2HH,W,79.8,104.4,331,,20,94.2,110,331,14.8,15.1,36,,1,14.6,16.1,36,0,0,0,1,14,1,15,353,305,,44,349,350,378
W52HJ,W5 2HJ,W,40,50.7,80,,26,53,53,,10,12.7,20,,3,13.5,13.5,,0,0,0,1,11,0,11,159,99,,24,172,172,
W52HN,W5 2HN,W,79.9,137.4,593,,19.5,97,145,593,19.5,16.9,39,,1,15.6,17.9,39,0,0,0,2,28,3,31,599,460,,246,581,525,0
W52HP,W5 2HP,W,76.2,99,593,5,17.2,87.4,116.6,418.3,13.1,14.5,39,0.5,2,15.2,17.1,37,0,0,2,5,31,3,34,469,393,76,366,469,452,281
W52HQ,W5 2HQ,W,79.7,108.8,460,,,88.2,108.8,460,19.5,17.5,36,,,16.4,17.5,36,0,0,0,0,17,1,18,500,334,,,474,500,950
W52HR,W5 2HR,W,79.7,116.5,593,,14.5,97,130.1,593,10,14.4,39,,1,14.6,16.2,39,0,0,0,2,14,1,15,422,330,,20,449,419,0
W52HS,W5 2HS,W,56,125.5,331,,13,65.8,141.6,331,10.1,16.5,36,,1,11.8,18.7,36,0,0,0,1,5,2,7,299,233,,115,308,326,371
W52HT,W5 2HT,W,77.2,119.2,593,,,84.1,119.2,505.7,15.4,16,39,,,13.9,15.9,38,0,0,0,0,33,3,36,554,502,,,570,523,0
W52HU,W5 2HU,W,107,90.2,205,,16.2,110.7,110.7,,10,11,21,,3,13.2,13.2,,0,0,0,5,18,0,18,145,109,,225,106,106,
W52HY,W5 2HY,W,77.4,75.6,107,,,75.6,75.6,,19.5,17.2,20,,,17.1,17.1,,0,0,0,0,8,0,8,739,436,,,739,739,
W52HZ,W5 2HZ,W,78.1,113.1,593,0,19.5,86.2,126.3,383.4,19.5,16.5,39,0,3.8,15.4,18.3,36.6,1,0,0,4,32,5,37,413,360,0,97,417,381,145
W52JA,W5 2JA,W,39.6,82.7,205,,14.5,96.4,96.4,,6.2,9.3,21,,1,10.9,10.9,,0,0,0,2,10,0,10,385,343,,494,325,325,
W52JB,W5 2JB,W,38.1,93.1,593,5.7,16,83.6,124,396.5,6.4,10,39,0.7,1.7,9.9,13.4,36.8,0,1,2,9,27,4,31,323,256,13,325,233,301,760
W52JD,W5 2JD,W,107,110.1,331,8.3,13,131.5,160,331,10,11.1,36,1,1,12.8,16.1,36,0,0,4,3,12,2,14,303,201,139,469,220,249,426
W52JE,W5 2JE,W,75.4,66.1,80,8,,69.1,69.1,,20,16.6,20,1,,17.4,17.4,,0,0,1,0,19,0,19,211,225,29,,221,221,
W52JF,W5 2JF,W,75.6,84,205,8.5,25,94.5,94.5,,10,12.1,21,1,10,13.3,13.3,,0,0,2,1,20,0,20,623,531,73,147,702,702,
W52JG,W5 2JG,W,150,299.6,1000,6,17.8,121,359.7,777.5,1.2,7.5,50,1,1.2,0.5,1.8,4.2,0,0,1,6,21,12,33,165,65,264,166,1,7,17
W52JH,W5 2JH,W,71.7,77.1,331,,13,72.7,89.9,331,17.2,14.5,36,,2.7,15.6,16.9,36,0,0,0,3,14,1,15,623,601,,393,628,586,0
W52JN,W5 2JN,W,79.7,106.2,593,,21.8,89.6,114.9,418.3,10,13.6,39,,3.8,12.8,14.7,37,0,0,0,4,36,3,39,370,259,,198,361,369,457
W52JP,W5 2JP,W,107,113.5,331,,,82.4,113.5,331,10,13.9,36,,,10.7,13.9,36,0,0,0,0,7,1,8,376,337,,,323,282,0
W52JR,W5 2JR,W,93.3,140.9,331,,,113.7,140.9,331,20,19.9,36,,,17.6,19.9,36,0,0,0,0,7,1,8,709,483,,,790,709,140
W52JS,W5 2JS,W,75.6,114.4,593,,23,80.8,119,462,16,15.2,39,,1,13.5,15.9,37.5,0,0,0,1,18,2,20,652,569,,959,635,572,1
W52JT,W5 2JT,W,54.8,60.2,107,,,60.2,60.2,,11.1,12.6,17.34,,,12.6,12.6,,0,0,0,0,9,0,9,459,373,,,459,459,
W52JU,W5 2JU,W,150,358.4,1000,8,15.3,112.6,446.9,843.8,1.2,2,10,1,1.1,0.5,0.3,0,0,0,1,8,19,16,35,153,99,75,132,21,11,0
W52JW,W5 2JW,W,74.2,94,331,6.5,16,94.8,106,331,10,12.7,36,0.5,1,13.4,14.4,36,0,1,1,1,20,1,21,383,396,74,3,366,375,566
W52JX,W5 2JX,W,107,111.1,331,,12,126.6,160.7,331,10,11.1,36,,1,12.2,16.2,36,0,0,0,3,5,1,6,286,332,,185,227,289,601
W52JY,W5 2JY,W,33.6,54.4,107,,12.8,96,96,,3.1,5,10,,1,9,9,,0,0,0,5,5,0,5,211,250,,186,194,194,
W52LA,W5 2LA,W,93.3,112.7,460,7,16.3,93.5,132.3,417,10,14.1,36,1,1,14,16.7,36,0,0,1,4,22,3,25,354,270,59,124,404,388,271
W52LD,W5 2LD,W,79.9,77.8,107,,,77.7,77.7,,10,12.9,20,,,12.9,12.9,,0,0,0,0,7,0,7,257,72,,,257,257,
W52LE,W5 2LE,W,72.1,88.8,205,,,88.9,88.9,,19.5,15.7,21,,,15.7,15.7,,0,0,0,0,7,0,7,853,310,,,853,853,
W52LF,W5 2LF,W,76.9,122.6,593,,14.5,101.5,139.3,593,10,14.4,39,,1,14.7,16.5,39,0,0,0,2,12,1,13,645,355,,212,610,563,0
W52LG,W5 2LG,W,79.7,187.3,1096,7,,100.1,202.3,713.5,16.6,17.8,49,1,,14.5,19.2,42.5,0,0,1,0,10,2,12,493,480,186,,523,477,249
W52LH,W5 2LH,W,79.7,109.9,460,10,16,94.8,115.4,363.3,19.5,17.3,36,1,1,16.8,18.3,36,0,0,1,2,48,4,52,467,379,661,427,434,420,252
W52LJ,W5 2LJ,W,56.3,117.8,331,,,75.2,117.8,331,10,16.7,36,,,12.9,16.8,36,0,0,0,0,10,2,12,386,387,,,320,354,523
W52LL,W5 2LL,W,107,169.3,593,,13,100.1,176.4,435.8,17.4,18.3,39,,5,13.6,19,37.2,0,0,0,1,17,5,22,437,293,,618,320,389,623
W52LN,W5 2LN,W,39.8,100.5,331,8,24,74.6,122.7,331,7.7,12.1,36,1,7,9.6,14.6,36,0,0,3,1,13,3,16,322,179,128,481,301,308,339
W52LP,W5 2LP,W,34.1,33.3,44.97,9,,36,36,,7.1,6.5,8.46,1,,7.1,7.1,,0,0,1,0,9,0,9,652,586,214,,700,700,
W52LQ,W5 2LQ,W,40,119.6,593,7,19,66.8,135,435,9.8,13.9,39,1,4.7,10.6,15.4,36.6,0,0,1,3,22,5,27,474,439,14,628,438,457,537
W52LS,W5 2LS,W,79.7,104.5,331,10,14,98.6,108.5,331,19.5,17.2,36,1,1,17.1,17.9,36,0,0,1,1,45,2,47,439,303,238,52,429,424,297
W52LT,W5 2LT,W,93.3,113.5,460,7,17,91.2,120.9,395.5,10,15,36,1,2,13.8,16,36,0,0,1,2,37,4,41,606,424,129,484,476,520,927
W52LU,W5 2LU,W,78.1,132.5,1096,,13.3,82.5,145.3,522.3,19.1,17,49,,1,15.3,18.7,39.3,0,0,0,3,24,4,28,495,396,,133,492,481,412
W52LX,W5 2LX,W,107,143,1096,,14,91.4,146.4,509.8,10,16.1,49,,1,13.2,16.5,38.6,0,0,0,1,33,5,38,426,330,,235,418,398,261
W52LY,W5 2LY,W,80,100.2,331,,14.3,102.1,117.4,331,10,13.9,36,,0.7,15.1,16.5,36,0,0,0,3,14,1,15,342,406,,52,370,377,480
W52LZ,W5 2LZ,W,78.8,150.8,1096,9,12.5,86.5,178.7,778,19.8,16.9,49,0,1,16.7,20.1,42.5,0,0,1,2,13,2,15,410,446,37,4,469,462,421
W52NA,W5 2NA,W,107,112,205,,,112,112,,10,13.8,21,,,13.8,13.8,,0,0,0,0,8,0,8,926,549,,,811,811,
W52NB,W5 2NB,W,107,118.8,593,,,82.6,118.8,462,10,14.8,39,,,12.4,14.8,37.5,0,0,0,0,19,2,21,407,212,,,313,310,280
W52NG,W5 2NG,W,77.1,125.9,1096,,27,82.8,129.5,713.5,19.5,18.7,49,,9,17.2,19.1,42.5,0,0,0,1,25,2,27,536,403,,451,547,519,170
W52NH,W5 2NH,W,14.3,14.1,21.86,6.5,19.3,,,,0.9,0.8,1.25,0.5,1,,,,0,0,2,3,0,0,0,33,20,0,44,,,
W52NP,W5 2NP,W,19.3,19.1,24.31,8,19.9,,,,1,1,1.26,1,1.1,,,,0,0,1,14,0,0,0,60,26,0,64,,,
W52NQ,W5 2NQ,W,72.3,92.4,331,6,15.5,78.5,105.1,331,14.9,14.7,36,1,1,14.7,16.9,36,0,0,1,2,17,2,19,349,156,59,15,370,363,303
W52NX,W5 2NX,W,78.1,96,331,,15,86.9,100.5,331,20,19.2,36,,1,19.3,20.2,36,0,0,0,1,17,1,18,352,107,,97,342,347,424
W52PJ,W5 2PJ,W,21,71,331,8,17.8,109,140.7,331,1.2,7.3,36,1,1.1,11.8,15.3,36,0,0,2,16,12,2,14,276,182,182,68,468,429,197
W52PY,W5 2PY,W,79.9,86.9,205,,18.7,98.3,98.3,,10,11.8,21,,1,13.6,13.6,,0,0,0,3,18,0,18,403,310,,22,422,422,
W52PZ,W5 2PZ,W,78.8,71.1,79.67,,,71.2,71.2,,18.7,17.3,20,,,17.3,17.3,,0,0,0,0,6,0,6,456,474,,,456,456,
W52QA,W5 2QA,W,79.8,105,331,8,13,94.4,112,331,19.1,15.7,36,1,1,15.3,16.8,36,0,0,1,1,25,2,27,405,274,247,124,339,361,639
W52QB,W5 2QB,W,79.9,108.3,331,,14,99.4,111.6,331,10,14.9,36,,1,14.3,15.4,36,0,0,0,2,54,3,57,495,418,,353,463,448,193
W52QH,W5 2QH,W,79.7,137.6,331,,,98.8,137.5,331,20,20.3,36,,,17.2,20.3,36,0,0,0,0,5,1,6,806,577,,,910,806,289
W52QJ,W5 2QJ,W,77.1,84.4,205,,22,90.7,90.7,,20,17.7,21,,13,18.2,18.2,,0,0,0,1,10,0,10,445,552,,24,442,442,
W52QL,W5 2QL,W,93.5,233.9,1096,,,83,233.9,586,20,23.1,49,,,15.7,23.1,40.3,0,0,0,0,7,3,10,509,395,,,507,407,174
W52QN,W5 2QN,W,91.4,115.3,460,9.5,21,143.7,182.5,395.5,10,11.5,36,1,1.1,15.5,18.6,36,0,0,2,7,11,2,13,327,277,30,307,393,358,167
W52QP,W5 2QP,W,78.1,81,331,,19.8,80.8,88,331,19.5,16.2,36,,1,17.4,17.9,36,0,0,0,4,34,1,35,566,386,,688,518,536,1141
W52QQ,W5 2QQ,W,76.1,84.8,205,,24,93.4,93.4,,20,17.9,21,,6,19.6,19.6,,0,0,0,1,7,0,7,604,489,,65,681,681,
W52QR,W5 2QR,W,107,104.1,331,,,85.2,104.1,331,10,14.8,36,,,13,14.8,36,0,0,0,0,24,2,26,380,317,,,277,292,467
W52QS,W5 2QS,W,78.1,67.6,79.67,,23,75,75,,19.5,15.6,20,,1,18,18,,0,0,0,1,6,0,6,768,991,,1135,706,706,
W52QT,W5 2QT,W,79.7,115.6,460,,10,99.9,119,395.5,19.5,16.3,36,,1,15.4,16.7,36,0,0,0,1,29,2,31,340,293,,92,336,326,194
W52QU,W5 2QU,W,77.3,97.8,460,,,76.5,97.8,460,19,16.3,36,,,15.2,16.3,36,0,0,0,0,17,1,18,501,496,,,456,501,1261
W52QW,W5 2QW,W,79.7,105.9,331,,,89.9,105.9,331,19.5,16.4,36,,,15,16.4,36,0,0,0,0,14,1,15,352,329,,,324,352,758
W52QY,W5 2QY,W,150,319.4,1000,,,104.2,319.4,750,,,,,,0,0,0,0,0,0,0,12,6,18,,,,,0,0,0
W52RA,W5 2RA,W,79.7,165.3,1096,,15,78.6,180.3,1096,20,20.6,49,,1,19.7,22.6,49,0,0,0,1,9,1,10,546,464,,1370,454,409,0
W52RB,W5 2RB,W,79.7,121.7,593,,15.5,87.8,131,418.3,19.5,17.4,39,,1,16.1,18.8,37,0,0,0,2,20,3,23,379,294,,122,327,352,520
W52RE,W5 2RE,W,107,120.3,593,,18.6,123.3,159.5,593,10,10.3,39,,1,11.8,13.9,39,0,0,0,5,12,1,13,372,401,,58,348,321,0
W52RF,W5 2RF,W,107,111.5,331,,18.7,118.9,142.4,331,10,12.1,36,,1,13.3,15.8,36,0,0,0,3,8,1,9,743,386,,355,811,872,1362
W52RG,W5 2RG,W,54.5,62.9,107,,20,67.2,67.2,,10,12.5,20,,1,13.7,13.7,,0,0,0,1,10,0,10,284,241,,258,287,287,
